x,y,value
36,66,42458
36,67,84916
37,66,21229
37,67,42458
45,102,53972
45,103,26986
46,102,26986
46,103,13493
50,116,722
50,117,1444
51,116,1444
51,117,2888
55,58,37676
55,59,18838
56,58,18838
56,59,9419
57,69,13252
57,70,6626
58,69,6626
58,70,3313
68,123,14945
68,124,29890
69,19,258188
69,20,129094
69,123,29890
69,124,59780
70,19,129094
70,20,64547
76,52,26986
76,53,53972
77,52,13493
77,53,26986
79,52,14481
79,53,28962
80,52,28962
80,53,57924
88,51,30612
88,52,15306
89,51,61224
89,52,30612
91,51,36722
91,52,18361
92,51,73444
92,52,36722
94,51,73668
94,52,36834
95,51,36834
95,52,18417
99,41,10422
99,42,20844
100,41,5211
100,42,10422
102,36,10596
102,37,21192
103,36,5298
103,37,10596
104,123,4306
104,124,2153
105,123,8612
105,124,4306
106,5,152446
106,6,76223
107,3,180294
107,4,360588
107,5,304892
107,6,152446
108,3,90147
108,4,180294
121,123,11086
121,124,5543
122,123,22172
122,124,11086
125,20,302756
125,21,151378
126,20,151378
126,21,75689
