x,y,dlt,tcd
0,0,1,72
0,1,1,73
0,2,1,77
0,3,2,71
0,4,1,72
0,5,1,19
0,7,,3
0,8,1,27
0,9,,15
0,10,,7
0,11,,3
0,12,,3
0,13,,8
0,14,,4
0,15,,24
0,16,1,3
0,17,,2
0,18,,8
0,19,2,4
0,20,2,32
0,21,2,25
0,22,2,51
0,23,1,58
0,24,1,71
0,25,1,58
0,26,1,80
0,27,1,75
0,28,1,48
0,29,,36
0,30,1,8
0,31,,1
0,32,,7
0,33,,34
0,34,,23
0,35,2,5
0,36,1,7
0,37,,16
0,38,,11
0,39,1,40
0,40,,36
0,41,1,25
0,42,1,37
0,43,1,64
0,44,1,72
0,45,,67
0,46,,25
0,47,,46
0,48,1,69
0,49,,76
0,50,1,27
0,51,,18
0,55,2,14
0,56,2,38
0,57,,1
0,58,,2
0,59,1,35
0,60,1,57
0,61,1,28
0,62,,30
0,63,,42
0,64,,24
0,65,,9
0,66,2,32
0,67,2,47
0,68,2,61
0,69,1,64
0,70,1,72
0,71,1,57
0,72,,8
0,73,2,61
0,74,2,50
0,75,2,61
0,76,1,71
0,77,,33
0,78,2,
0,79,,11
0,80,,25
0,81,2,1
0,82,2,66
0,83,2,79
0,84,1,73
0,85,,50
0,87,,5
0,88,,41
0,89,,14
0,90,2,2
0,91,2,49
0,92,2,34
0,93,,10
0,94,1,18
0,95,1,42
0,96,,9
0,97,1,18
0,98,,28
0,99,2,28
0,100,2,81
0,101,2,75
0,102,2,17
0,103,,37
0,104,,29
0,105,1,50
0,106,1,62
0,107,1,76
0,108,1,24
0,109,1,74
0,110,1,79
0,111,1,64
0,112,1,65
0,113,2,45
0,114,,59
0,115,,38
1,0,1,55
1,1,2,54
1,2,2,69
1,3,2,74
1,4,2,68
1,5,,24
1,6,,8
1,7,,5
1,8,,13
1,14,,11
1,15,,13
1,16,,5
1,17,,15
1,18,,8
1,19,2,17
1,20,2,11
1,21,,4
1,22,2,22
1,23,1,49
1,24,1,48
1,25,1,66
1,26,1,74
1,27,1,52
1,28,1,19
1,29,1,9
1,30,,10
1,31,,22
1,32,,1
1,33,,25
1,34,1,17
1,35,1,31
1,36,1,22
1,37,,13
1,38,1,7
1,39,1,28
1,40,,22
1,41,1,12
1,42,1,58
1,43,1,92
1,44,1,80
1,45,1,39
1,46,1,63
1,47,,19
1,48,,22
1,49,,54
1,50,,22
1,51,,47
1,52,,51
1,53,,46
1,54,,32
1,55,,3
1,56,,1
1,57,,11
1,59,,17
1,60,2,49
1,61,2,54
1,62,,17
1,63,,19
1,64,,12
1,65,,11
1,66,2,48
1,67,2,56
1,68,2,60
1,69,2,39
1,70,1,61
1,71,1,52
1,72,,34
1,73,,26
1,74,2,69
1,75,2,41
1,76,2,45
1,77,2,41
1,78,2,27
1,79,,46
1,80,,39
1,81,,17
1,82,,2
1,83,2,45
1,84,2,44
1,85,,18
1,87,,25
1,88,,29
1,89,,5
1,90,,23
1,91,2,40
1,92,1,46
1,93,1,63
1,94,1,41
1,95,1,36
1,96,,46
1,97,,32
1,98,1,40
1,99,1,56
1,100,1,26
1,101,1,64
1,102,,27
1,103,,49
1,105,1,25
1,106,1,62
1,107,1,51
1,108,1,68
1,109,1,78
1,110,1,84
1,111,1,79
1,112,1,11
1,113,2,35
1,114,,51
2,0,1,11
2,1,,14
2,2,1,52
2,3,2,71
2,4,2,78
2,5,2,55
2,6,,17
2,7,,14
2,9,,1
2,10,,3
2,11,,8
2,12,,3
2,13,,14
2,14,,16
2,15,,21
2,16,1,11
2,17,,20
2,19,,20
2,20,1,18
2,21,1,14
2,22,1,19
2,23,1,18
2,24,1,27
2,25,1,72
2,26,1,64
2,27,1,41
2,28,1,16
2,29,1,12
2,30,1,25
2,31,,22
2,32,,4
2,33,1,24
2,34,1,22
2,35,1,21
2,36,1,15
2,37,,1
2,38,,8
2,39,1,11
2,40,,14
2,41,1,59
2,42,1,69
2,43,1,85
2,44,1,79
2,45,1,47
2,46,1,61
2,47,,19
2,48,1,38
2,49,1,54
2,50,,64
2,51,,20
2,52,,14
2,53,2,2
2,54,1,44
2,55,2,45
2,56,,21
2,57,,37
2,59,,17
2,60,2,48
2,61,2,54
2,62,,15
2,63,,22
2,64,,4
2,65,,11
2,66,2,58
2,67,2,65
2,68,,62
2,69,1,71
2,70,1,52
2,71,1,15
2,72,,1
2,73,,42
2,74,2,69
2,75,2,48
2,76,,5
2,77,,13
2,78,,21
2,79,,47
2,80,,47
2,81,1,57
2,82,1,16
2,83,,12
2,84,2,30
2,85,2,39
2,86,2,58
2,87,2,64
2,88,2,27
2,89,1,26
2,90,1,58
2,91,,24
2,92,,14
2,93,,35
2,94,1,29
2,95,,35
2,96,,42
2,97,2,69
2,98,1,53
2,99,1,54
2,100,,11
2,101,1,20
2,102,1,17
2,103,,12
2,104,,3
2,105,,42
2,106,1,71
2,107,1,78
2,108,1,75
2,109,1,71
2,110,1,73
2,111,1,72
2,112,1,28
2,113,2,46
2,114,,83
3,0,1,1
3,1,,24
3,2,2,31
3,3,2,72
3,4,2,64
3,5,2,66
3,6,1,30
3,7,,22
3,8,,7
3,9,,21
3,10,,29
3,11,1,23
3,12,,19
3,13,,19
3,14,,7
3,15,1,21
3,16,,5
3,17,,13
3,18,,7
3,19,,3
3,20,1,16
3,21,1,15
3,22,1,61
3,23,1,26
3,24,1,28
3,25,1,58
3,26,,24
3,27,,25
3,28,,28
3,29,1,16
3,30,1,27
3,31,1,25
3,32,1,24
3,33,1,16
3,34,2,54
3,35,2,46
3,36,1,34
3,37,,28
3,38,,25
3,39,,27
3,40,,30
3,41,1,62
3,42,1,58
3,43,1,84
3,44,1,77
3,45,1,73
3,46,,26
3,47,,25
3,48,,36
3,49,1,17
3,50,,57
3,51,,21
3,52,2,49
3,53,,13
3,54,2,37
3,55,2,70
3,56,2,52
3,57,,1
3,60,2,48
3,61,2,57
3,62,,29
3,63,2,24
3,64,,15
3,65,,1
3,66,2,52
3,67,2,59
3,68,,47
3,69,1,46
3,70,1,67
3,71,,57
3,72,,28
3,73,,8
3,74,2,39
3,75,,40
3,76,,4
3,77,,33
3,78,,52
3,79,,31
3,80,1,27
3,81,,52
3,82,1,49
3,83,,52
3,84,,19
3,85,2,18
3,86,2,46
3,87,,32
3,88,,8
3,89,,27
3,90,1,29
3,91,2,20
3,92,2,19
3,93,,11
3,94,,15
3,95,,22
3,96,,15
3,97,,1
3,98,1,61
3,99,1,73
3,101,1,
3,102,,35
3,103,,23
3,104,1,45
3,105,1,36
3,106,1,64
3,107,,39
3,108,1,45
3,109,1,71
3,110,1,75
3,111,1,66
3,112,1,79
3,113,,79
4,0,,2
4,1,2,19
4,2,2,36
4,3,2,58
