x,y,clc
0,0,32
0,1,32
0,2,32
0,3,32
0,4,32
0,5,32
0,6,32
0,7,32
0,8,32
0,9,32
0,10,32
0,11,32
0,12,32
0,13,32
0,14,32
0,15,27
0,16,27
0,17,27
0,18,27
0,19,27
0,20,27
0,21,27
0,22,27
0,23,27
0,24,36
0,25,36
0,26,32
0,27,27
0,28,27
0,29,32
0,30,27
0,31,27
0,34,27
0,35,27
0,36,27
0,37,31
0,38,31
0,39,31
0,46,32
0,47,32
0,67,32
1,0,32
1,1,32
1,2,32
1,3,32
1,4,32
1,5,32
1,6,32
1,7,32
1,8,32
1,9,32
1,10,32
1,11,32
1,12,32
1,13,32
1,14,41
1,15,41
1,16,27
1,17,27
1,18,27
1,19,27
1,20,27
1,21,27
1,22,27
1,23,36
1,24,36
1,25,36
1,26,32
1,27,32
1,28,27
1,29,27
1,30,27
1,31,27
1,35,27
1,36,27
1,37,27
1,38,27
1,39,27
1,45,32
1,46,32
1,47,32
1,48,32
1,49,27
1,65,32
1,66,32
1,67,32
2,0,27
2,1,32
2,2,32
2,3,32
2,4,32
2,5,32
2,6,32
2,7,27
2,8,32
2,9,32
2,10,32
2,11,32
2,12,32
2,13,32
2,14,32
2,15,41
2,16,41
2,17,27
2,18,27
2,19,27
2,20,27
2,21,27
2,22,27
2,23,27
2,24,36
2,25,27
2,26,27
2,27,27
2,28,27
2,29,27
2,30,27
2,31,27
2,36,27
2,37,27
2,38,27
2,39,27
2,46,32
2,47,32
2,64,32
2,65,32
2,66,32
2,67,32
3,0,27
3,1,27
3,2,32
3,3,32
3,4,32
3,5,32
3,6,27
3,7,27
3,8,32
3,9,32
3,10,32
3,11,32
3,12,32
3,13,32
3,14,27
3,15,27
3,16,27
3,17,27
3,18,27
3,19,27
3,20,27
3,21,27
3,22,27
3,23,27
3,24,27
3,25,27
3,26,27
3,27,27
3,28,27
3,29,27
3,30,27
3,31,27
3,64,32
3,65,32
3,66,27
4,0,27
4,1,27
4,2,27
4,3,27
4,4,27
4,5,27
4,6,27
4,7,27
4,8,27
4,9,27
4,10,32
4,11,32
4,12,32
4,13,27
4,14,32
4,15,32
4,16,32
4,17,27
4,18,27
4,19,27
4,20,27
4,21,27
4,22,27
4,23,27
4,24,27
4,25,23
4,26,23
4,27,27
4,28,27
4,29,27
4,30,27
4,31,27
4,64,32
4,65,32
4,66,32
4,67,27
5,0,32
5,1,32
5,2,31
5,3,27
5,4,27
5,5,27
5,6,27
5,7,27
5,8,27
5,9,27
5,10,32
5,11,32
5,12,27
5,13,27
5,14,32
5,15,32
5,16,27
5,17,27
5,18,32
5,19,32
5,20,27
5,21,27
5,22,27
5,23,27
5,24,27
5,25,27
5,26,23
5,27,23
5,28,27
5,55,32
5,64,32
5,65,32
5,66,32
5,67,32
5,69,32
5,70,32
6,0,32
6,1,32
6,2,31
6,3,27
6,5,27
6,7,27
6,8,27
6,9,27
6,10,27
6,11,32
6,12,27
6,13,27
6,14,32
6,15,32
6,16,32
6,17,27
6,18,32
6,19,32
6,20,27
6,21,27
6,22,27
6,23,27
6,24,27
6,25,27
6,26,23
6,27,23
6,55,32
6,56,32
6,65,32
6,66,32
6,67,32
6,69,32
7,0,27
7,1,27
7,2,27
7,3,27
7,8,27
7,9,27
7,10,27
7,11,32
7,12,27
7,13,27
7,14,32
7,15,32
7,16,32
7,17,32
7,18,32
7,19,32
7,20,27
7,21,27
7,22,27
7,23,27
7,24,27
7,25,27
7,26,23
7,27,23
7,55,32
7,56,32
7,57,32
7,60,32
7,61,32
7,62,32
7,66,32
8,0,27
8,1,27
8,2,27
8,3,27
8,8,27
8,9,27
8,10,27
8,11,27
8,12,27
8,13,27
8,14,27
8,15,27
8,16,32
8,17,32
8,18,27
8,19,32
8,20,32
8,21,32
8,22,27
