x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,63,0,1,0,0,0,0,0,0,1
0,65,0,2,0,0,0,0,0,0,2
0,67,0,1,0,0,0,0,0,0,1
0,70,0,2,0,0,0,0,0,0,2
0,71,0,2,0,0,0,0,0,0,2
0,72,0,4,0,0,0,0,0,0,4
0,73,0,3,0,0,0,0,0,0,3
0,74,0,4,0,0,0,0,0,0,4
0,75,0,2,0,0,0,0,0,0,2
0,76,0,1,0,0,0,0,0,0,1
0,77,0,2,0,0,0,0,0,0,2
0,78,0,1,0,0,0,0,0,0,1
0,80,0,1,0,0,0,0,0,0,1
0,81,0,1,0,0,0,0,0,0,1
0,85,0,2,0,0,0,0,0,0,2
0,86,0,2,0,0,0,0,0,0,2
0,87,0,2,0,0,0,0,0,0,2
0,88,0,2,0,0,0,0,0,0,2
0,89,0,2,0,0,0,0,0,0,2
0,90,0,3,0,0,0,0,0,0,3
0,91,0,3,0,0,0,0,0,0,3
0,92,0,3,0,0,0,0,0,0,3
0,93,0,1,0,0,0,0,0,0,1
0,94,0,1,0,0,0,0,0,0,1
0,95,0,4,0,0,0,0,0,0,4
0,96,0,2,0,0,0,0,0,0,2
0,97,0,3,0,0,0,0,0,0,3
0,98,0,2,0,0,0,0,0,0,2
0,99,0,1,0,0,0,0,0,0,1
0,100,0,1,0,0,0,0,0,0,1
0,101,0,1,0,0,0,0,0,0,1
0,102,0,2,0,0,0,0,0,0,2
0,103,0,2,0,0,0,0,0,0,2
0,104,0,4,0,0,0,0,0,0,4
0,105,0,1,0,0,0,0,0,0,1
0,107,0,1,0,0,0,0,0,0,1
0,108,0,1,0,0,0,0,0,0,1
0,109,0,2,0,0,0,0,0,0,2
0,110,0,2,0,0,0,0,0,0,2
0,111,0,4,0,0,0,0,0,0,4
0,123,0,1,0,0,0,0,0,0,1
0,124,0,1,0,0,0,0,0,0,1
1,70,0,2,0,0,0,0,0,0,2
1,71,0,1,0,0,0,0,0,0,1
1,72,0,2,0,0,0,0,0,0,2
1,73,0,3,0,0,0,0,0,0,3
1,74,0,4,0,0,0,0,0,0,4
1,75,0,4,0,0,0,0,0,0,4
1,78,0,2,0,0,0,0,0,0,2
1,80,0,1,0,0,0,0,0,0,1
1,82,0,1,0,0,0,0,0,0,1
1,83,0,3,0,0,0,0,0,0,3
1,84,0,1,0,0,0,0,0,0,1
1,85,0,4,0,0,0,0,0,0,4
1,86,0,2,0,0,0,0,0,0,2
1,89,0,2,0,0,0,0,0,0,2
1,90,0,4,0,0,0,0,0,0,4
1,91,0,4,0,0,0,0,0,0,4
1,92,0,4,0,0,0,0,0,0,4
1,93,0,4,0,0,0,0,0,0,4
1,94,0,1,0,0,0,0,0,0,1
1,95,0,3,0,0,0,0,0,0,3
1,96,0,2,0,0,0,0,0,0,2
1,97,0,3,0,0,0,0,0,0,3
1,98,0,3,0,0,0,0,0,0,3
1,99,0,1,0,0,0,0,0,0,1
1,100,0,1,0,0,0,0,0,0,1
1,101,0,4,0,1,1,0,0,0,2
1,102,0,4,0,1,2,0,0,0,1
1,103,0,3,0,0,0,0,0,0,3
1,104,0,3,0,0,0,0,0,0,3
1,105,0,1,0,0,0,0,0,0,1
1,106,0,3,0,1,0,0,0,0,2
1,107,0,4,0,0,0,0,0,0,4
1,108,0,1,0,0,0,0,0,0,1
1,111,0,2,0,0,0,0,0,0,2
1,124,0,1,0,0,0,0,0,0,1
2,72,0,3,0,0,0,0,0,0,3
2,73,0,4,0,0,0,0,0,0,4
2,74,0,3,0,1,0,0,0,0,2
2,75,0,4,0,0,0,0,0,0,4
2,76,0,1,0,0,0,0,0,0,1
2,79,0,1,0,0,0,0,0,0,1
2,80,0,3,0,0,0,0,0,0,3
2,82,0,1,0,0,0,0,0,0,1
2,83,0,1,0,0,0,0,0,0,1
2,84,0,4,0,0,0,0,0,0,4
2,85,0,4,0,0,0,0,0,0,4
2,86,0,1,0,0,0,0,0,0,1
2,88,0,4,0,0,0,0,0,0,4
2,89,0,3,0,0,0,0,0,0,3
2,90,0,1,0,0,0,0,0,0,1
2,93,0,2,0,0,0,0,0,0,2
2,94,0,3,0,0,0,0,0,0,3
2,95,0,2,0,0,0,0,0,0,2
2,97,0,3,0,0,0,0,0,0,3
2,98,0,2,0,0,0,0,0,0,2
2,99,0,4,0,0,0,0,0,0,4
2,100,0,4,0,1,0,0,0,0,3
2,101,0,4,0,2,0,0,0,0,2
2,102,0,4,0,2,0,0,0,0,2
2,103,0,2,0,0,0,0,0,0,2
2,104,0,2,0,0,0,0,0,0,2
2,105,0,2,0,0,0,0,0,0,2
2,106,0,4,0,0,0,0,0,0,4
2,107,0,4,0,0,0,0,0,0,4
2,108,0,1,0,0,0,0,0,0,1
2,123,0,1,0,0,0,0,0,0,1
3,73,0,1,0,0,0,0,0,0,1
3,75,0,1,0,0,0,0,0,0,1
3,79,0,1,0,0,0,0,0,0,1
3,80,0,3,0,0,0,0,0,0,3
3,83,0,4,0,0,0,0,0,0,4
3,84,0,3,0,0,0,0,0,0,3
3,85,0,2,0,0,0,0,0,0,2
3,86,0,1,0,0,0,0,0,0,1
3,87,0,1,0,0,0,0,0,0,1
3,88,0,3,0,0,0,0,0,0,3
3,89,0,2,0,0,0,0,0,0,2
3,91,0,2,0,0,0,0,0,0,2
3,92,0,2,0,0,0,0,0,0,2
3,93,0,1,0,0,0,0,0,0,1
3,94,0,3,0,0,0,0,0,0,3
3,95,0,2,0,0,0,0,0,0,2
3,96,0,3,0,0,0,0,0,0,3
3,97,0,2,0,0,0,0,0,0,2
3,98,0,2,0,0,0,0,0,0,2
3,99,0,1,0,0,0,0,0,0,1
3,100,0,3,0,0,0,0,0,0,3
3,101,0,3,0,0,0,0,0,0,3
3,102,0,1,0,0,0,0,0,0,1
3,103,0,1,0,0,0,0,0,0,1
3,104,0,2,0,0,0,0,0,0,2
3,107,0,1,0,0,0,0,0,0,1
3,108,0,1,0,0,0,0,0,0,1
3,109,0,1,0,0,0,0,0,0,1
3,123,0,1,0,0,0,0,0,0,1
4,77,0,3,0,0,0,0,0,0,3
4,78,0,2,0,0,0,0,0,0,2
4,79,0,2,0,0,0,0,0,0,2
4,80,0,1,0,0,0,0,0,0,1
4,82,0,1,0,0,0,0,0,0,1
4,83,0,2,0,0,0,0,0,0,2
4,84,0,1,0,0,0,0,0,0,1
4,85,0,1,0,0,0,0,0,0,1
4,86,0,4,0,0,0,0,0,0,4
4,87,0,2,0,0,0,0,0,0,2
4,89,0,1,0,0,0,0,0,0,1
4,92,0,1,0,0,0,0,0,0,1
4,93,0,2,0,0,0,0,0,0,2
4,94,0,1,0,0,0,0,0,0,1
4,95,0,4,0,0,0,0,0,0,4
4,96,0,1,0,0,0,0,0,0,1
4,97,0,3,0,0,0,0,0,0,3
4,98,0,3,0,0,0,0,0,0,3
4,100,0,4,0,0,0,0,0,0,4
4,101,0,4,0,0,0,0,0,0,4
4,109,0,2,0,0,0,0,0,0,2
4,110,0,3,0,0,0,0,0,0,3
4,118,0,1,0,0,0,0,0,0,1
4,119,0,1,0,0,0,0,0,0,1
4,120,0,1,0,0,0,0,0,0,1
4,121,0,2,0,0,0,0,0,0,2
4,122,0,1,0,0,0,0,0,0,1
5,77,0,1,0,0,0,0,0,0,1
5,78,0,2,0,0,0,0,0,0,2
5,79,0,4,0,0,0,0,0,0,4
5,80,0,2,0,0,0,0,0,0,2
5,81,0,1,0,0,0,0,0,0,1
5,82,0,4,0,0,0,0,0,0,4
5,83,0,4,0,1,0,0,0,0,3
5,84,0,2,0,0,0,0,0,0,2
5,85,0,1,0,0,0,0,0,0,1
5,86,0,2,0,0,0,0,0,0,2
5,87,0,1,0,0,0,0,0,0,1
5,92,0,1,0,0,0,0,0,0,1
5,94,0,1,0,0,0,0,0,0,1
