x,y,elevation
86,127,1
87,126,1
87,127,10
88,125,3
88,126,21
88,127,29
89,124,1
89,125,14
89,126,37
89,127,34
90,123,1
90,124,3
90,125,16
90,126,30
90,127,29
91,123,8
91,124,24
91,125,21
91,126,15
91,127,23
92,120,1
92,121,5
92,122,6
92,123,16
92,124,45
92,125,39
92,126,29
92,127,19
93,120,13
93,121,29
93,122,29
93,123,22
93,124,51
93,125,52
93,126,48
93,127,33
94,119,1
94,120,33
94,121,53
94,122,45
94,123,38
94,124,54
94,125,56
94,126,54
94,127,47
95,119,1
95,120,34
95,121,49
95,122,39
95,123,49
95,124,56
95,125,49
95,126,48
95,127,44
96,117,1
96,118,6
96,119,14
96,120,31
96,121,35
96,122,29
96,123,50
96,124,49
96,125,39
96,126,35
96,127,42
97,114,3
97,115,1
97,116,2
97,117,6
97,118,20
97,119,30
97,120,37
97,121,37
97,122,26
97,123,49
97,124,44
97,125,36
97,126,28
97,127,41
98,112,1
98,113,6
98,114,22
98,115,11
98,116,9
98,117,14
98,118,24
98,119,30
98,120,32
98,121,36
98,122,27
98,123,47
98,124,38
98,125,33
98,126,27
98,127,39
99,111,1
99,112,2
99,113,16
99,114,41
99,115,27
99,116,14
99,117,17
99,118,17
99,119,19
99,120,30
99,121,39
99,122,26
99,123,44
99,124,33
99,125,28
99,126,28
99,127,35
100,95,4
100,96,12
100,97,7
100,98,2
100,111,3
100,112,14
100,113,29
100,114,48
100,115,33
100,116,13
100,117,19
100,118,13
100,119,11
100,120,25
100,121,35
100,122,22
100,123,29
100,124,27
100,125,22
100,126,32
100,127,30
101,95,2
101,96,24
101,97,36
101,98,31
101,99,22
101,100,13
101,101,12
101,102,3
101,111,4
101,112,12
101,113,25
101,114,45
101,115,29
101,116,9
101,117,16
101,118,10
101,119,9
101,120,21
101,121,24
101,122,15
101,123,17
101,124,22
101,125,19
101,126,32
101,127,25
102,96,14
102,97,43
102,98,56
102,99,58
102,100,56
102,101,61
102,102,38
102,103,11
102,107,1
102,112,4
102,113,18
102,114,38
102,115,26
102,116,7
102,117,13
102,118,8
102,119,7
102,120,11
102,121,14
102,122,15
102,123,17
102,124,13
102,125,20
102,126,28
102,127,25
103,96,2
103,97,18
103,98,40
103,99,57
103,100,71
103,101,85
103,102,89
103,103,79
103,104,23
103,105,8
103,106,4
103,113,9
103,114,28
103,115,19
103,116,4
103,117,7
103,118,3
103,120,7
103,121,20
103,122,24
103,123,26
103,124,20
103,125,20
103,126,24
103,127,26
104,98,10
104,99,41
104,100,70
104,101,84
104,102,96
104,103,109
104,104,90
104,105,68
104,106,30
104,107,2
104,113,2
104,114,11
104,115,8
104,116,2
104,117,1
104,118,4
104,119,6
104,120,8
104,121,8
104,122,13
104,123,22
104,124,34
104,125,31
104,126,37
104,127,43
105,99,13
105,100,61
105,101,87
105,102,100
105,103,110
105,104,118
105,105,103
105,106,37
105,107,2
105,115,4
105,117,1
105,118,5
105,119,7
105,120,3
105,121,4
105,122,10
105,123,31
105,124,38
105,125,27
105,126,41
105,127,68
106,100,30
106,101,77
106,102,97
106,103,85
106,104,70
106,105,47
106,106,11
106,118,1
106,119,2
106,120,1
106,121,10
106,122,29
106,123,40
106,124,36
106,125,35
106,126,46
106,127,75
107,100,3
107,101,18
107,102,29
107,103,18
107,104,7
107,105,3
107,121,16
107,122,34
107,123,31
107,124,53
107,125,69
107,126,63
107,127,101
108,120,1
108,121,11
108,122,21
108,123,24
108,124,68
108,125,90
108,126,108
108,127,136
109,120,2
109,121,18
109,122,23
109,123,21
109,124,48
109,125,67
109,126,98
109,127,118
110,120,2
110,121,13
110,122,14
110,123,20
110,124,30
110,125,44
110,126,97
110,127,123
111,120,9
111,121,25
111,122,19
111,123,39
111,124,28
111,125,42
111,126,104
111,127,135
112,120,8
112,121,43
112,122,63
112,123,56
112,124,32
112,125,68
112,126,121
112,127,121
113,120,9
113,121,62
113,122,92
113,123,60
113,124,38
113,125,86
113,126,133
113,127,113
114,120,18
114,121,77
114,122,87
114,123,63
114,124,60
114,125,103
114,126,125
114,127,106
115,120,31
115,121,81
115,122,82
115,123,73
115,124,83
115,125,114
115,126,112
115,127,98
116,119,8
116,120,47
116,121,59
116,122,62
116,123,98
116,124,109
116,125,110
116,126,98
116,127,83
117,118,2
117,119,31
117,120,78
117,121,66
117,122,55
117,123,99
117,124,113
117,125,107
117,126,92
117,127,82
118,118,4
118,119,32
118,120,93
118,121,89
118,122,65
118,123,92
118,124,95
118,125,94
118,126,87
118,127,78
119,118,5
119,119,28
119,120,99
119,121,92
119,122,77
119,123,110
119,124,104
119,125,79
119,126,77
119,127,67
120,118,10
120,119,42
120,120,104
120,121,92
120,122,91
120,123,107
120,124,95
120,125,75
120,126,65
120,127,64
121,117,2
121,118,32
121,119,78
121,120,123
121,121,101
121,122,99
121,123,115
121,124,85
121,125,68
121,126,60
121,127,55
122,116,4
122,117,40
122,118,92
122,119,115
122,120,128
122,121,116
122,122,109
122,123,113
122,124,79
122,125,65
122,126,59
122,127,55
123,116,35
123,117,129
123,118,143
123,119,130
123,120,117
123,121,122
123,122,111
123,123,111
123,124,81
123,125,62
123,126,51
123,127,45
124,116,62
124,117,152
124,118,132
124,119,115
124,120,99
124,121,98
124,122,96
124,123,98
124,124,70
124,125,56
124,126,44
124,127,37
125,116,78
125,117,160
125,118,146
125,119,112
125,120,89
125,121,96
125,122,92
125,123,96
125,124,66
125,125,50
125,126,41
125,127,34
126,115,3
126,116,100
126,117,153
126,118,142
126,119,121
126,120,89
126,121,95
126,122,87
126,123,87
126,124,57
126,125,44
126,126,37
126,127,34
127,115,24
127,116,118
127,117,139
127,118,119
127,119,120
127,120,88
127,121,69
127,122,73
127,123,73
127,124,50
127,125,40
127,126,33
127,127,30
