x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
0,65,60,78,65,88,18,63,7,0,174,31,119,24,79,86,13,56,17
0,66,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
0,69,32,32,15,30,6,23,0,0,58,11,40,7,15,28,5,17,0
0,72,14,0,27,19,0,15,0,0,38,5,26,7,17,19,0,11,0
0,73,54,42,66,59,8,46,5,0,126,18,92,16,50,67,10,46,11
0,76,13,15,28,21,0,16,0,0,52,9,34,9,24,31,0,18,0
0,79,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,80,17,18,11,15,0,12,0,0,31,0,22,7,12,16,0,10,0
0,89,0,13,0,12,0,12,0,0,24,0,20,0,0,12,0,8,0
0,90,38,42,34,40,7,30,0,0,93,17,63,13,33,53,10,33,0
0,94,13,18,11,15,0,10,0,0,32,0,21,8,12,17,0,11,0
0,96,63,68,67,81,12,61,8,0,156,21,114,21,66,75,9,53,13
0,105,52,36,35,43,0,25,10,0,83,12,44,27,18,40,0,19,17
0,106,33,23,21,22,0,12,7,0,47,0,22,22,11,25,0,10,15
0,108,28,13,24,20,0,16,0,0,39,0,30,7,0,19,0,14,0
0,109,68,43,64,63,11,40,12,0,130,23,81,26,35,67,12,41,14
0,110,12,0,0,13,0,0,0,0,20,0,11,8,0,7,0,0,0
0,113,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0
0,114,40,34,34,42,8,28,6,0,81,13,52,16,26,39,5,24,10
0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,116,79,60,86,74,12,51,11,0,167,21,114,32,61,93,9,63,21
0,122,48,23,44,45,9,27,9,0,83,16,48,19,19,38,7,21,10
0,123,36,15,29,27,0,19,0,0,53,9,36,8,0,26,0,17,0
0,124,0,0,0,6,0,0,0,0,13,0,7,0,0,7,0,0,0
0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,126,20,18,11,18,0,10,0,0,33,0,20,9,0,15,0,10,0
0,127,0,0,0,5,0,0,0,0,12,0,7,0,0,7,0,0,0
1,54,0,11,0,7,0,0,0,0,18,0,10,0,0,11,0,0,0
1,59,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0
1,61,17,20,21,25,0,18,0,0,48,7,34,7,24,23,0,16,0
1,62,11,12,0,17,0,9,0,0,26,7,15,0,0,9,0,6,0
1,65,90,122,90,136,31,88,17,0,273,61,171,41,113,137,30,83,24
1,68,36,32,28,38,8,26,0,0,77,17,48,12,24,39,9,22,0
1,69,0,0,0,9,0,7,0,0,16,0,12,0,0,7,0,5,0
1,73,25,0,22,16,0,14,0,0,35,5,26,0,0,19,0,12,0
1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80,75,75,18,48,0,22,17,0,105,12,39,54,16,57,0,17,37
1,81,45,47,42,52,11,39,0,0,114,25,77,12,42,62,14,38,0
1,82,18,24,11,18,0,15,0,0,40,5,25,10,17,22,0,10,0
1,90,23,22,21,23,0,16,0,0,48,5,34,9,18,25,0,18,0
1,91,53,49,47,50,8,35,7,0,110,14,75,21,38,60,6,40,14
1,92,21,19,19,19,0,16,0,0,43,5,28,10,16,24,0,12,0
1,95,26,24,35,32,5,25,0,0,69,10,47,12,27,37,5,22,0
1,96,39,47,51,60,11,40,9,0,120,22,77,21,53,60,11,37,12
1,102,30,23,15,19,0,15,0,0,43,5,26,12,0,24,0,11,0
1,105,13,0,0,8,0,0,0,0,19,5,11,0,0,11,0,0,0
1,109,49,33,59,63,10,46,7,0,111,19,76,16,40,48,9,30,9
1,113,0,0,0,8,0,0,0,0,18,0,9,5,0,10,0,0,0
1,117,86,67,87,108,20,71,17,0,198,44,120,34,61,90,24,49,17
1,118,51,31,52,44,7,29,8,0,96,13,66,17,32,52,6,37,9
1,120,16,0,17,10,0,9,0,0,28,0,19,7,0,18,0,10,0
1,121,35,23,30,39,0,27,0,0,60,7,43,10,18,21,0,16,0
1,122,21,12,14,15,0,0,0,0,27,0,16,10,0,12,0,0,0
1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,125,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0
1,126,78,69,81,86,14,59,13,0,176,26,117,33,66,90,12,58,20
1,127,85,48,81,78,14,51,13,0,151,22,94,35,41,73,8,43,22
2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,53,27,34,13,27,7,13,7,0,61,14,28,19,20,34,7,15,12
2,54,71,91,56,77,5,60,12,0,160,13,104,43,68,83,8,44,31
2,58,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
2,59,113,131,89,128,25,82,21,0,268,48,169,51,99,140,23,87,30
2,60,202,187,195,240,53,159,28,0,473,91,305,77,170,233,38,146,49
2,61,112,106,121,125,19,94,12,0,279,52,189,38,105,154,33,95,26
2,62,53,81,63,82,18,55,9,0,175,31,116,28,82,93,13,61,19
2,63,76,88,119,145,42,98,5,13,271,64,190,17,118,126,22,92,12
2,64,85,107,102,120,18,83,19,0,251,42,160,49,114,131,24,77,30
2,65,56,55,37,42,5,27,10,0,105,13,70,22,33,63,8,43,12
2,68,83,81,52,78,18,56,0,0,162,29,115,18,48,84,11,59,0
2,75,12,13,11,12,0,8,0,0,29,5,17,7,12,17,0,9,0
2,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77,133,168,133,176,25,122,29,17,345,44,238,63,151,169,19,116,34
2,78,28,32,41,39,0,35,0,0,80,7,64,9,44,41,0,29,0
2,82,0,0,0,7,0,0,0,0,17,0,9,7,0,10,0,0,0
