x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,104,0,0,0,8,0,7,0,0,20,6,13,0,0,12,0,6,0
5,105,0,0,0,9,0,0,0,0,15,0,8,0,0,6,0,0,0
5,108,0,12,0,17,0,7,0,0,32,10,15,7,0,15,0,8,0
5,109,24,29,29,37,7,28,0,0,71,13,49,9,29,34,6,21,0
5,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,116,26,20,17,21,0,16,0,0,42,5,27,10,11,21,0,11,0
5,117,13,14,0,10,0,7,0,0,22,0,12,8,0,12,0,5,0
5,119,0,0,0,7,0,0,0,0,14,0,9,0,0,7,0,0,0
5,120,11,14,0,12,0,0,5,0,23,0,9,10,0,11,0,0,5
5,121,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
5,122,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
5,126,11,14,0,15,0,8,0,0,27,6,15,6,0,12,0,7,0
5,127,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0
6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,53,0,13,16,14,0,13,0,0,32,0,26,0,18,18,0,13,0
6,54,285,428,449,479,62,324,93,105,1019,142,663,214,487,540,80,339,121
6,76,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
6,104,15,47,29,51,12,30,9,0,101,25,61,15,56,50,13,31,6
6,105,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6,106,26,27,37,32,0,25,6,0,65,0,49,15,33,33,0,24,9
6,108,21,28,21,30,0,22,0,0,58,9,37,12,25,28,0,15,0
6,112,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0
6,113,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
6,114,49,51,35,53,7,34,12,0,101,15,58,28,36,48,8,24,16
6,116,0,0,0,5,0,0,0,0,11,0,0,0,0,6,0,0,0
6,117,38,34,18,36,0,24,7,0,59,7,35,17,13,23,0,11,10
6,119,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0
6,122,12,12,0,7,0,0,0,0,17,0,8,8,0,10,0,0,0
6,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,127,36,53,27,49,8,33,8,0,94,14,57,23,40,45,6,24,15
7,49,0,0,20,17,0,10,0,0,30,0,18,9,17,13,0,8,0
7,104,11,29,18,25,0,14,0,0,56,9,39,8,29,31,0,25,0
7,106,19,21,12,21,0,11,7,0,37,0,18,15,13,16,0,7,8
7,107,62,73,71,85,13,60,12,0,173,29,114,30,72,88,16,54,18
7,112,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
7,113,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0
7,116,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
7,117,0,0,0,13,0,9,0,0,23,7,16,0,0,10,0,7,0
7,119,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,121,0,0,0,11,0,8,0,0,20,0,14,5,11,9,0,6,0
7,122,22,20,0,22,0,14,0,0,40,10,23,7,0,18,0,9,0
7,126,17,21,21,31,6,21,0,0,53,11,32,10,25,22,5,11,0
7,127,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0
8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,90,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,104,17,60,28,50,7,34,9,19,100,12,64,24,52,50,5,30,15
8,106,11,17,15,20,0,15,0,0,35,0,30,0,20,15,0,15,0
8,107,79,108,86,123,18,89,16,12,228,34,161,33,103,105,16,72,17
8,108,0,0,0,12,0,8,0,0,21,0,13,0,12,9,0,5,0
8,110,21,18,11,20,0,16,0,0,33,0,24,5,0,13,0,8,0
8,113,0,0,0,0,0,0,0,0,12,0,5,7,0,0,0,0,0
8,114,0,0,0,8,0,0,0,0,13,0,9,0,0,5,0,0,0
8,116,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
8,117,0,0,0,7,0,5,0,0,16,0,10,0,0,9,0,5,0
8,120,15,16,0,12,0,7,0,0,22,0,13,9,0,10,0,6,0
8,121,0,0,0,8,0,5,0,0,18,0,11,0,0,10,0,6,0
8,122,13,14,0,6,0,6,0,0,20,0,16,0,0,14,0,10,0
8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,126,13,19,12,18,0,12,0,0,36,5,25,6,16,18,0,13,0
9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,90,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
9,91,0,0,0,10,0,0,0,0,15,0,7,8,0,5,0,0,0
9,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,104,28,67,35,53,0,33,17,25,111,9,62,40,49,58,0,29,23
9,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,107,27,44,27,38,7,29,0,0,87,16,61,10,39,49,9,32,0
9,108,12,11,0,10,0,9,0,0,21,0,14,0,0,11,0,5,0
9,110,47,54,34,58,13,36,9,0,107,19,64,24,40,49,6,28,15
9,113,13,13,15,20,0,13,0,0,36,8,22,6,15,16,0,9,0
9,115,37,34,25,34,8,17,9,0,72,13,39,20,22,38,5,22,11
9,119,0,0,0,9,0,6,0,0,20,0,12,5,0,11,0,6,0
9,120,17,23,17,27,0,19,0,0,49,9,32,8,20,22,0,13,0
9,121,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
9,123,11,12,0,7,0,0,0,0,17,0,8,7,0,10,0,0,0
9,124,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
9,125,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
9,126,25,32,13,21,0,15,0,0,50,5,32,13,18,29,0,17,0
10,49,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,55,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0
10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,21,33,16,25,0,14,9,0,52,0,24,25,23,27,0,10,16
10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,91,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0
10,103,0,0,0,5,0,0,0,0,13,0,9,0,0,8,0,0,0
10,104,18,48,23,48,10,26,12,0,86,15,51,20,46,38,5,25,8
10,106,0,13,14,20,0,12,0,0,39,11,25,0,15,19,0,13,0
10,107,31,27,31,40,0,26,0,0,72,14,43,15,27,32,0,17,0
10,108,117,126,104,153,35,99,19,13,296,66,182,48,100,143,31,83,29
10,112,11,16,0,14,0,5,0,0,23,0,10,9,0,9,0,5,0
10,113,59,62,49,66,9,48,9,0,126,15,80,31,49,60,6,32,22
10,114,12,0,11,13,0,12,0,0,23,0,18,0,0,10,0,6,0
10,119,11,12,0,10,0,8,0,0,21,0,15,0,0,11,0,7,0
10,120,23,30,0,22,0,14,7,0,40,0,20,18,14,18,0,6,11
10,127,0,14,0,8,0,5,0,0,18,0,12,6,0,10,0,7,0
11,48,0,23,13,19,0,7,10,0,42,6,18,18,16,23,0,11,8
11,49,15,12,17,13,0,8,5,0,33,0,19,10,12,20,0,11,5
11,52,339,371,633,577,98,391,88,127,1209,203,794,212,537,632,105,403,124
11,55,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11,76,0,0,13,12,0,0,0,0,18,0,14,0,0,6,0,0,0
11,96,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
11,97,0,12,0,6,0,0,0,0,12,0,0,8,0,6,0,0,0
11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,104,0,25,22,28,0,18,0,0,54,7,36,11,30,26,0,18,0
11,106,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0
11,107,18,19,14,24,5,13,6,0,47,14,21,12,15,23,9,8,6
11,108,59,68,67,89,19,61,9,0,168,33,112,23,69,79,14,51,14
11,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,112,33,37,37,48,11,27,10,0,92,18,51,23,38,44,7,24,13
11,113,25,26,31,36,5,27,0,0,69,12,44,13,29,33,7,17,0
11,114,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
11,119,34,42,15,40,6,22,12,0,68,11,36,21,22,28,5,14,9
11,123,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0
11,126,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0
12,48,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0
12,49,15,26,27,31,0,18,9,0,62,9,36,17,30,31,0,18,8
12,52,548,613,876,811,119,557,135,158,1744,254,1126,364,782,933,135,569,229
12,53,0,0,18,12,0,9,0,0,28,7,20,0,13,16,0,11,0
12,54,42,61,0,21,0,14,7,0,61,0,39,22,15,40,0,25,15
12,55,0,0,0,7,0,5,0,0,14,0,10,0,0,7,0,5,0
12,92,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
12,93,41,59,33,52,7,34,11,0,109,17,63,29,45,57,10,29,18
12,96,86,184,92,159,20,96,43,35,312,36,186,90,155,153,16,90,47
12,104,0,0,0,8,0,5,0,0,16,0,10,0,0,8,0,5,0
12,105,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
12,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,107,0,11,0,13,0,10,0,0,25,6,16,0,11,12,0,6,0
12,108,28,28,35,36,0,29,0,0,74,11,52,11,31,38,0,23,0
12,112,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
12,113,0,14,0,14,0,8,0,0,29,8,16,5,0,15,0,8,0
12,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,118,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
12,119,25,29,0,18,0,6,7,0,41,6,16,19,0,23,0,10,12
12,125,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0
12,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,127,0,0,0,11,0,7,0,0,21,6,13,0,0,10,0,6,0
13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,49,11,18,25,23,0,16,0,0,48,5,31,12,27,25,0,15,0
13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,55,20,53,85,88,16,61,11,28,172,34,110,28,90,84,18,49,17
13,75,38,27,32,36,0,15,17,0,68,9,26,33,16,32,0,11,16
13,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,92,224,366,249,354,58,222,74,59,716,101,438,177,332,362,43,216,103
13,93,14,22,14,20,0,12,6,0,42,6,25,11,20,22,0,13,5
13,103,0,19,0,13,0,7,6,0,25,0,12,12,13,12,0,5,6
13,104,27,92,50,74,7,45,22,34,159,17,96,46,81,85,10,51,24
13,106,15,23,17,19,0,14,0,0,47,7,30,10,24,28,0,16,0
13,107,0,0,0,11,0,5,0,0,19,5,11,0,0,8,0,6,0
13,108,79,76,88,104,19,65,20,0,198,34,121,43,77,94,15,56,23
13,112,31,39,23,36,0,23,7,0,71,9,43,19,30,35,0,20,12
13,113,27,29,15,20,0,17,0,0,46,0,29,15,16,26,0,12,0
13,114,29,33,13,27,0,17,8,0,53,7,23,23,17,26,0,6,15
13,117,0,0,12,15,0,13,0,0,25,0,19,0,11,10,0,6,0
13,118,39,46,26,36,6,25,5,0,83,11,51,21,26,47,5,26,16
13,119,31,46,17,38,0,28,5,0,72,9,45,18,32,34,0,17,13
13,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,124,0,0,0,6,0,0,0,0,14,0,7,0,0,8,0,0,0
13,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,126,19,29,13,25,0,20,0,0,46,0,31,11,21,21,0,11,0
13,127,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,49,12,0,18,16,0,9,7,0,28,0,16,12,0,12,0,7,5
14,55,0,0,19,14,0,9,0,0,31,0,20,7,16,17,0,11,0
14,75,25,20,19,22,0,9,10,0,42,0,19,20,12,20,0,10,10
14,90,0,23,13,26,0,11,0,13,45,9,22,14,19,19,0,11,0
14,91,0,26,15,28,0,16,9,0,45,0,22,19,26,17,0,6,10
14,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106,34,55,32,55,8,35,12,0,106,19,59,28,44,51,11,24,16
14,107,32,30,33,37,6,26,5,0,78,15,48,15,25,41,9,22,10
14,111,54,67,45,63,13,36,14,0,130,18,74,38,50,67,5,38,24
14,112,33,35,26,39,5,26,8,0,72,11,43,18,27,33,6,17,10
14,117,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0
14,118,28,30,19,25,0,18,7,0,52,0,30,19,16,27,0,12,12
14,119,11,13,0,12,0,9,0,0,26,0,17,6,12,14,0,8,0
14,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,124,15,18,0,11,0,7,0,0,23,0,14,8,0,12,0,7,0
14,125,15,17,14,20,0,13,0,0,40,9,26,5,14,20,0,13,0
15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,55,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0
15,75,20,13,18,17,0,9,0,0,36,5,20,11,0,19,0,11,0
15,91,136,235,168,246,37,156,53,35,468,65,299,104,232,222,28,143,51
15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,107,45,78,38,58,0,37,18,15,121,5,68,48,56,63,0,31,30
15,108,25,50,30,48,0,31,10,12,90,10,62,18,43,42,0,31,8
15,109,0,0,0,8,0,0,0,0,16,0,9,7,0,8,0,0,0
15,110,17,19,13,22,0,10,0,0,43,11,22,10,15,21,0,12,0
15,111,23,27,19,29,0,18,8,0,53,7,28,18,23,24,0,10,10
15,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,113,13,18,0,14,0,7,6,0,26,0,14,11,12,12,0,7,5
15,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,118,49,63,40,61,5,48,8,0,116,13,86,17,46,55,8,38,9
15,121,14,18,0,11,0,0,5,0,21,0,9,10,0,10,0,0,5
15,122,13,12,0,10,0,0,0,0,17,0,6,11,0,7,0,0,0
15,125,0,0,0,6,0,5,0,0,20,0,15,0,0,14,0,10,0
16,31,40,70,61,74,10,55,9,16,152,21,105,26,75,78,11,50,17
16,32,0,0,0,10,0,8,0,0,18,0,15,0,0,8,0,7,0
16,33,13,22,18,25,0,15,9,0,44,0,24,16,17,19,0,9,7
16,34,14,24,16,23,0,14,6,0,45,5,29,11,19,22,0,15,5
16,49,0,0,0,5,0,0,0,0,10,0,7,0,0,5,0,0,0
16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,102,17,43,26,38,0,26,7,12,78,9,53,16,40,40,0,27,9
16,103,0,0,0,8,0,0,0,0,14,0,9,0,0,6,0,0,0
16,104,0,0,0,8,0,5,0,0,13,0,10,0,0,5,0,5,0
16,105,17,27,21,27,0,13,5,0,61,13,35,13,30,34,0,22,8
16,106,0,12,13,14,0,10,0,0,26,0,18,7,16,12,0,8,0
16,108,11,13,12,13,0,7,0,0,28,0,16,9,12,15,0,9,0
16,109,14,25,24,32,7,23,0,0,62,13,42,7,28,30,6,19,0
16,110,40,62,55,67,7,46,14,13,129,12,88,29,64,62,5,42,15
16,111,33,31,39,39,0,29,6,0,82,12,53,17,30,43,0,24,11
16,113,12,16,13,20,0,15,0,0,34,5,25,0,17,14,0,10,0
16,114,26,32,12,25,0,16,7,0,50,6,27,17,15,25,0,11,10
16,117,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0
16,118,39,51,34,49,7,38,0,0,103,18,67,18,42,54,11,29,0
16,121,67,78,25,57,0,40,14,0,111,8,69,34,32,54,0,29,20
16,122,0,0,0,0,0,0,0,0,10,0,5,5,0,0,0,0,0
16,124,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0
16,126,0,0,0,5,0,0,0,0,14,0,7,0,0,9,0,0,0
17,31,0,13,26,26,7,17,0,12,52,13,37,0,22,26,6,20,0
17,34,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
17,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
17,49,76,110,164,173,32,114,27,41,328,54,227,47,157,155,22,113,20
17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,76,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0
17,102,68,139,172,175,31,126,18,45,372,61,265,46,198,197,30,139,28
17,105,11,17,18,16,0,13,0,0,41,6,29,6,19,25,0,16,0
