x,y,value
0,22,69976
0,23,69976
0,24,69976
0,29,70255
0,30,70255
0,31,70255
1,22,69976
1,23,69976
1,24,71933
1,25,69610
1,26,69610
1,29,70255
1,30,70255
1,31,70255
2,21,66055
2,22,71933
2,23,71933
2,24,71933
2,25,69610
2,26,69610
2,27,71837
2,28,71933
2,29,71933
2,30,71933
2,31,70255
3,21,66055
3,22,66055
3,23,66055
3,24,69610
3,25,69610
3,26,69610
3,27,71837
3,28,71933
3,29,71933
3,30,71295
3,114,20990
3,115,20990
3,116,20990
4,21,66055
4,22,66055
4,23,66055
4,27,71837
4,28,71933
4,29,71933
4,30,71295
4,114,20990
4,115,20990
4,116,20990
5,114,20990
5,115,20990
5,116,20990
6,28,66457
6,29,66457
6,30,66457
7,28,66457
7,29,66457
7,30,66457
8,28,66457
8,29,66457
8,30,66457
12,27,62714
12,28,62714
12,29,62714
13,27,62714
13,28,62714
13,29,62714
13,118,26986
13,119,26986
13,120,26986
14,27,62714
14,28,62714
14,29,62714
14,118,26986
14,119,26986
14,120,26986
15,118,26986
15,119,26986
15,120,26986
18,123,29271
18,124,29271
18,125,29271
19,123,29271
19,124,29271
19,125,29271
20,123,29271
20,124,29271
20,125,29271
27,90,94742
27,91,94742
27,92,94742
28,86,401
28,87,401
28,88,401
28,90,94742
28,91,94742
28,92,94742
29,86,401
29,87,401
29,88,401
29,90,94742
29,91,94742
29,92,94742
30,86,401
30,87,401
30,88,401
41,72,5238
41,73,5238
41,74,5238
42,72,5238
42,73,5238
42,74,5238
43,72,5238
43,73,5238
43,74,5238
55,67,8840
55,68,8840
55,69,8840
56,67,8840
56,68,8840
56,69,8840
56,103,29322
56,104,29322
56,105,29322
57,67,8840
57,68,8840
57,69,8840
57,103,29322
57,104,29322
57,105,29322
58,103,29322
58,104,29322
58,105,29322
59,115,53719
59,116,53719
59,117,53719
60,115,53719
60,116,53719
60,117,53719
61,115,53719
61,116,53719
61,117,53719
75,61,21623
75,62,21623
75,63,21623
76,61,21623
76,62,21623
76,63,21623
76,124,124396
76,125,124396
76,126,124396
77,61,21623
77,62,21623
77,63,21623
77,124,124396
77,125,124396
77,126,124396
78,124,124396
78,125,124396
78,126,124396
91,47,52821
91,48,52821
91,49,52821
92,47,52821
92,48,52821
92,49,52821
93,47,52821
93,48,52821
93,49,52821
93,91,50472
93,92,50472
93,93,50472
94,91,50472
94,92,50472
94,93,50472
95,91,50472
95,92,50472
95,93,50472
96,75,68291
96,76,68291
96,77,68291
97,75,68291
97,76,68291
97,77,68291
98,75,68291
98,76,68291
98,77,68291
113,91,72129
113,92,72129
113,93,72129
114,91,72129
114,92,72129
114,93,72129
115,91,72129
115,92,72129
115,93,72129
119,106,70489
119,107,70489
119,108,70489
119,124,201235
119,125,201235
119,126,201235
120,106,70489
120,107,70489
120,108,70489
120,124,201235
120,125,201235
120,126,201235
121,106,70489
121,107,70489
121,108,70489
121,124,201235
121,125,201235
121,126,201235
