x,y,value
4,106,1079679
4,107,1079679
4,108,1079679
5,106,1079679
5,107,1079679
5,108,1079679
6,106,1079679
6,107,1079679
6,108,1079679
11,108,1073185
11,109,1073185
11,110,1073185
12,108,1073185
12,109,1073185
12,110,1073185
13,108,1073185
13,109,1073185
13,110,1073185
16,94,1030236
16,95,1030236
16,96,1030236
17,94,1030236
17,95,1096026
17,96,1096026
17,97,1068239
18,94,1030236
18,95,1096026
18,96,1096026
18,97,1096026
18,98,1064745
19,95,1068239
19,96,1096026
19,97,1096026
19,98,1064745
20,96,1064745
20,97,1096026
20,98,1096026
20,99,1069274
20,108,1107524
20,109,1107524
20,110,1107524
21,97,1069274
21,98,1096026
21,99,1096026
21,100,1058931
21,103,1003673
21,104,1003673
21,105,1003673
21,108,1107524
21,109,1107524
21,110,1107524
22,97,1069274
22,98,1096026
22,99,1096026
22,100,1104156
22,101,956720
22,102,956720
22,103,1003673
22,104,1003673
22,105,1107859
22,106,1061880
22,107,1107524
22,108,1107524
22,109,1115549
22,110,1115549
22,111,1098338
23,98,1058931
23,99,1058931
23,100,1104156
23,101,956720
23,102,956720
23,103,1003673
23,104,1003673
23,105,1107859
23,106,1061880
23,107,1107524
23,108,1100195
23,109,1115549
23,110,1104446
23,111,1104446
23,112,1068530
24,100,956720
24,101,956720
24,102,956720
24,105,1061880
24,106,1061880
24,107,1107524
24,108,1112347
24,109,1115549
24,110,1107247
24,111,1104446
24,112,1068530
25,108,1104045
25,109,1104045
25,110,1107247
25,111,1068530
25,112,1068530
25,113,769173
25,114,769173
25,115,769173
26,108,1104045
26,109,1104045
26,110,1104045
26,113,769173
26,114,769173
26,115,769173
27,108,1077787
27,109,1077787
27,110,1077787
27,113,769173
27,114,769173
27,115,769173
28,107,1104045
28,108,1104045
28,109,1104045
29,107,1104045
29,108,1104045
29,109,1104045
29,123,777746
29,124,777746
29,125,777746
30,106,1073518
30,107,1104045
30,108,1104045
30,109,1104045
30,123,777746
30,124,777746
30,125,777746
31,105,1054790
31,106,1095623
31,107,1095623
31,108,1073518
31,123,777746
31,124,777746
31,125,777746
32,105,1054790
32,106,1095623
32,107,1095623
32,108,1073518
32,118,760462
32,119,760462
32,120,760462
33,105,1054790
33,106,1054790
33,107,1054790
33,118,760462
33,119,760462
33,120,760462
34,118,760462
34,119,760462
34,120,760462
35,101,1086867
35,102,1086867
35,103,1086867
35,104,1075636
35,105,1075636
35,106,1075636
36,101,1086867
36,102,1086867
36,103,1086867
36,104,1075636
36,105,1075636
36,106,1075636
37,101,1086867
37,102,1086867
37,103,1086867
37,104,1075636
37,105,1075636
37,106,1075636
39,94,1081473
39,95,1081473
39,96,1081473
40,94,1081473
40,95,1081473
40,96,1081473
41,94,1081473
41,95,1081473
41,96,1081473
43,98,1082521
43,99,1082521
43,100,1082521
44,98,1082521
44,99,1082521
44,100,1082521
45,98,1082521
45,99,1082521
45,100,1082521
