x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,0,6,0.8,0.4,0.6,1.6,0.8,0.2,1,0.2,0,0.2,0.2,140439.8,2.6,0.2
0,4,3,0.3,0.5,0.1,0.9,0.5,0.2,0,0.1,0.3,0,0.1,71032.5,0.8,0.1
0,5,3,0.3,0.5,0.1,0.9,0.5,0.2,0,0.1,0.3,0,0.1,71032.5,0.8,0.1
0,6,4,0,0.5,0.4,0.5,1,0,0.7,0.2,0.2,0.3,0.2,97422.9,1.8,0.2
0,8,1,0.1,0.1,0.1,0.3,0.1,0,0.1,0,0.1,0,0.1,18478.2,0.3,0
0,11,4,0.6,0.3,0.4,1.2,0.6,0.1,0.2,0.1,0.2,0.1,0.2,73912.8,1.3,0
0,12,13,1.8,1,1.4,3.9,1.8,0.3,0.7,0.3,0.7,0.4,0.7,240216.6,4.2,0
0,13,10,0.3,0.7,0.2,2.5,2.3,0.8,0.5,1,1,0.4,0.3,224594,3.6,0.1
0,14,17,0.6,1.2,0.4,4.3,3.9,1.4,0.8,1.7,1.7,0.6,0.4,381809.9,6.1,0.2
0,15,7,0.2,0.5,0.2,1.8,1.6,0.6,0.3,0.7,0.7,0.2,0.2,157215.8,2.5,0.1
0,16,117,5,12.3,4,28.3,21.9,8.7,6.3,6.3,17.9,6.3,0,2237516.9,43.9,7
0,17,327.5,24,27,21,73,68,8.5,25,32,16,31,2,6600576.7,151,12
0,18,123,7.9,12,11,25.3,25.9,5.7,13,6.9,4.2,5.1,6,2323660.2,51.8,5
0,19,16.5,0.4,1.5,1.1,2.4,3,0.7,1.1,3,1.2,2.1,0,319405,7,1.1
0,20,4,0.1,0.4,0.2,0.6,0.7,0.2,0.3,0.7,0.3,0.5,0,77431.5,1.7,0.3
0,21,6,0.3,0.6,0.3,1.3,1.3,0.2,0.8,0.3,0.5,0.1,0.3,119309.1,2.1,0.4
0,22,23,1.2,2.4,1,4.9,5.1,0.7,3.1,1.2,1.9,0.5,1,457351.7,8.2,1.5
0,23,33,2.5,3.2,2.1,6.8,6.3,1.8,2.6,3.2,0.8,1.1,2.6,678152.2,10.5,1.1
0,29,6,0.5,0.5,0.1,1.9,0.7,0.7,0.4,0.2,0.6,0.3,0.1,122520.7,2,0.3
0,31,3,0.1,0.4,0,0.4,0.8,0.1,0.6,0.2,0.3,0,0.1,68248.7,1.1,0.1
0,32,30,1,4.3,0.5,4.1,7.6,1,5.5,2,3,0,1,682487.5,11.1,0.5
0,33,38.5,0,3.1,0.4,6.9,7.2,1.5,8.7,5.4,3.5,1.4,0.4,811170.3,15.9,0.4
0,34,2,0,0.2,0.1,0.4,0.4,0.1,0.3,0.1,0.2,0.1,0.1,40534.3,0.8,0.1
0,45,6,0,0.7,0.3,0.7,2.4,0,0.5,0.9,0.2,0,0.3,111749.1,2.7,0.9
0,52,30,1.3,3.4,0.7,8.9,5.5,2.7,2.1,1.4,4,0,0,605600.7,10.2,2.1
0,53,91,9,7,5.3,18,15,4.6,8.7,15.3,4.7,2.4,1,1825952.7,35.7,3.6
0,54,18,1.3,1.7,1,2.9,2.9,0.2,1.9,3.9,1.1,0.6,0.5,373261.1,7,0.7
0,58,2,0.1,0.3,0.2,0.3,0.5,0.1,0.1,0.3,0.1,0,0,36732.6,0.7,0.1
0,59,5,0.3,0.7,0.5,0.8,1.2,0.1,0.3,0.8,0.1,0.1,0.1,91831.5,1.7,0.2
0,72,3,0.1,0.3,0.1,0.4,0.8,0.1,0.2,0.8,0.1,0,0.1,47807.9,1.5,0.5
0,73,8,1.3,0.2,0.4,2.7,0.6,0.2,1,0.6,0.8,0,0.2,176910.9,2.9,0
0,75,2,0,0.3,0,0.3,0.5,0,0.1,0.4,0,0.4,0,33688.8,1.1,0.2
0,78,11,0.6,1.1,0.6,2.2,2,0.2,1.9,0.9,0.4,1.1,0,200797.5,5.2,0.4
0,79,22,1.1,2.2,1.1,4.5,4.1,0.4,3.7,1.9,0.8,2.2,0,401595,10.4,0.8
0,80,8,0.4,0.8,0.4,1.6,1.5,0.1,1.4,0.7,0.3,0.8,0,146034.5,3.8,0.3
0,84,4,0,0.3,0.8,0.4,1.4,0.3,0.6,0.1,0,0.1,0,68235.9,1.7,0.5
0,85,4,0.2,0.6,0.1,1,1,0.1,0.5,0.3,0.1,0.1,0,77500.4,1.7,0.1
0,86,4,0.2,0.6,0.2,1,1,0.2,0.4,0.2,0,0.2,0,77500.4,1.8,0.2
0,87,22.5,1.3,3.4,0.7,5.5,5.6,0.7,2.8,1.4,0.4,0.7,0,435939.6,9.7,0.7
0,88,31,1.7,2.5,0.8,4.6,5.5,1.3,3.4,5.6,2.7,1.7,1.2,537531.3,12.9,2.5
0,89,49.5,2.7,3.9,1.4,7.4,8.9,2.1,5.4,8.9,4.3,2.7,1.8,858316.2,20.8,3.9
0,90,4,0.2,0.3,0.1,0.6,0.7,0.2,0.4,0.7,0.4,0.2,0.2,69358.9,1.7,0.3
0,96,8.5,0.5,0.4,0.5,1.5,1.5,0.5,1.7,1.1,0,0.8,0,170612.6,4.3,0.9
0,97,10,0.5,0.5,0.7,1.8,1.8,0.5,2,1.2,0,1,0,200720.7,5,1
0,107,18,1.2,2,0,4.4,3.6,0.4,0.8,2,2.4,1.2,0,322817.8,8,2
0,108,7,0.2,0.7,0.4,0.9,2.2,0,1.1,0.9,0.6,0,0,127004.9,2.6,0.4
0,111,7,0,0.8,0.3,0.6,2.2,0.3,0.8,1.1,0.3,0.6,0,110789,3.1,0.3
0,118,3,0,0.1,0.2,0.4,1,0.1,0.7,0.2,0.1,0.1,0.1,61483.3,1.3,0.2
0,119,4,0,0.1,0.3,0.6,1.3,0.1,1,0.3,0.1,0.1,0.1,81977.8,1.8,0.3
0,120,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,20440,0.4,0
0,121,25,1,2.5,1,5.4,5.4,0.3,3,3.3,2.3,0.8,0,511001,10.7,0.8
0,122,13,0.6,1.3,0.6,2.7,2.8,0.1,1.6,1.7,1.2,0.4,0,265720.4,5.6,0.4
0,123,2,0.1,0.2,0.2,0.3,0.4,0,0.3,0.3,0.1,0.1,0,38928.6,0.9,0
0,124,25,1,2,2.5,3.5,5,0.4,4.5,3.6,1,1.5,0,486608.1,11.5,0.4
0,125,5,0.2,0.4,0.5,0.7,1,0.1,0.9,0.7,0.2,0.3,0,97321.6,2.3,0.1
0,126,38,1,6,3,6,12,1,3,4,1,0,1,646386.4,14,2
0,127,149,3,14,14.5,24.7,35,0.8,15.4,20.2,8.2,9.2,4,2986943.1,70.3,8.2
1,0,6,0.7,0.5,0.5,1.7,0.8,0.3,1.1,0.1,0.1,0.1,0.1,140439.9,2.7,0.2
1,4,22,1.8,2.1,1.3,4.7,4.8,0.9,1.3,2.3,1.8,0.3,0.7,520786.2,7,1
1,7,5,0,0.6,0.5,0.6,1.3,0,0.9,0.2,0.2,0.4,0.3,121778.7,2.2,0.2
1,9,1,0.1,0.1,0.1,0.2,0.3,0,0.1,0,0,0.1,0,22165.4,0.4,0
1,13,14,0.2,1.1,1.1,2.1,2.1,0.2,2.1,2.9,1.4,0.5,0.3,312774.8,5.8,0.3
1,14,35,1,2.5,1.5,7.5,7.1,2.1,3,4.9,3.4,1.3,0.7,784540.8,13.4,0.5
1,15,21,0.8,1.9,0.6,4.6,4.9,1.4,1.2,2.1,2.1,1,0.4,454135.7,7.7,0.4
1,16,93.5,2.6,14.2,6.7,13,20.3,0.4,14.4,13,3.4,5.5,0,1890047.2,35.8,2.6
1,17,132,10.8,9.1,6.6,31.6,22.2,6.5,13.6,13,6.6,12,0,2289207.8,69.8,15
1,18,25,0.7,3.2,1.8,4.6,4,1.1,3.2,2.8,1.8,1.8,0,476867.2,9.7,1.4
1,19,3,0.1,0.5,0.2,0.7,0.4,0.1,0.6,0.2,0.2,0,0,56439.8,1,0.1
1,22,16,0.8,1.9,0.7,3.4,3.3,0.5,2.4,0.9,1.3,0.3,0.5,314942.9,5.7,0.9
1,23,13,1.1,1.3,0.8,2.6,2.4,0.9,0.9,1.3,0.5,0.4,0.8,259482.7,4.2,0.5
1,31,13,1,1.1,0.2,4.1,1.5,1.6,0.9,0.4,1.3,0.6,0.3,265461.6,4.3,0.6
1,32,39,2.2,5,1,9.9,8.7,1.4,2.5,2.2,2.9,3.1,0.1,913128.3,12.4,0.1
1,33,128,4.7,9.7,8.3,19.6,35.3,1.7,10.6,22.6,6.1,7.3,2.1,2683611.2,60.5,6.2
1,34,27.5,2.1,2.8,1.1,6.2,5.2,1,2.8,2.1,2.5,1.2,0.5,580439.8,9.9,0.8
1,46,5,0,0.6,0.2,0.6,2,0,0.4,0.8,0.2,0,0.2,93124.2,2.2,0.8
1,48,11,1.2,0.6,0.4,2.9,1.8,0.8,1.1,0.2,1.5,0.3,0.2,204658.5,3.6,0.7
1,49,42,3.5,2.9,2,6.2,8.2,1,7.2,5.2,0.6,4.2,1,852049.7,17.7,3.2
1,50,20,1.6,2.2,0.6,4.2,3.4,1.1,2.1,2.2,1.6,0.6,0.4,411604.1,7.2,0.9
1,51,10,0.5,1.1,0.4,2,2,0.7,0.7,1.3,0.9,0.1,0.3,199897.5,3.4,0.4
1,53,3,0.1,0.1,0.4,0.5,0.5,0.1,0.5,0.4,0.2,0.2,0,64072.1,1.2,0.2
1,54,24,1.6,2.1,1.6,3.9,4,0.4,2.7,4.9,1.5,0.8,0.5,500164.1,9.4,1.1
1,55,67,2,7.7,4.6,9.6,15.3,1.1,5.2,10.7,6.3,4.3,0.2,1264714.3,28.2,4.1
1,56,2,0.1,0,0.1,0.6,0,0,0.3,0.5,0.2,0.2,0,41366.4,1,0.2
1,68,9,0.2,1,0.2,1.1,2.3,0.2,0.8,2.5,0.5,0,0.2,143423.7,4.4,1.5
