x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,26,20,7.4,1.7,1.7,0,0,7.4,0.6,5.7,893.7,1
0,27,22.5,10.6,4.8,0.5,0,1.1,10.6,2.6,3.7,821.6,1
0,28,7,3.3,1.5,0.2,0,0.3,3.3,0.8,1.2,255.6,1
0,29,5,2.4,1.1,0.1,0,0.2,2.4,0.6,0.8,182.6,1
0,30,8,3.8,1.7,0.2,0,0.4,3.8,0.9,1.3,292.1,1
0,33,18,7.2,0.5,0.2,0,1.2,7.2,0.2,6.2,803.2,1
0,34,25,11,2,0,0,0,11,0,10,921,0
0,35,37,11,2,2,0,0,11,3,8,1117,0
0,83,3,0.9,0.1,0.1,0,0,0.9,0.1,0.8,98.7,1
0,84,61,25,8,1,0,1,25,2,18,2489,0
0,85,10,3.1,0.3,0.4,0,0.1,3.1,0.3,2.7,329,1
0,86,56,21,4,2,0,6,21,2,18,1952,0
0,87,43,20,9,0,4,1,16,3,13,1841,0
0,88,31,11,1.4,0.7,0,0.7,11,1.4,9,1136,1
1,27,10,4.1,0.8,0,0,0.3,4.1,0,3.3,486.7,1
1,28,52,18,4,4,0,1,18,1,17,1845,0
1,29,9,3.7,0.7,0,0,0.2,3.7,0,3,438,1
1,33,2,0.8,0.2,0.1,0,0.1,0.8,0.1,0.7,94.8,1
1,34,12,4.8,1.3,0.4,0,0.4,4.8,0.4,4.4,568.9,1
1,35,29,11.6,3,1,0,1,11.6,1,10.6,1374.9,1
1,84,56,19,5,2,0,0,19,0,17,1637,0
1,85,84.5,31,8,3,3,4,28,4,21,3063,0
1,86,40.5,17,4,1,1,2,16,1,11,1679,0
1,87,35,13,3,2,1,0,12,4,10,1447,0
1,88,13,5.2,1.3,0.6,0.2,0,5,0.2,4.7,577,1
1,89,4,1.6,0.4,0.2,0.1,0,1.5,0,1.4,177.5,1
1,124,4,1.3,0.2,0.2,0,0.1,1.3,0.2,1.1,139.9,1
2,5,2,0.7,0.1,0,0,0,0.7,0,0.6,82.1,1
2,27,2,0.8,0.2,0,0,0.1,0.8,0,0.7,97.3,1
2,28,15,6.2,1.2,0,0,0.4,6.2,0,5,730,1
2,35,14.5,5.8,1.5,0.5,0,0.5,5.8,0.5,5.3,687.4,1
2,36,40,16,3,2,0,2,16,3,12,1454,0
2,37,46,21.4,7.4,0.8,0,0.8,21.4,1.6,8.2,1522.9,1
2,83,3,1.3,0.3,0,0,0.1,1.3,0,1.1,130.5,1
2,84,44,17,3,0,0,0,17,0,15,1629,0
2,85,37,17,5,1,0,0,17,0,11,1521,0
2,86,49.5,22,7,1,0,2,22,3,21,1890,0
2,87,23,9.1,2.2,1.1,0.3,0,8.8,0.3,8.3,1020.9,1
2,88,5,2,0.5,0.2,0.1,0,1.9,0.1,1.8,221.9,1
2,89,4,1.6,0.4,0.2,0.1,0,1.5,0,1.4,177.5,1
2,123,32,12,3,1,0,1,12,1,11,1303,0
2,124,32,10.5,1.2,1.2,0,0.8,10.5,1.2,8.5,1119.2,1
3,28,3,1.2,0.2,0,0,0.1,1.2,0,1,146,1
3,37,4,1.9,0.6,0.1,0,0.1,1.9,0.1,0.7,132.4,1
3,54,4,1.9,0.6,0,0,0.1,1.9,0.1,1.8,223.5,1
3,83,2,0.8,0.2,0,0,0.1,0.8,0,0.7,87,1
3,84,4,1.7,0.4,0,0,0.1,1.7,0,1.5,174.1,1
3,85,32,18,10,0,0,0,18,5,17,1859,0
3,87,22,8.7,2.1,1.1,0.2,0,8.5,0.3,8,976.5,1
3,88,10,4,1,0.5,0.1,0,3.9,0.1,3.6,443.9,1
3,122,20,6.6,0.8,0.8,0,0.5,6.6,0.8,5.3,699.5,1
3,123,11,3.6,0.4,0.4,0,0.3,3.6,0.4,2.9,384.7,1
3,124,4,1.3,0.2,0.2,0,0.1,1.3,0.2,1.1,139.9,1
3,125,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.5,69.9,1
4,53,22.5,10.9,3.4,0,0,0.8,10.9,0.8,10.1,1257.1,1
4,54,35,15,4,1,0,3,15,3,11,1584,0
4,55,5,2.4,0.7,0,0,0.2,2.4,0.2,2.2,279.3,1
4,85,22,9.3,2,0,0,0.7,9.3,0,8,957.3,1
4,86,1,0.4,0.1,0,0,0,0.4,0,0.4,43.5,1
4,90,2,0.8,0.2,0.1,0,0,0.8,0,0.7,88.8,1
4,122,2,0.7,0.1,0.1,0,0.1,0.7,0.1,0.5,69.9,1
4,123,4,1.3,0.2,0.2,0,0.1,1.3,0.2,1.1,139.9,1
5,16,13,6,3.5,0.5,0,0,6,1,2.5,599.5,1
5,52,17,8.3,2.5,0,0,0.6,8.3,0.6,7.6,949.8,1
5,53,4,1.9,0.6,0,0,0.1,1.9,0.1,1.8,223.5,1
5,55,1,0.5,0.1,0,0,0,0.5,0,0.4,55.9,1
5,64,3,1.4,0.6,0.2,0,0,1.4,0.1,1.2,139.3,1
5,85,1,0.4,0.1,0,0,0,0.4,0,0.4,43.5,1
6,12,9,4.3,1.2,0.1,0,0.8,4.3,0,3.9,575.2,1
6,13,4,1.9,0.5,0.1,0,0.3,1.9,0,1.7,255.7,1
6,15,2,1,0.3,0,0,0.2,1,0,0.9,127.8,1
6,16,25,11,3,0,0,0,11,0,10,1283,0
6,51,7,3,1,0.1,0,0,3,0.4,2.9,291,1
6,52,24,9.8,1.8,0,0,0.9,9.8,1.8,8.9,843.6,1
6,64,34,13.6,4.2,1.7,0,0.8,13.6,0.8,10.2,1933.6,1
7,0,4,1.5,0.3,0.1,0,0.3,1.5,0.2,1.3,162.6,1
7,12,3,1.5,0.4,0,0,0.2,1.5,0,1.3,191.8,1
7,13,24,11.6,3.2,0.4,0,2,11.6,0,10.4,1534,1
7,14,11,5.3,1.5,0.2,0,0.9,5.3,0,4.8,703.1,1
7,15,7,3.4,0.9,0.1,0,0.6,3.4,0,3,447.4,1
7,16,61,22,4,2,0,1,22,1,19,2367,0
7,17,24,10.2,3.1,1,0,1,10.2,1.5,9.2,1101.4,1
7,63,1,0.4,0.1,0,0,0,0.4,0,0.3,56.9,1
7,93,3,1,0.3,0.1,0.1,0.1,0.9,0.2,1,124.5,1
7,96,3,1,0.3,0.1,0.1,0.1,0.9,0.2,1,124.5,1
7,97,14,5.1,0.8,0,0,0,5.1,0.8,4.3,526.6,1
7,98,29,13,2,0,0,1,13,1,9,1357,0
