x,y,0_15,0_5,100_,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
0,40,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,9
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,125,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,7,12
0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3
1,116,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6
2,59,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,8,8,16
2,60,3,0,0,3,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,5,3,8
2,117,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
3,58,3,0,0,0,4,0,0,0,0,3,5,3,0,0,0,3,3,0,0,0,0,12,14,26
3,59,3,0,0,4,4,3,3,0,3,3,3,3,0,4,3,7,5,3,3,0,0,22,30,52
3,117,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,4,7
4,58,3,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,7,9,16
4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,8
4,118,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,7,6,13
4,119,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
5,119,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6
5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,37,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,4,8,12
6,38,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,5,9,14
6,39,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
6,120,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,5,5,10
6,123,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
6,127,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,4,9
7,37,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,6
7,38,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,4,7,11
7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
7,120,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,7
7,126,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,6,7,13
7,127,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,8,5,13
8,118,3,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,0,5,5,10
