x,y,val
6,8,6809
0,14,5094
5,8,5038
2,2,5738
4,3,3495
2,7,7597
9,6,8557
9,0,5091
5,6,5193
9,1,6230
1,13,5203
10,3,3877
1,5,5466
9,8,389
8,6,27546
8,10,227
0,5,3372
5,3,3387
7,0,33281
3,6,5727
6,2,4160
7,3,2530
2,11,6030
3,4,5543
6,0,6424
4,11,55848
7,6,2687
3,2,3107
1,4,5954
0,12,7640
6,3,3699
5,12,94
8,4,4013
7,7,2677
9,4,1891
2,13,4797
8,9,1917
6,6,9291
2,1,5566
6,10,3804
10,5,790
2,14,5277
2,5,5046
1,14,2464
5,0,4897
8,8,4909
8,2,6268
10,4,2836
2,12,4467
0,9,2924
7,4,6311
1,11,8065
4,1,3426
1,8,2761
6,5,57242
0,0,6005
0,3,151866
1,12,3749
4,9,6125
10,2,3028
3,13,1548
2,10,8441
1,0,9824
0,6,8833
0,10,10913
5,4,3490
5,1,3685
0,2,21325
9,5,5962
9,2,1790
1,1,8967
2,6,6521
7,2,4547
2,8,9204
7,1,30542
5,7,5143
6,11,63
2,0,8166
3,0,5794
8,3,4082
2,9,3961
9,3,1847
4,4,4680
0,4,6376
4,7,7381
5,11,5780
5,9,4450
3,12,8316
6,9,6097
5,10,14407
0,8,8740
2,3,3532
10,1,1447
4,12,4226
7,10,1631
3,8,7806
0,11,10508
6,7,4258
2,4,3408
4,10,162646
3,9,10909
3,10,64276
6,4,5960
10,6,37
4,2,4919
10,0,872
7,5,3326
0,15,5643
9,7,3986
1,10,15276
8,5,2343
1,2,6100
4,0,5224
5,2,6447
0,1,8339
7,8,5891
6,1,7691
7,9,8718
1,9,4483
3,14,317
0,13,5977
3,1,5275
8,7,3334
3,7,8066
4,6,6251
3,5,4809
3,3,4584
0,7,11585
1,15,2205
8,0,5308
1,6,5383
5,5,9302
3,11,63703
8,1,5472
1,3,7867
4,8,8749
4,5,5103
1,7,5727
