x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,74,0,14,0,2,0,0,7,0,5
0,75,0,15,0,0,2,0,0,0,13
0,76,0,25,0,6,2,4,0,0,13
0,77,0,22,0,2,2,0,1,0,17
0,78,0,22,0,7,4,0,0,0,11
0,79,0,22,0,8,0,0,4,0,10
0,80,0,22,0,7,0,0,0,0,15
0,81,0,19,0,8,0,0,0,0,11
0,82,0,14,0,1,0,0,0,0,13
0,83,0,20,0,4,0,0,0,0,16
0,84,0,23,0,12,1,0,0,0,10
0,85,0,22,0,12,3,2,0,0,5
0,86,0,23,0,12,0,1,0,0,10
0,87,0,21,0,4,2,0,0,0,15
0,88,0,24,0,3,0,0,8,0,13
0,89,0,18,0,8,0,0,0,0,10
0,90,0,25,0,4,0,0,0,0,21
0,91,0,17,0,3,0,0,0,0,14
0,92,0,17,0,1,0,0,0,0,16
0,93,0,9,0,1,0,0,0,0,8
0,94,0,15,0,2,0,0,0,0,13
0,95,0,13,0,0,0,0,0,0,13
0,96,0,9,0,0,0,0,0,0,9
0,97,0,8,0,0,0,0,0,0,8
0,98,0,12,0,1,0,0,0,0,11
0,99,0,8,0,0,0,0,0,0,8
0,100,0,16,0,0,0,0,0,0,16
0,101,0,17,0,4,0,0,0,0,13
0,102,0,18,0,0,0,0,0,0,18
0,103,0,19,0,0,0,0,0,0,19
0,104,0,19,0,0,0,0,0,0,19
0,105,0,20,0,4,0,0,0,0,16
0,106,0,23,0,8,1,3,0,0,11
0,107,0,23,0,4,1,13,0,0,5
0,108,0,20,0,11,0,0,0,0,9
0,109,0,24,0,11,0,0,0,0,13
0,110,0,19,0,4,2,0,0,0,13
0,111,0,16,0,2,0,0,0,0,14
0,112,0,22,0,2,0,0,0,0,20
0,113,0,22,0,2,0,0,0,0,20
0,114,0,22,0,0,0,0,0,0,22
0,115,0,20,0,3,0,0,0,0,17
0,116,0,24,0,3,0,0,0,0,21
0,117,0,19,0,2,0,0,0,0,17
0,118,0,12,0,0,0,0,0,0,12
0,119,0,4,0,0,0,0,0,0,4
0,120,0,3,0,0,0,0,0,0,3
0,121,0,20,0,3,0,0,0,0,17
0,122,0,22,0,2,0,0,0,0,20
0,123,0,24,0,2,0,0,0,0,22
0,124,0,25,0,3,0,0,0,0,22
0,125,0,22,0,2,0,0,0,0,20
0,126,0,25,0,4,1,0,0,0,20
0,127,0,21,0,2,0,0,0,0,19
1,72,0,7,0,0,0,0,0,0,7
1,73,0,18,0,1,0,0,10,0,7
1,74,0,14,0,2,0,0,0,0,12
1,75,0,20,0,1,0,0,0,0,19
1,76,0,25,6,5,0,7,0,0,7
1,77,0,24,0,10,4,3,0,0,7
1,78,0,25,0,6,2,0,3,0,14
1,79,0,19,0,7,2,0,2,0,8
1,80,0,14,0,4,0,0,0,0,10
1,81,0,11,0,6,0,0,0,0,5
1,82,0,15,0,6,0,0,0,0,9
1,83,0,19,0,10,1,0,0,0,8
1,84,0,24,0,15,3,0,0,0,6
1,85,0,22,0,8,1,8,0,0,5
1,86,0,25,7,3,0,15,0,0,0
1,87,0,25,2,8,0,13,0,0,2
1,88,0,23,0,6,0,0,0,0,17
1,89,0,20,0,7,2,0,0,0,11
1,90,0,24,0,8,3,0,0,0,13
1,91,0,21,0,0,0,0,0,0,21
1,92,0,15,0,0,0,0,0,0,15
1,93,0,21,0,3,0,0,0,0,18
1,94,0,15,0,0,0,0,0,0,15
1,95,0,15,0,0,0,0,0,0,15
1,96,0,5,0,0,0,0,0,0,5
1,97,0,6,0,0,0,0,0,0,6
1,98,0,6,0,1,0,0,0,0,5
1,99,0,10,0,0,0,0,0,0,10
1,100,0,14,0,1,0,0,0,0,13
1,101,0,16,0,0,0,0,0,0,16
1,102,0,24,0,1,0,0,0,0,23
1,103,0,15,0,0,0,0,0,0,15
1,104,0,20,0,3,1,0,0,0,16
1,105,0,22,0,5,0,0,0,0,17
1,106,0,25,0,11,2,0,0,0,12
1,107,0,25,0,12,3,0,0,0,10
1,108,0,23,0,7,0,0,0,0,16
1,109,0,23,0,8,0,0,0,0,15
1,110,0,20,0,4,0,0,0,0,16
1,111,0,21,0,4,0,0,0,0,17
1,112,0,21,0,2,0,0,0,0,19
1,113,0,23,0,3,0,0,0,0,20
1,114,0,24,0,3,1,0,0,0,20
1,115,0,23,0,2,0,0,0,0,21
1,116,0,18,0,0,0,0,0,0,18
1,117,0,16,0,2,0,0,0,0,14
1,118,0,17,0,1,0,0,0,0,16
1,119,0,12,0,2,0,0,0,0,10
1,120,0,20,0,3,0,0,0,0,17
1,121,0,20,0,4,0,0,0,0,16
1,122,0,21,0,1,0,0,0,0,20
1,123,0,20,0,4,0,0,0,0,16
1,124,0,21,0,4,0,0,0,0,17
1,125,0,25,0,3,0,0,0,0,22
1,126,0,24,0,3,0,0,0,0,21
1,127,0,18,0,2,0,0,0,0,16
2,72,0,2,0,0,0,0,0,0,2
2,73,0,3,0,0,0,0,0,0,3
2,74,0,20,0,4,0,0,6,0,10
2,75,0,22,0,3,2,0,0,0,17
2,76,0,24,0,1,3,3,0,0,17
2,77,0,23,0,7,3,0,2,0,11
2,78,0,21,0,2,1,0,8,0,10
2,79,0,16,0,6,0,0,2,0,8
2,80,0,17,0,4,2,0,1,0,10
2,81,0,16,0,3,0,0,5,0,8
2,82,0,9,0,2,0,0,2,0,5
2,83,0,16,0,5,2,0,0,0,9
2,84,0,23,0,11,0,0,0,0,12
2,85,0,25,0,11,1,0,0,0,13
2,86,0,24,0,17,0,3,0,0,4
2,87,0,25,0,7,0,11,0,0,7
2,88,0,20,0,7,1,1,0,0,11
2,89,0,23,0,8,4,0,0,0,11
2,90,0,23,0,11,3,0,0,0,9
2,91,0,19,0,7,0,0,0,0,12
2,92,0,23,0,5,2,0,0,0,16
2,93,0,25,0,14,0,0,0,0,11
2,94,0,16,0,2,0,0,0,0,14
2,95,0,15,0,0,0,0,0,0,15
2,96,0,12,0,1,0,0,0,0,11
2,97,0,7,0,1,0,0,0,0,6
2,98,0,8,0,1,0,0,0,0,7
2,99,0,10,0,0,0,0,0,0,10
2,100,0,16,0,2,0,0,0,0,14
2,101,0,15,0,0,0,0,0,0,15
2,102,0,21,0,2,0,0,0,0,19
2,103,0,23,0,0,0,0,0,0,23
2,104,0,18,0,1,0,0,0,0,17
2,105,0,21,0,1,1,0,0,0,19
2,106,0,21,0,7,1,0,0,0,13
2,107,0,24,0,14,0,0,0,0,10
2,108,0,24,0,5,0,0,0,0,19
2,109,0,24,0,5,0,0,0,0,19
2,110,0,22,0,6,2,0,0,0,14
2,111,0,24,0,8,0,0,0,0,16
2,112,0,20,0,0,0,0,0,0,20
2,113,0,21,0,2,0,0,0,0,19
2,114,0,20,0,5,0,0,0,0,15
2,115,0,23,0,4,0,0,0,0,19
2,116,0,19,0,1,0,0,0,0,18
2,117,0,20,0,6,0,0,0,0,14
2,118,0,25,0,4,0,0,0,0,21
2,119,0,25,0,5,0,0,0,0,20
2,120,0,23,0,3,0,0,0,0,20
2,121,0,19,0,2,0,0,0,0,17
2,122,0,21,0,7,3,0,0,0,11
2,123,0,24,0,7,0,0,0,0,17
2,124,0,24,0,8,0,0,0,0,16
2,125,0,25,0,5,0,0,0,0,20
2,126,0,24,0,2,0,0,0,0,22
2,127,0,24,0,4,0,0,0,0,20
3,73,0,2,0,0,0,0,0,0,2
3,74,0,18,0,0,0,0,0,0,18
3,75,0,12,0,1,0,0,0,0,11
3,76,0,25,3,3,3,0,0,0,16
3,77,0,25,1,6,0,3,2,0,13
3,78,0,22,0,4,0,6,1,0,11
3,79,0,23,0,6,3,0,9,0,5
3,80,0,17,0,1,0,0,1,0,15
3,81,0,13,0,3,0,0,1,0,9
3,82,0,20,0,2,1,0,5,0,12
3,83,0,25,0,7,4,0,0,0,14
3,84,0,19,0,6,1,0,0,0,12
3,85,0,18,0,4,0,0,0,0,14
3,86,0,18,0,5,0,0,0,0,13
3,87,0,21,0,7,0,0,0,0,14
3,88,0,25,0,10,0,0,0,0,15
3,89,0,25,0,12,3,0,0,0,10
3,90,0,15,0,6,0,0,0,0,9
3,91,0,14,0,2,0,0,0,0,12
3,92,0,17,0,7,0,0,0,0,10
3,93,0,22,0,12,0,0,0,0,10
3,94,0,23,0,7,0,0,0,0,16
3,95,0,20,0,0,0,0,0,0,20
3,96,0,18,0,2,0,0,0,0,16
3,97,0,12,0,0,0,0,0,0,12
3,98,0,7,0,1,0,0,0,0,6
3,99,0,7,0,0,0,0,0,0,7
3,100,0,14,0,1,0,0,0,0,13
3,101,0,22,0,0,0,0,0,0,22
3,102,0,19,0,2,0,0,0,0,17
3,103,0,12,0,1,0,0,0,0,11
3,104,0,19,0,0,0,0,0,0,19
3,105,0,19,0,2,0,0,0,0,17
3,106,0,20,0,2,0,0,0,0,18
3,107,0,13,0,2,0,0,0,0,11
3,108,0,25,0,8,0,0,0,0,17
3,109,0,24,0,9,4,0,0,0,11
3,110,0,22,0,5,0,0,0,0,17
3,111,0,24,0,8,2,0,0,0,14
3,112,0,20,0,6,5,0,0,0,9
3,113,0,13,0,3,0,0,0,0,10
3,114,0,23,0,1,0,0,0,0,22
3,115,0,24,0,8,1,0,0,0,15
3,116,0,23,0,15,0,0,0,0,8
3,117,0,23,0,12,0,0,0,0,11
3,118,0,24,0,14,0,2,0,0,8
3,119,0,25,5,8,0,9,0,0,3
3,120,0,25,0,7,2,0,0,0,16
3,121,0,25,0,15,0,0,0,0,10
3,122,0,24,0,13,0,0,0,0,11
3,123,0,20,0,7,0,0,0,0,13
3,124,0,25,0,3,2,0,0,0,20
3,125,0,22,0,1,0,0,0,0,21
3,126,0,24,0,2,0,0,0,0,22
3,127,0,25,0,6,0,0,0,0,19
4,71,0,1,0,0,0,0,0,0,1
4,72,0,7,0,0,0,0,0,0,7
4,73,0,14,0,0,0,0,0,0,14
4,74,0,20,0,0,0,0,0,0,20
4,75,0,8,0,3,0,0,0,0,5
4,76,0,22,0,0,0,0,0,0,22
4,77,0,20,0,5,0,0,5,0,10
4,78,0,24,0,2,1,4,0,0,17
4,79,0,24,0,4,0,8,0,4,8
4,80,0,25,0,5,0,9,0,3,8
4,81,0,10,0,1,0,0,0,0,9
4,82,0,18,0,3,1,0,0,0,14
4,83,0,16,0,7,4,0,0,0,5
4,84,0,18,0,4,0,0,0,0,14
4,85,0,11,0,1,0,0,0,0,10
4,86,0,8,0,3,0,0,0,0,5
4,87,0,11,0,1,0,0,0,0,10
4,88,0,16,0,8,0,0,0,0,8
4,89,0,24,0,2,0,0,0,0,22
4,90,0,19,0,4,0,0,0,0,15
4,91,0,13,0,3,0,0,0,0,10
4,92,0,23,0,4,0,0,0,0,19
4,93,0,12,0,3,0,0,0,0,9
4,94,0,25,0,13,3,0,0,0,9
4,95,0,25,0,5,0,0,0,0,20
4,96,0,17,0,5,0,0,0,0,12
4,97,0,16,0,6,0,0,0,0,10
4,98,0,14,0,4,0,0,0,0,10
4,99,0,19,0,7,0,0,0,0,12
4,100,0,10,0,1,0,0,0,0,9
4,101,0,20,0,0,0,0,0,0,20
4,102,0,10,0,0,0,0,0,0,10
4,103,0,11,0,0,0,0,0,0,11
4,104,0,14,0,0,0,0,0,0,14
