x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
88,121,7,0,0.2,0.7,0.4,1.3,0,2.1,1.5,0.4,0.4,0,146139.1,3.2,0.2
88,89,2,0.1,0.1,0.1,0.4,0.4,0.1,0.3,0.2,0.1,0.1,0.1,39038.5,0.8,0.1
89,121,83,3,7,4,12,16,3,11,11,10,5,1,1512966,34,7
89,122,5,0,0.1,0.5,0.3,0.9,0,1.5,1.1,0.3,0.3,0,104385.1,2.3,0.2
89,69,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0,0.1,0,17697.2,0.4,0.1
89,70,20,0,4.3,0.9,0.9,4.4,0,3.5,3.9,0.4,1.3,0.4,347007,7.8,3
89,120,17,0,0.5,1.6,1,3.1,0,5.2,3.6,1,1,0,354909.2,7.7,0.5
110,80,5,0.1,0.5,0.3,0.4,1.3,0.1,0.7,0.9,0.1,0.3,0.3,113515.3,1.9,0.2
110,30,9,0.3,0.8,0,1.3,1,0.3,1.1,1.8,0.8,1.6,0,166284.5,4.2,0.5
110,31,20,0.6,1.8,0,2.9,2.3,0.6,2.4,4.1,1.8,3.5,0,369521.1,9.4,1.2
112,110,17,2.1,0.3,0.9,2.4,3,0,3.8,2.4,1.2,0.6,0.3,367077.3,7.8,0.9
112,108,14,1.7,0.2,0.7,2,2.5,0,3.2,2,1,0.5,0.2,302299,6.4,0.7
112,109,12,1.5,0.2,0.6,1.7,2.1,0,2.7,1.7,0.9,0.4,0.2,259113.4,5.5,0.6
113,102,2,0.2,0,0.1,0.3,0.4,0,0.5,0.3,0.1,0.1,0,43185.6,0.9,0.1
113,108,26,1,2,0,8,6,2,1,0,2,4,0,444024.3,11,3
113,109,10,1.2,0.2,0.5,1.4,1.8,0,2.3,1.4,0.7,0.3,0.2,215927.8,4.6,0.5
114,109,2,0.2,0,0.1,0.3,0.4,0,0.5,0.3,0.1,0.1,0,43185.6,0.9,0.1
115,36,5,0.2,0.4,0,0.7,0.6,0.2,0.6,1,0.4,0.9,0,92380.3,2.4,0.3
90,69,17,0.3,2,2,2,3,0.3,3.3,2.7,0.7,0.7,0,300851.9,7.3,1.7
90,120,63,1,8,6,6,20,1,2,11,2,5,1,995801.7,26,7
90,121,59,1,8,3,7,18,0,8,6,3,4,1,1134685.9,23,3
90,122,4,0.3,0.5,0,0.8,1,0,0.6,0.2,0.4,0.1,0.1,97655.8,1.3,0
90,123,2,0.2,0.3,0,0.4,0.5,0,0.3,0.1,0.2,0,0,48827.9,0.7,0
90,101,2,0,0.2,0.1,0.3,0.5,0,0.4,0.3,0.1,0.1,0,45352.8,0.8,0.1
90,102,20,0.5,1.8,0.9,2.9,4.7,0,4,2.9,0.7,1.1,0.5,453527.7,8.3,0.9
