x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
250,221,1,0.1,0.1,0,0.1,0.3,0,0.1,0.1,0.1,0.1,0,27444.6,1
253,221,50,2.1,4.2,1.4,7.1,14.8,0.7,6.3,6.4,2.1,3.5,1.4,1372230.4,1
253,222,20,0.8,1.7,0.6,2.8,5.9,0.3,2.5,2.5,0.9,1.4,0.6,548892.2,1
254,220,10,0.6,0.5,0.6,2.1,1.8,0.5,2.1,1.2,0,0.3,0.3,231141.7,1
254,221,216.5,8,11,6.5,39,45,8,39,39,7,12,2,4629909.6,0
254,222,62,3,6,2,9,12,2,8,14,4,2,0,1595618.4,0
254,223,27,1.9,0,0,4.6,6.5,1.9,2.8,7.4,1.9,0,0,662293,1
254,225,2,0.1,0,0,0.4,0.5,0.1,0.2,0.6,0.1,0,0,49058.7,1
255,220,7,0.4,0.3,0.4,1.5,1.3,0.3,1.5,0.9,0,0.2,0.2,161799.2,1
255,221,58.5,2,3,2.5,7,14,1,14,11,0,2,2,1672574.9,0
255,227,48,1,2,3,7,13,0,6,12,2,1,1,1232143.8,0
