x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,3,21,6.9,0.6,1.7,0.2,0,6.7,0.2,6.3,1134.2,1
0,4,42,17,4,0,0,1,17,1,17,1950,0
0,5,1,0.4,0.1,0,0,0,0.4,0,0.3,39.1,1
0,7,43,15,3,2,0,1,15,1,2,1429,0
0,8,19,6.8,1.1,0.7,0,0.9,6.8,0.2,6.1,742.7,1
0,9,1,0.4,0.1,0,0,0,0.4,0,0.3,39.1,1
0,18,10,4,0.8,0.2,0,0.6,4,0.2,3.6,657.1,1
0,23,29,10.4,1.4,1.2,0,0.6,10.4,0.6,9.9,1215.4,1
0,24,77,29,2,0,0,4,29,3,26,3045,0
0,25,87,31,7,8,0,4,31,0,27,3955,0
0,28,4,1.5,0.3,0.1,0,0.1,1.5,0.1,1.2,155.1,1
0,29,42,18,4,0,0,3,18,0,14,1860,0
0,30,34,13,6,2,0,0,13,0,7,1375,0
0,31,45.5,19,4,1,1,2,18,3,11,1981,0
0,32,48,21,7,2,0,0,21,1,17,2498,0
0,33,30.5,12,1,1,0,1,12,1,11,1266,0
0,34,20,8.3,1.7,0,0,0,8.3,0,7.8,1031.7,1
0,35,26,12,2,1,0,3,12,0,11,1524,0
0,36,88,30,3,2,0,2,30,0,28,3321,0
0,39,1,0.4,0.1,0,0,0,0.4,0,0.3,55.5,1
0,40,40,17,5,1,0,1,17,3,17,2218,0
0,41,142.5,62,20,4,0,3,62,4,43,5456,0
0,42,157.5,70,21,2,0,11,70,6,47,5679,0
0,43,190,75,16,4,1,11,74,4,63,7589,0
0,44,32,11.5,1.3,1.3,0,0.6,11.5,1.9,9.6,1291.8,1
0,47,4,1.2,0.1,0.1,0,0.1,1.2,0.2,1.1,141.9,1
0,48,2,0.6,0,0.1,0,0,0.6,0.1,0.6,71,1
0,49,11,3.3,0.2,0.3,0,0.2,3.3,0.5,3.1,390.3,1
0,50,16,6.4,2.1,1.1,0,0,6.4,0,6.4,762.1,1
0,51,109,41,10,4,2,2,39,2,34,3759,0
0,52,171.5,98,51,2,80,8,18,4,38,7154,0
0,53,255.5,89,19,12,1,9,88,8,82,8358,0
0,54,154,50,8,10,0,2,50,0,48,6241,0
0,55,110,38,6,8,0,1,38,1,37,5890,0
0,56,66,20,1.5,3.8,0.8,0,19.2,0,18.4,2903.2,1
0,57,84,37,11,2,1,4,36,0,31,3753,0
0,58,154.5,57,15,5,6,6,51,4,46,5804,0
0,59,234,88,18,8,0,11,88,8,79,8825,0
0,60,198.5,78,19,7,0,8,78,7,57,7219,0
0,61,324,160,71,9,103,32,57,53,44,9050,0
0,62,260,88,12,16,0,12,88,22,34,7425,0
0,63,282.5,129,51,8,68,24,61,33,41,8934,0
0,64,366,158,62,21,64,33,94,57,35,10632.1,0
0,65,302.5,171,99,6,114,17,57,40,69,11518,0
0,66,470,171,43,28,81,57,90,57,73,13269,0
0,67,619.5,295,128,18,236,65,59,122,52,18088,0
0,68,422,158,55,23,77,35,81,66,55,11575,0
0,69,733,227,42,55,31,42,196,103,121,18806,0
0,70,547,178,47,43,29,37,149,80,87,14031.6,0
0,71,444,132,31,40,52,33,80,65,34,11046.2,0
0,72,517,231,109,23,177,33,54,86,94,17209,0
0,73,706.5,314,128,32,314,81,0,135,2,19031,0
0,74,303,119,43,17,115,21,4,43,3,8623.6,0
0,75,140,55,23,9,32,8,23,23,20,4383,0
0,76,281,87,20,19,29,19,58,49,34,7759.5,0
0,77,733.5,289,106,46,249,64,40,152,16,20065,0
0,78,553,159,28,43,12,35,147,72,85,13490,0
0,79,548,212,72,30,103,50,109,101,49,14728,0
0,80,334,91,14,33,19,14,72,39,44,7621,0
0,81,285,110,28,8,70,34,40,41,27,7157,0
0,82,270.5,131,62,10,119,20,12,60,6,7616,0
0,83,214,69,10,15,0,6,69,11,31,5784,0
0,84,228,101,38,8,46,15,55,30,26,6541,0
0,85,238.5,102,35,8,46,25,56,29,12,6004,0
0,86,102.5,39,8,3,0,4,39,3,34,3559.3,0
0,87,431.5,156,49,25,55,25,101,47,74,12009.1,0
0,88,15,4.7,0.3,0.6,0,0.6,4.7,0.6,3.1,459.9,1
0,90,266,114,40,13,54,22,60,24,44,8195.2,0
0,91,158,77,33,4,46,13,31,11,31,5343.3,0
0,92,380,130,28,25,4,19,126,30,104,11099,0
0,93,114,46,14,6,1,3,45,7,39,3854,0
0,94,321,135,55,20,84,16,51,23,61,9307,0
0,95,520,171,41,34,27,27,144,43,106,14934,0
0,96,230,116,58,6,36,14,80,32,65,7578,0
0,97,89,36,10,3,0,2,36,7,26,2744,0
0,98,110,42,12,7,0,5,42,12,25,3654,0
0,99,663,268,108,40,246,74,22,127,4,18496,0
0,100,393,148,46,25,104,31,44,73,28,11246,0
0,101,45,14.1,3.8,3.8,0,1.9,14.1,6.6,0,1574.1,1
0,104,106.5,43,9,3,17,10,26,10,25,3700,0
0,105,262.5,96,22,11,46,17,50,13,35,8202,0
0,106,198.5,57,1,14,0,5,57,1,48,6494,0
0,107,120,60,26,4,40,8,20,3,25,4572,0
0,109,15.5,5.4,1,0.2,0,0.4,5.4,1.2,4.4,591.1,1
1,0,44,16,1,2,0,1,16,1,14,1994,0
1,1,3,1,0.1,0.2,0,0,1,0,0.9,162,1
1,3,10,3.3,0.3,0.8,0.1,0,3.2,0.1,3,540.1,1
1,4,7,2.3,0.2,0.6,0.1,0,2.2,0.1,2.1,378.1,1
1,6,18,6.4,1,0.6,0,0.8,6.4,0.2,5.8,703.7,1
1,7,55,25,3,0,0,1,25,0,24,3204,0
1,8,31,11,1.8,1.1,0,1.4,11,0.4,10,1211.9,1
1,18,3,1.2,0.3,0.1,0,0.2,1.2,0.1,1.1,197.1,1
1,19,13,5.2,1.1,0.3,0,0.8,5.2,0.3,4.7,854.2,1
1,20,20,7.2,1,0.8,0,0.4,7.2,0.4,6.8,838.2,1
1,21,33,12,0,0,0,1,12,0,12,1218,0
1,22,16,5.8,0.8,0.6,0,0.3,5.8,0.3,5.4,670.6,1
1,23,10,3.6,0.5,0.4,0,0.2,3.6,0.2,3.4,419.1,1
1,24,15,5.4,0.8,0.6,0,0.3,5.4,0.3,5.1,628.6,1
1,25,32,12,2,1,0,2,12,1,9,1073,0
1,27,11,4.2,0.9,0.4,0,0.4,4.2,0.2,3.4,426.5,1
1,28,62,22,6,3,0,0,22,3,21,2937,0
1,29,118,46,12,3,1,2,45,4,37,4884,0
1,32,3,1.2,0.2,0,0,0,1.2,0,1.2,154.8,1
1,33,3,1.2,0.2,0,0,0,1.2,0,1.2,154.8,1
1,34,36,16,9,3,0,1,16,1,14,1946,0
1,35,83,33,9,4,0,4,33,1,28,3617,0
1,36,73.5,31,4,1,0,4,31,3,28,3482,0
1,37,7,3,0.8,0,0,0.2,3,0,2.3,388.8,1
1,38,4,1.7,0.5,0,0,0.1,1.7,0,1.3,222.2,1
1,39,4,1.7,0.5,0,0,0.1,1.7,0,1.3,222.2,1
1,42,8,2.9,0.3,0.3,0,0.2,2.9,0.5,2.4,323,1
