x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,183,6,12
0,1,79,4.9,14
0,2,55,5.4,12
0,3,95,5.4,12
0,4,29,3.6,10
0,5,22,4.2,8
0,6,306,4.9,7
0,7,33,3.2,10
0,8,304,1.8,10
0,9,89,4,11
0,10,42,3.8,11
0,11,316,2.6,14
0,12,65,3.3,16
0,13,13,7.1,20
0,14,14,6.2,19
0,15,13,5.1,16
0,16,47,4.1,17
0,17,27,3.6,18
0,18,10,5.2,19
0,19,16,9.3,20
0,20,36,6.8,18
0,21,36,5.3,16
0,22,2,5.9,14
0,23,4,4.4,12
0,24,18,7.9,11
0,25,47,5.1,8
0,26,6,5,8
0,27,11,4.4,6
0,28,67,3.8,7
0,29,324,2,9
0,30,6,2.4,10
0,31,20,4.6,13
0,32,38,6.6,15
0,33,57,6.3,16
0,34,77,4,17
0,35,978,3.3,16
0,36,1404,1.8,12
0,37,16,4.7,13
0,38,27,4,9
0,39,19,2.5,8
0,40,23,3.9,8
0,41,139,4.1,6
0,42,50,4.1,7
0,43,247,4.2,9
0,44,180,5.4,7
0,45,189,5.7,5
0,46,6710,3.1,3
0,47,10937,1,3
0,48,10855,1.9,4
0,49,1953,3.8,7
0,50,447,5.2,9
0,51,2147,3.8,10
0,52,768,3.6,12
0,53,1821,2.5,13
0,54,567,1.5,15
0,55,385,2.4,18
0,56,64,3.8,21
0,57,31,3.8,22
0,58,173,2.5,21
0,59,85,4,22
0,60,1101,2.2,20
0,61,510,1.9,20
0,62,70,3.8,21
0,63,131,3.5,21
0,64,181,1.5,21
0,65,32,2.9,22
0,66,5,4.9,21
0,67,159,3.6,23
0,68,59,4.2,23
0,69,17,6,21
0,70,28,5,19
0,71,110,3.7,16
0,72,11,2.5,17
0,73,25,4.4,19
0,74,52,5.9,20
0,75,70,5.4,17
0,76,23,4.3,16
0,77,184,2.2,14
0,78,386,3.7,12
0,79,503,1,9
0,80,787,2.4,5
0,81,1211,2.9,4
0,82,135,5,6
0,83,205,3.4,7
0,84,664,2.5,10
0,85,124,4.2,17
0,86,148,3.8,22
0,87,99,4,26
0,88,22,5.9,29
0,89,2,3.9,26
0,90,11,8.6,32
0,91,8,5.5,28
0,92,214,3.2,31
0,93,55,3.1,29
0,94,4,3.7,28
0,95,3,3.7,28
0,96,14,3.5,25
0,97,27,5.4,25
0,98,42,5.7,24
0,99,137,2.3,20
0,100,45,3.9,19
0,101,41,6.1,17
0,102,21,5.2,16
0,103,8,3.4,14
0,104,19,3.2,11
0,105,30,5.3,11
0,106,76,4.6,8
0,107,79,3.5,6
0,108,87,3.2,5
0,109,16,2.9,7
0,110,19,4.4,10
0,111,80,4.9,11
0,112,110,3.9,13
0,113,100,3.5,16
0,114,260,2.7,17
0,115,515,2,17
0,116,216,3.4,17
0,117,1228,3.4,15
0,118,165,4.4,14
0,119,256,3.8,12
0,120,2075,2.2,11
0,121,1166,2.5,12
0,122,201,3.2,9
0,123,119,4.6,8
0,124,180,5,7
0,125,982,3.6,7
0,126,857,2.3,8
0,127,457,3.3,6
1,0,112,5.1,14
1,1,72,3.6,15
1,2,390,2.2,14
1,3,147,3,12
1,4,106,1.3,11
1,5,46,5.3,9
1,6,54,5.8,10
1,7,158,3.1,9
1,8,146,3,12
1,9,32,6.9,15
1,10,6,5.5,12
1,11,27,3.7,13
1,12,26,4.5,16
1,13,39,4.4,18
1,15,34,5.6,16
1,16,132,6.3,15
1,17,33,6.5,16
1,18,31,6.1,19
1,19,117,6.7,17
1,20,112,7.3,18
1,21,16,7.3,17
1,22,18,5.6,15
1,23,13,5,13
1,24,26,5,9
1,25,32,4.3,7
1,26,96,1.6,4
1,27,295,2.8,4
1,28,61,5.7,8
1,29,22,4.8,9
1,30,17,5.4,12
1,31,9,5.2,14
1,32,49,6.7,16
1,33,13,8.4,19
1,34,2,4.8,15
1,35,171,4.6,16
1,36,70,2.3,12
1,37,16,3.5,10
1,38,34,5.3,10
1,39,166,1.6,7
1,40,152,1.9,5
1,41,13,5,4
1,42,149,3.3,6
1,43,1905,2.3,7
1,44,469,3.9,6
1,45,1335,2.5,4
1,46,1609,4.1,4
1,47,1697,1.7,5
1,48,481,2,5
1,49,731,4.3,7
1,50,316,4.3,12
1,51,887,3.1,12
1,52,1891,2.1,12
1,53,2103,1.9,13
1,54,593,2.8,15
1,55,524,3.7,17
1,56,507,2.5,19
1,57,143,2.8,20
1,58,690,2.1,19
1,59,205,4.3,18
1,60,489,2.5,18
1,61,42,2.5,19
1,62,138,4.5,19
1,63,44,3.6,18
1,64,44,3.3,20
1,65,61,4,19
1,66,21,5.7,21
1,67,13,4.5,23
1,68,148,1.8,22
1,69,13,3.1,21
1,70,150,3.9,19
1,71,1300,2.4,18
1,72,760,3.8,19
1,73,79,4.5,20
1,74,411,3.2,19
1,75,100,3.6,16
1,76,314,3.8,14
1,77,12,3.3,13
1,78,388,1.6,12
1,79,45,5.4,9
1,80,358,4.4,7
1,81,119,5,4
1,82,12,5.8,7
1,83,35,7.3,10
1,84,50,5.2,12
1,85,221,4.2,16
1,86,272,4.5,23
1,87,318,6.3,25
1,90,43,6.2,26
1,91,4,5.9,26
1,92,5,5.9,29
1,93,1,5.5,29
1,94,32,5.1,27
1,95,12,4.7,29
1,96,332,2.2,27
1,97,28,4.8,25
1,98,46,3.3,22
1,99,34,3.5,22
1,100,30,5.8,21
1,101,18,7.2,20
1,102,39,6.2,16
1,103,34,4.7,14
1,104,44,6,12
1,105,19,5.1,8
1,106,9,5.9,8
1,107,92,4.2,6
1,108,74,4.1,7
1,109,308,1.7,9
1,110,156,3.6,9
1,111,27,5.3,11
1,112,455,3,12
1,113,923,1.9,14
1,114,183,3.5,16
1,115,443,3.2,17
1,116,110,4.1,18
1,117,201,3.2,18
1,118,51,5.7,16
1,119,2,5.7,17
1,120,150,3.9,10
1,121,478,3.9,9
1,122,1834,2.4,8
1,123,913,2.9,5
1,124,1484,3.6,5
1,125,758,2.9,5
1,126,499,2.9,7
1,127,1858,2.4,5
2,0,106,5.3,17
2,1,74,3.3,16
2,2,28,3.6,16
2,3,22,3.9,15
2,4,89,2.6,13
2,5,81,3.8,12
2,6,217,3.6,12
2,7,424,5.2,13
2,8,264,4.5,14
2,9,72,5.4,15
2,10,40,5.9,15
2,11,42,5.2,14
2,12,85,3.3,14
2,13,125,1.8,15
2,14,27,3.8,16
2,15,34,8.3,15
