x,y,dlt,tcd
0,72,2,92
0,73,1,96
0,74,1,96
0,75,1,96
0,76,1,97
0,77,1,88
0,78,1,96
0,79,1,98
0,80,1,94
0,81,1,95
0,82,1,93
0,83,1,93
0,84,1,90
0,85,1,62
0,86,1,43
0,87,1,41
0,89,,8
0,90,,5
0,93,,2
0,94,,1
0,95,,1
0,96,,4
0,98,,3
0,99,1,88
0,100,1,91
0,101,1,93
0,102,1,95
0,103,1,90
0,104,1,90
0,105,1,89
0,106,1,90
0,107,1,90
0,108,1,94
0,109,2,96
0,110,1,91
0,111,1,93
0,112,1,93
0,113,1,94
0,114,1,93
0,115,1,96
0,116,1,96
0,117,1,94
0,118,1,91
0,119,1,87
0,120,1,88
0,121,2,83
0,122,1,56
0,123,1,58
0,124,1,79
0,125,1,85
0,126,1,87
0,127,1,91
1,72,1,95
1,73,1,93
1,74,1,94
1,75,1,98
1,76,1,99
1,77,1,91
1,78,1,98
1,79,1,98
1,80,1,96
1,81,1,94
1,82,1,93
1,83,1,92
1,84,1,92
1,85,1,88
1,86,,21
1,87,,20
1,88,,6
1,89,,9
1,90,,5
1,91,,4
1,92,,5
1,93,,4
1,95,,6
1,96,,20
1,98,,6
1,99,1,86
1,100,1,94
1,101,1,93
1,102,1,92
1,103,1,89
1,104,1,86
1,105,1,86
1,106,1,93
1,107,1,91
1,108,1,96
1,109,2,94
1,110,1,93
1,111,1,94
1,112,1,96
1,113,1,95
1,114,1,96
1,115,1,96
1,116,1,96
1,117,1,97
1,118,1,95
1,119,1,91
1,120,1,87
1,121,1,86
1,122,1,78
1,123,1,81
1,124,1,81
1,125,1,84
1,126,1,85
1,127,1,87
2,72,1,94
2,73,1,98
2,74,1,97
2,75,1,100
2,76,1,98
2,77,1,97
2,78,1,95
2,79,1,91
2,80,1,93
2,81,1,93
2,82,1,93
2,83,1,93
2,84,1,93
2,85,1,76
2,86,1,40
2,87,1,74
2,88,1,70
2,89,,12
2,91,,13
2,92,1,35
2,95,,9
2,96,,2
2,97,,1
2,98,,6
2,99,1,79
2,100,1,89
2,101,1,91
2,102,1,92
2,103,1,90
2,104,1,88
2,105,1,91
2,106,1,98
2,107,1,89
2,108,1,95
2,109,1,94
2,110,1,97
2,111,1,96
2,112,1,96
2,113,1,95
2,114,1,97
2,115,1,96
2,116,1,97
2,117,1,94
2,118,1,95
2,119,1,94
2,120,1,92
2,121,1,89
2,122,1,81
