x,y,dlt,tcd
0,8,,235
0,9,,65
0,12,,41
0,13,1,12
0,14,1,43
0,15,1,60
0,16,,25
0,17,,33
0,18,2,29
0,19,,22
0,21,,24
0,22,,23
0,23,1,67
0,24,,15
0,28,,15
0,29,,17
0,33,,53
0,34,,178
0,35,,158
1,8,,221
1,9,,22
1,10,,135
1,12,1,32
1,13,1,47
1,14,1,34
1,15,1,52
1,17,,9
1,18,,3
1,19,,12
1,21,,21
1,22,,24
1,23,1,15
1,24,1,24
1,25,,26
1,26,,18
1,27,,65
1,28,,16
1,29,,15
1,30,,11
1,31,,16
1,32,,8
1,33,,114
1,34,,164
1,35,,165
1,36,,181
2,9,,194
2,10,,179
2,12,,12
2,13,,36
2,14,,8
2,15,,20
2,17,,4
2,18,,9
2,19,,23
2,20,,17
2,21,,36
2,22,,4
2,23,,52
2,24,1,37
2,26,,9
2,27,,42
2,28,1,32
2,29,1,32
2,30,1,51
2,31,,39
2,32,,21
2,34,,66
2,35,,8
2,36,,76
3,9,,169
3,10,,230
3,11,,91
3,12,,85
3,13,,24
3,14,,40
3,16,,79
3,17,,25
3,20,,3
3,21,,4
3,22,,4
3,23,,33
3,24,1,22
3,25,,55
3,26,,17
3,27,,30
3,28,,32
3,29,1,39
3,30,,32
3,33,,11
3,36,,2
4,11,,197
4,12,,252
4,13,,194
4,14,,152
4,15,,102
4,16,,77
4,17,,25
4,19,,9
4,20,,11
4,23,,30
4,24,1,28
4,25,,49
4,26,,35
4,27,2,62
4,28,1,36
4,29,1,47
4,30,,65
4,31,,43
4,32,,43
4,33,1,44
4,36,,2
5,14,,253
5,15,,222
5,16,,45
5,17,,122
5,18,,159
5,19,,7
5,20,,1
5,21,,48
5,22,,7
5,25,,28
5,26,1,12
5,27,,87
5,28,,34
5,29,,9
5,30,,125
5,31,1,31
5,32,1,11
5,33,,20
5,34,,9
5,36,,11
5,37,,96
5,38,,199
6,15,,246
6,16,,216
6,17,,218
6,18,,75
6,19,,6
6,20,,23
6,21,,34
6,22,,46
6,23,,24
6,24,,3
6,25,,11
6,26,1,41
6,27,1,85
6,28,,3
6,29,,15
6,30,,10
6,31,,19
6,32,,8
6,33,,18
6,34,,26
6,35,,7
6,36,,51
6,37,,94
6,38,,207
7,15,,186
7,17,,225
7,18,,108
7,19,,8
7,21,,15
7,22,,2
7,23,1,28
7,24,1,57
7,25,,19
7,26,1,17
7,27,1,17
7,28,,36
7,29,,37
7,30,,38
7,31,,40
7,32,1,
7,33,,30
7,34,,17
7,36,,1
7,37,,162
7,39,,207
7,40,,234
8,15,,220
8,17,,151
8,18,,142
8,19,,4
8,20,,6
8,21,1,11
8,22,,2
8,23,,6
8,24,,15
8,25,,17
8,26,,25
8,27,1,49
8,28,,85
8,29,,81
8,30,,25
8,31,,49
8,32,,37
8,33,,41
8,34,,46
8,35,,154
8,36,,164
8,39,,230
8,40,,244
9,17,,228
9,18,,128
9,19,,10
9,20,,21
9,21,,9
9,22,,7
9,24,,27
9,25,,15
9,26,,35
9,27,,15
9,28,,41
9,29,,46
9,30,,180
9,35,,101
9,36,,84
10,17,,248
10,18,,148
10,19,,111
10,22,,8
10,23,,4
10,24,,31
10,25,,10
10,26,,21
10,27,,4
10,29,,9
10,30,,198
10,31,,130
10,32,,198
10,33,,59
10,34,,34
10,35,,71
10,36,,185
10,37,,219
11,19,,114
11,20,,96
11,21,,149
11,22,,56
11,23,,8
11,24,,3
11,25,1,12
11,26,1,21
11,27,1,
11,31,,163
11,37,,94
12,19,,251
12,20,,200
12,21,,146
12,22,,25
12,25,,20
12,26,,4
12,27,,5
12,28,,24
12,29,,15
12,31,,123
12,32,,40
12,36,,1
12,37,,197
13,19,,208
13,20,,37
13,21,,91
13,22,,172
13,23,,3
13,24,,6
13,25,,6
13,26,,25
13,27,,6
13,28,,35
13,29,1,35
13,31,,33
13,32,,128
13,37,,94
14,20,,253
14,22,,8
14,23,,168
14,26,,100
14,27,,13
14,28,,33
14,29,,8
14,31,,24
14,34,,11
14,35,,1
14,37,,94
15,13,,142
15,14,,65
15,15,,193
15,21,,190
15,22,,176
15,23,,228
15,24,,233
15,26,,239
15,27,,91
15,28,,1
15,29,,25
15,30,1,2
15,31,,3
15,33,,7
15,34,,7
15,35,,9
15,36,,133
15,37,,214
15,71,,182
15,72,,224
16,13,,249
16,14,,119
16,15,,121
16,16,,136
16,17,,212
16,18,,203
16,22,,146
16,24,,23
16,25,,199
16,27,,183
16,28,,21
16,29,,19
16,30,1,18
16,31,1,26
16,32,,14
16,33,1,37
16,34,,5
16,35,,73
17,14,,189
17,15,,50
17,17,,28
17,18,,25
17,19,,51
17,20,,44
17,21,,104
17,22,,198
17,23,,5
17,24,,10
17,25,,115
17,26,,239
17,27,,209
17,28,,13
17,29,,7
17,30,1,24
17,31,,12
17,32,,10
17,33,,11
17,34,1,36
17,35,,16
17,36,,181
17,63,,234
17,64,,172
17,65,,225
17,66,,228
17,67,,252
17,70,,240
17,71,,165
17,72,,151
18,15,,60
18,18,,19
18,19,,19
18,21,,40
18,22,,33
18,23,,11
18,24,,30
18,25,,44
18,26,,81
18,27,,70
18,28,,4
18,30,,18
18,31,2,10
18,32,,31
18,33,,60
18,34,,75
18,36,,76
18,64,,187
18,65,,42
18,66,,50
18,67,,108
18,68,,117
19,15,,216
19,16,,68
19,17,,87
19,18,,74
19,19,,44
19,21,2,25
19,22,,15
19,23,,8
19,24,,31
19,25,1,55
19,26,,5
19,27,,11
19,28,,1
19,29,,8
19,30,,127
19,31,,70
19,32,,71
19,33,,198
19,34,,212
19,35,,212
19,36,,207
19,64,,243
19,65,,92
19,66,,68
19,67,,48
19,69,,84
19,70,,237
19,71,,225
19,72,,242
20,14,,190
20,15,,115
20,17,,202
20,19,,16
20,21,,41
20,22,,47
20,23,,32
20,24,,17
20,25,,59
20,26,,5
20,27,,16
20,28,,41
20,29,,28
20,30,,39
20,31,,198
20,32,,173
20,33,,133
20,34,,123
20,35,,114
20,36,,221
20,67,,227
20,68,,160
20,69,,160
20,70,,229
20,71,,212
20,72,,237
20,74,,113
20,75,,95
20,76,,250
21,14,,254
21,15,,252
21,17,,254
21,18,,251
21,19,,19
21,20,,13
21,21,,1
21,22,,10
21,23,,57
21,24,,20
21,25,,49
21,26,,14
21,27,,36
21,28,,2
