x,y,val
19,2,51244
11,5,20015
21,6,25066
9,7,8871
10,17,16843
15,4,32416
8,2,21173
16,2,18779
29,4,3501
20,27,375
30,10,5345
1,9,6888
0,2,8152
28,3,8565
22,5,16285
17,7,15806
0,18,5027
31,16,1804
18,12,7831
26,14,1330
18,1,28624
12,18,45915
26,9,2384
2,2,22700
14,24,6089
10,5,7837
29,2,4327
19,15,21182
16,5,23272
27,6,974
22,19,1687
10,29,6314
22,0,6342
17,8,4178
9,12,62424
26,15,15264
4,14,55353
14,22,13429
7,13,80951
29,31,197
28,25,2752
10,21,1907
4,6,7353
8,18,3784
18,2,58600
23,9,1917
14,4,156484
2,25,1406
12,22,36722
26,6,2796
22,26,4798
20,1,6992
22,4,4614
30,18,1280
11,6,10418
8,29,58
14,7,14422
31,26,10507
8,14,19404
29,18,4539
11,9,3524
25,7,3943
13,18,15959
31,22,5487
18,8,3757
3,12,4632
24,1,16157
23,11,10483
27,10,3607
26,5,346
7,17,15653
24,14,4010
3,3,21284
14,1,14903
14,12,7767
20,3,22334
2,8,16495
21,11,3350
13,3,21147
26,31,2452
29,8,3815
10,31,5002
19,6,42449
15,7,5233
26,3,13124
5,1,105661
14,15,20558
22,7,7393
16,4,11126
6,18,95964
22,11,3210
10,8,31363
12,6,29881
28,9,3556
17,18,133380
7,27,703
19,21,16657
15,10,6051
28,16,8806
15,26,7337
15,16,26035
12,19,9092
17,24,8230
22,3,18712
13,30,7022
27,4,6890
31,5,1942
24,6,3412
20,14,3941
29,6,3737
13,13,5000
7,18,16565
6,1,164083
14,19,75749
23,14,1955
11,11,16364
17,28,2421
21,18,3883
14,23,5417
10,25,30942
24,4,2483
24,13,4360
16,12,9180
29,19,2168
31,3,1162
31,13,2028
24,23,692
7,11,9187
1,13,5556
22,8,1970
12,21,13858
28,29,903
16,24,31997
2,11,12891
20,10,6411
27,19,1385
23,7,3329
26,11,1072
22,16,2936
15,8,20586
29,1,3103
2,9,9034
28,10,1771
13,8,10607
10,10,11319
10,7,11403
21,16,6048
23,0,9073
19,8,2862
25,17,4102
5,11,18209
11,14,4550
18,26,5691
25,5,1767
16,10,10224
8,22,82
23,8,5392
20,4,30566
9,23,2728
22,31,411
27,13,1322
31,11,2824
12,24,6471
27,31,4826
12,12,4783
1,18,14613
12,8,4073
23,25,2022
24,31,1500
8,31,6468
3,11,3164
17,17,140775
23,28,10575
11,24,6120
5,13,13667
7,26,4616
10,3,17472
3,8,16373
19,14,17603
27,17,3218
12,13,22786
19,3,135033
18,28,313
17,16,33276
0,9,9356
16,14,6602
