x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
16,97,0,0,11,10,0,7,0,0,23,0,14,6,0,13,0,7,0
16,98,144,244,320,311,22,216,27,82,665,81,480,97,311,354,20,256,34
16,99,1723,3322,4373,4264,582,3062,561,1424,8895,1120,6322,1433,4509,4631,513,3242,830
16,100,167,209,317,329,18,243,36,55,650,71,463,99,319,321,23,220,50
17,94,391,711,775,881,134,627,111,146,1762,260,1236,262,929,881,120,609,145
17,95,535,1266,1403,1461,187,1033,202,535,3082,376,2175,518,1548,1600,159,1115,291
17,96,1532,3500,4142,4192,611,2996,580,1550,8904,1201,6308,1372,4535,4679,584,3288,792
17,97,1427,2184,2755,2747,392,1966,369,628,5774,789,3979,988,2835,3019,374,2013,614
17,98,916,1076,1248,1388,105,1008,155,158,2822,309,1978,458,1188,1384,98,928,205
17,99,557,800,1162,1198,128,895,92,199,2489,323,1810,284,1107,1256,156,862,130
18,93,2627,5262,5689,5951,759,4272,886,2118,12499,1440,8786,2247,6158,6515,672,4479,1333
18,94,127,247,225,275,21,187,30,75,585,55,397,107,213,280,19,179,40
18,95,653,1069,1485,1541,226,1103,138,241,3185,544,2246,362,1573,1610,222,1115,169
18,96,586,862,1325,1365,194,971,99,216,2737,432,1967,290,1334,1346,174,957,116
18,97,552,748,842,948,126,637,124,144,1933,264,1318,313,847,955,100,654,137
18,98,803,1232,1510,1561,174,1127,197,395,3261,361,2334,500,1471,1636,144,1154,276
18,99,368,542,726,737,61,553,70,95,1546,189,1111,210,732,793,64,547,83
19,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,92,19,76,59,86,0,52,11,15,177,7,117,37,79,74,0,46,11
19,93,362,412,506,543,62,410,49,90,1160,152,825,135,453,566,79,381,77
19,94,444,673,979,1008,148,712,95,159,2096,315,1436,274,976,1028,150,689,139
19,95,372,481,583,733,69,487,60,36,1504,199,1006,218,585,736,49,461,74
19,96,500,653,574,801,56,483,119,63,1628,192,1047,311,585,782,51,461,133
19,97,615,714,723,878,85,598,75,27,1818,258,1213,307,681,925,83,574,130
19,98,185,193,81,201,0,111,10,0,505,24,292,79,68,237,0,126,14
19,99,97,94,94,150,0,94,0,0,314,6,207,53,71,148,0,75,0
20,89,89,411,439,486,72,337,77,306,1012,144,688,169,455,508,72,344,92
20,90,9851,22060,23274,24912,3501,17405,3993,9493,52194,6757,35093,10338,25830,27273,3244,17682,6333
20,91,2199,3633,4012,4442,704,3139,570,1065,9139,1404,6276,1426,4362,4660,682,3108,841
20,92,109,177,188,263,5,177,26,0,567,44,390,80,222,264,6,178,33
20,93,167,241,235,309,17,203,34,25,664,71,438,115,252,323,14,188,51
20,94,471,683,699,837,61,562,118,89,1780,218,1119,395,771,903,73,534,181
20,95,742,895,965,1109,117,759,97,105,2332,358,1531,390,910,1196,138,725,149
20,96,600,701,919,1005,151,714,75,112,2024,301,1433,253,831,1005,128,681,112
20,97,571,682,672,876,96,596,79,76,1791,215,1224,290,642,857,86,553,120
20,98,247,290,228,374,19,249,29,45,786,59,535,118,193,371,18,223,37
20,99,0,0,12,18,0,8,0,0,39,0,23,5,0,14,0,6,0
21,89,686,2111,2192,2471,357,1640,444,1021,5073,696,3416,934,2579,2597,333,1776,459
21,90,1202,2543,3271,3412,552,2391,422,970,7003,1094,4888,982,3628,3404,517,2336,514
21,91,545,1067,1273,1411,184,993,152,195,2886,442,1982,429,1509,1444,178,970,204
21,92,242,371,360,481,31,311,41,31,1020,94,667,168,376,479,23,296,61
21,93,344,526,542,652,29,441,89,16,1305,134,869,255,625,628,32,406,117
21,94,601,849,937,1073,93,750,105,135,2270,304,1489,418,957,1168,103,716,153
21,95,359,469,542,694,55,478,41,11,1452,213,947,208,542,710,61,429,59
21,96,1299,2274,2701,2854,321,2068,352,978,5860,720,4131,953,2637,2976,327,2020,512
21,97,264,294,187,371,5,207,14,0,764,86,494,133,179,373,10,184,13
21,98,354,388,473,622,23,432,37,14,1245,127,863,175,368,600,28,388,49
21,99,745,1080,1823,1748,215,1269,175,502,3553,490,2543,468,1576,1799,219,1239,231
21,100,0,0,0,8,0,0,0,0,17,0,9,6,0,9,0,0,0
22,89,207,546,518,631,98,428,87,240,1271,186,864,214,600,634,82,424,119
22,90,0,33,29,34,0,22,5,0,69,0,45,17,41,35,0,23,5
22,91,235,426,357,466,42,290,82,91,976,98,620,229,424,491,37,277,124
22,92,341,583,482,637,56,399,121,106,1327,154,811,325,602,663,53,392,162
22,93,369,566,566,619,32,416,91,66,1360,119,860,323,609,689,23,422,141
22,94,376,572,637,691,55,471,78,28,1479,173,954,304,661,761,70,454,113
22,95,502,645,598,789,39,528,77,30,1630,200,1069,291,607,801,33,502,101
22,96,344,420,499,637,50,443,19,39,1293,157,905,160,468,620,37,400,35
22,97,194,244,242,300,20,206,32,11,651,83,411,115,226,311,27,187,46
22,98,242,271,372,434,17,285,28,48,954,88,646,126,307,474,10,283,43
22,99,57,83,63,122,0,73,11,0,248,12,155,51,70,105,0,57,13
22,100,0,0,0,11,0,0,0,0,25,0,18,0,0,5,0,0,0
