x,y,val
3,1,2461
1,6,2814
1,4,1247
0,1,1060
4,8,296
0,5,3001
7,8,23
0,3,1369
2,0,5402
5,9,457
3,10,40
1,1,971
4,6,582
2,6,2033
8,10,108
5,8,134
0,2,1100
5,7,227
9,9,8
3,2,1102
3,4,872
6,8,449
2,8,135
6,7,13
7,11,220
9,6,797
2,9,102
2,1,3384
2,3,262
4,11,3
1,7,4236
5,11,2089
3,3,2050
6,6,502
4,7,3925
3,0,582
2,5,2360
2,2,4516
3,6,3266
2,4,9269
1,5,3909
0,7,1074
1,8,397
1,2,2621
3,9,527
0,6,1919
7,7,286
3,5,3331
3,8,426
2,7,73139
4,3,1885
8,9,3655
1,3,2169
0,4,1487
3,7,2353
0,0,1147
7,10,582
1,0,701
5,6,1906
