x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,1,28,14.4,5.6,0,0,0,14.4,1.3,11.8,1764.6,3
0,2,8,2.7,0.2,0.5,0,0,2.7,0.5,2.3,327.5,2
0,3,3,1,0.1,0.2,0,0,1,0.2,0.8,122.8,1
0,4,5,1.7,0.2,0.3,0,0,1.7,0.3,1.4,204.7,1
0,7,14,4.8,1.2,1,0,0.4,4.8,0.4,4.3,512.5,2
0,16,12,5.3,1.9,0.4,0.1,0.5,5.2,0.5,4.3,541.2,3
0,18,6,2.9,0.5,0,0.1,0.5,2.8,0.2,2.3,274.3,2
0,19,6,2.8,0.4,0,0,0.4,2.8,0.2,2.4,274.4,2
0,57,52,21.6,6.8,1.7,0,0.6,21.6,2.4,17.5,2250,4
0,67,23,9.3,1.9,0.8,0,0.3,9.3,0.8,9.1,953.4,2
0,68,44,17.8,3.7,1.6,0,0.5,17.8,1.6,17.3,1823.9,2
0,69,61,24,5,2,0,2,24,4,20,2571,0
0,70,13,5.6,1.2,0,0,0.1,5.6,0.4,4.8,546.7,1
0,71,14,6,1.3,0,0,0.1,6,0.5,5.1,588.8,2
0,72,1,0.4,0.1,0,0,0,0.4,0,0.4,41.3,1
0,73,19,7.4,1.8,0.3,0,0,7.4,0.8,6.9,785.4,1
0,75,2,1,0.3,0.1,0.2,0.1,0.8,0.1,0.6,79.4,1
0,81,11,5.1,2.2,0.7,0,0.3,5.1,0.7,4.7,451,3
0,82,22,10.6,2.8,0,0,0,10.6,0.7,9.9,1149,3
0,84,2,1,0.3,0,0,0,1,0.1,0.9,104.5,1
0,92,16,7.4,0.9,0.3,0,0.3,7.4,0.9,7.1,808.3,1
0,93,11,5,0.6,0.3,0,0.3,5,0.6,4.9,555.8,3
0,96,23,10.6,1.3,0.5,0,0.5,10.6,1.3,10.2,1162,2
0,97,1,0.4,0.1,0,0,0,0.4,0,0.4,46.6,1
0,110,10,4.2,0.8,0,0,0.5,4.2,0,4,497.3,2
0,111,2,0.8,0.2,0,0,0.1,0.8,0,0.8,99.5,1
0,112,13,5.1,1.1,0.1,0,0.5,5.1,0.4,4.4,540.4,2
0,120,9,4,1.5,0.6,0,0.6,4,0.6,3.4,467.4,1
0,126,6,2.1,0.4,0.3,0,0.2,2.1,0,1.7,245.6,1
0,127,8,2.9,0.9,0.3,0,0.2,2.9,0.5,1.8,295.3,1
1,2,9,3.1,0.3,0.6,0,0,3.1,0.6,2.5,368.4,1
1,4,7,2.4,0.2,0.4,0,0,2.4,0.4,2,286.6,1
1,7,2,0.7,0.2,0.1,0,0.1,0.7,0.1,0.6,73.2,1
1,15,5,2.2,0.8,0.2,0,0.2,2.2,0.2,1.8,225.5,2
1,16,35,15.4,5.6,0.9,0.5,1.4,14.9,1.4,12.6,1578.5,3
1,17,9.5,4.6,0.8,0,0.1,0.8,4.5,0.3,3.7,434.3,2
1,18,9,4.3,0.7,0,0.1,0.7,4.2,0.3,3.5,411.5,1
1,19,9,4.3,0.7,0,0.2,0.7,4.1,0.3,3.5,411.5,2
1,27,3,1.1,0.1,0,0,0.1,1.1,0.1,1,117.5,1
1,45,2,0.7,0.1,0.2,0,0.1,0.7,0.1,0.7,73.3,1
1,54,7,3.1,0.8,0,0.1,0.3,3,0.3,2.4,324.9,1
1,55,12,5.2,1.4,0,0.1,0.5,5.1,0.5,4.1,557,3
1,57,6,2.5,0.8,0.2,0,0.1,2.5,0.2,2,259.7,2
1,67,39,15.2,1.2,1.1,0,1,15.2,1.1,15.2,1483.4,1
1,68,9,3.6,0.8,0.3,0,0.1,3.6,0.3,3.5,373.1,1
1,69,38,16.2,3.4,0,0,0.4,16.2,1.3,14.1,1598.1,2
1,70,241,92,21,5,0,3,92,6,65,9187,0
1,71,187,84.5,20.8,2,0,4.2,84.5,3.7,76.4,8032.1,1
1,72,89,35.1,3.2,1.1,0,4,35.1,0.5,31.7,3524.4,2
1,73,35,13.7,3.3,0.5,0,0,13.7,1.4,12.8,1446.8,1
1,74,36,14.8,2.5,0.1,0.2,0.1,14.6,0.2,13.3,1557.1,2
1,82,2,1,0.3,0,0,0,1,0.1,0.9,104.5,1
1,83,2,1,0.3,0,0,0,1,0.1,0.9,104.5,1
1,93,2,0.9,0.1,0,0,0,0.9,0.1,0.9,101,1
1,111,6,2.5,0.4,0,0,0.3,2.5,0,2.4,298.3,1
1,112,28,10.8,2.2,0.4,0,1.1,10.8,0.7,9.3,1164.1,4
1,116,14,5.4,1.2,0.2,0,0.5,5.4,0.5,4.7,581.9,3
1,119,21,9.4,3.6,1.3,0,1.3,9.4,1.3,8.1,1090.7,2
1,120,13,5.8,2.2,0.9,0,0.9,5.8,0.9,4.9,675.1,3
1,123,26,9.8,2,1.2,0,1.2,9.8,1.2,8.1,1102.2,1
1,124,36,13.3,2.5,1.6,0,1.4,13.3,1,10.8,1505.8,4
1,126,45,16.1,2.7,2,0,1.3,16.1,0,12.7,1842.3,2
1,127,39,13.9,4.2,1.6,0,0.9,13.9,2.3,8.7,1439.7,4
2,0,78,30.6,5.2,2,0,1,30.6,1.5,16.7,3262.3,2
2,1,61,23.8,6.6,1.6,1,1,22.8,1.6,19.8,2600.5,2
2,4,13,5.3,1.1,0.3,0,0.3,5.3,0.3,4.2,653.4,3
2,5,3,1.7,0.6,0,0,0.3,1.7,0,1.3,223.7,1
2,7,7,2.4,0.6,0.5,0,0.2,2.4,0.2,2.2,256.2,1
2,8,4,1.4,0.3,0.3,0,0.1,1.4,0.1,1.2,146.4,1
2,14,3,1.3,0.5,0.1,0,0.1,1.3,0.1,1.1,135.3,1
2,15,2,0.9,0.3,0.1,0,0.1,0.9,0.1,0.7,90.2,1
2,17,6,2.5,0.5,0.1,0.1,0.3,2.4,0.3,2.2,265.3,2
2,18,5,2.1,0.4,0.1,0.1,0.2,2,0.2,1.8,221.8,2
2,19,11,4.9,0.9,0.1,0.2,0.7,4.7,0.5,4.1,493.9,3
