x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,78,54.5,1,8,5,6,17,1,5,4,4.5,3,0,1171763.3,0
0,79,37,2,1,1,11,5,0,10,4,1,2,0,829237.8,0
0,80,45,0,7,2,9,11,1,3,7,4,1,0,928953.3,0
0,103,16,0.5,2.2,1.1,3,1.9,0.3,1.4,3.9,0.6,0.8,0.3,379905.9,1
0,104,125.5,9,9,9,30,21,5,21,10,8.5,3,0,1909791,0
0,105,189,16,13,20,36,30,3,32,12,12,14,1,2856381,0
0,106,98,4,6,5,19,13,2,18,18,6,7,0,1534862,0
0,107,48,1,1,1,13,7,1,12,4,3,5,0,718121.3,0
0,111,67,1,4,7,8,20,0,14,4,6,3,0,1331087.4,0
0,112,172,7,20,11,40,19,10,22,16,18,9,0,2584792.2,0
0,113,24,0,0,0,3,3,0,6,10,0,2,0,619595.4,0
0,114,94,2,7,9,11,21,1,3,33,1,6,0,1721567.7,0
0,115,46,5,4,5,11,8,1,6,2,4,0,0,716631.8,0
0,116,15,0,1.4,1.8,1.8,2.5,0,2.1,3.2,0.4,1.8,0,334806.9,1
0,117,113,4,9,13,11,29,4,17,13,4,9,0,2072238.6,0
0,118,173,11,18,19,26,27,5,16,16,12,23,0,2411647.4,0
0,119,181,8,16,5,29,28,8,21,19,14,25,8,2764578.9,0
0,120,136.5,5,6,12,23,19,6.5,16,23,8,16,2,2207908.9,0
0,121,81.5,2,3,3.5,7,18,0,14,14,5,15,0,1352282.7,0
0,126,45,2,2,8,4,10,0,12,6,0,1,0,759988,0
0,127,76.5,0,10.5,5,11,14,1,10,9,6,10,0,1441711,0
1,39,5,0.1,0.7,0.6,0.6,1.8,0.2,0.3,0.1,0.4,0.2,0,114622.2,1
1,40,46.5,4,6.5,1,12,8,2,7,1,5,0,0,1090063.6,0
1,41,9,0.2,1.3,1.1,1.1,3.1,0.4,0.5,0.2,0.7,0.4,0,206319.9,1
1,42,4,0.1,0.6,0.5,0.5,1.4,0.1,0.2,0.1,0.3,0.2,0,91697.7,1
1,75,4,0,0.9,0.3,0.6,1.2,0,0,0.7,0.3,0,0,97810.5,1
1,76,23,0,4.9,1.8,3.6,6.7,0,0,4.2,1.8,0,0,562410.6,1
1,77,38,0,8,3,6,14,1,3,0,1,2,0,774656,0
1,78,8,0.2,0.8,0.3,1.6,1.6,0.1,1.3,1.1,0.7,0.3,0,180546.2,1
1,79,26.5,0.6,2.5,1,5.3,5.3,0.5,4.3,3.8,2.2,1,0,598059.4,1
1,80,8,0.2,0.8,0.3,1.6,1.6,0.1,1.3,1.1,0.7,0.3,0,180546.2,1
1,82,3,0.1,0.3,0.1,0.6,0.6,0.1,0.5,0.4,0.2,0.1,0,67704.8,1
1,100,21,1.7,1.4,0.8,4.5,3.6,0.3,2,4.5,1.1,1.1,0,469885.7,1
