x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
83,126,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0
84,126,32,54,11,29,0,14,15,0,65,0,22,43,24,36,0,8,28
85,126,0,21,0,15,0,0,10,0,25,0,8,17,13,10,0,0,7
86,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,127,0,14,11,16,0,12,0,0,26,0,18,7,13,10,0,6,0
90,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,122,27,50,35,46,0,36,6,0,93,8,69,16,50,47,0,33,10
95,123,52,115,67,99,10,64,25,26,212,24,118,64,104,107,14,54,39
95,124,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0
95,125,16,74,49,88,16,49,23,19,149,26,92,31,88,61,10,43,8
95,127,74,109,78,103,19,66,16,15,217,30,135,52,79,114,11,69,30
96,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,121,27,36,13,26,0,15,6,0,58,9,35,14,20,32,0,20,8
96,123,260,651,494,635,69,451,111,161,1297,152,887,258,718,662,76,436,147
96,124,11,62,45,81,9,53,5,0,147,22,97,26,83,66,6,44,6
96,125,0,0,0,14,0,7,0,0,21,0,12,5,0,7,0,5,0
96,126,0,40,29,29,0,18,10,20,79,10,46,23,43,50,0,28,13
96,127,73,179,164,203,21,133,37,59,400,48,268,82,217,197,9,135,45
97,120,161,360,185,304,23,211,66,70,601,48,418,135,304,297,20,207,69
97,121,0,0,0,6,0,0,0,0,11,0,6,0,0,5,0,0,0
97,122,16,47,11,29,0,16,0,0,68,0,46,20,29,32,0,16,0
97,123,21,28,29,34,0,26,6,0,70,0,47,18,31,36,0,21,12
97,124,43,53,20,44,0,23,18,0,87,7,40,40,24,43,0,17,22
97,125,121,238,164,227,27,160,29,33,462,60,328,74,247,235,25,168,32
97,126,94,173,145,205,40,139,26,18,384,66,266,52,201,179,26,127,26
98,118,0,39,11,33,0,18,9,0,69,0,49,15,36,31,0,17,6
98,119,94,218,93,173,11,90,57,22,355,32,203,118,185,182,7,106,50
98,120,159,366,222,355,47,231,68,87,677,85,446,146,333,322,38,215,67
98,121,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0
98,122,32,57,19,45,7,30,8,0,106,14,58,25,39,45,7,21,17
98,124,64,95,36,87,15,51,16,0,170,29,88,52,70,83,14,37,25
