x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,1049,2301,2322,2446,308,1739,399,1028,5219,595,3649,975,2546,2773,287,1910,576
0,72,632,1333,1511,1591,231,1107,246,554,3271,425,2269,577,1651,1680,194,1162,320
0,73,24,28,30,35,0,24,0,0,66,8,46,12,31,31,0,22,0
0,74,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0
0,76,49,52,84,79,7,65,7,14,154,18,118,18,73,75,11,53,11
0,77,31,34,40,52,0,33,0,0,116,26,70,15,40,59,0,37,0
0,78,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0
0,79,104,180,287,270,38,199,25,50,556,87,401,66,295,286,49,202,23
0,80,53,105,94,123,0,88,11,0,236,25,172,32,124,113,0,84,15
0,81,42,68,116,123,26,79,8,15,250,50,170,24,121,127,24,81,11
0,82,136,173,261,243,36,173,29,43,510,76,363,67,249,267,35,190,38
0,83,14,20,18,23,0,15,0,0,43,5,31,7,24,20,0,16,0
0,84,53,65,90,91,12,59,12,16,188,27,127,33,84,91,9,63,14
0,87,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,88,16,18,19,38,0,20,5,0,74,5,45,11,17,31,0,18,6
0,89,16,35,41,45,5,29,11,23,86,10,53,23,37,41,5,24,12
0,90,114,203,185,191,10,128,40,71,437,39,280,117,197,236,9,143,67
0,91,23,48,60,62,10,43,0,0,145,30,99,15,66,76,8,50,0
1,70,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0
1,71,22,83,139,142,22,101,14,64,289,38,221,23,136,130,16,98,9
1,72,31,61,61,71,9,50,6,0,149,17,105,23,79,71,8,50,6
1,76,16,27,33,36,0,26,0,0,73,13,50,6,33,37,0,24,0
1,77,31,34,43,55,0,36,9,0,126,21,81,15,45,71,0,45,6
1,78,64,104,145,151,23,116,5,21,303,54,228,21,155,152,20,112,8
1,79,105,151,200,212,41,150,21,23,433,82,301,50,217,221,41,151,29
1,80,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0
1,81,13,17,17,24,6,14,0,0,53,11,32,7,21,21,5,13,0
1,82,35,44,54,60,6,43,0,0,117,19,80,18,54,57,6,37,0
1,83,18,32,37,39,8,27,0,0,84,15,59,10,45,45,7,32,0
1,84,293,426,428,515,91,328,95,110,1025,157,670,196,451,510,66,342,101
1,85,0,0,0,10,0,0,0,0,18,6,10,0,0,8,0,0,0
1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,87,0,13,0,10,0,8,0,0,27,0,13,6,0,12,0,5,0
1,88,86,103,76,110,5,79,16,0,220,18,160,36,81,100,6,64,20
1,89,49,55,46,48,0,38,8,0,114,5,86,21,48,58,0,42,13
1,90,0,11,22,24,0,17,0,0,52,6,33,6,23,28,0,16,0
1,91,46,50,77,83,0,70,5,0,171,9,135,12,71,88,0,65,7
1,92,31,35,36,47,7,26,12,0,90,16,48,23,30,43,9,22,11
2,69,0,0,0,5,0,5,0,0,11,0,10,0,0,6,0,5,0
2,70,16,21,22,48,9,25,0,0,90,15,57,0,23,42,6,24,0
2,71,27,31,40,40,0,33,0,0,93,0,72,6,36,36,0,31,0
2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,73,199,297,452,438,67,332,35,103,891,142,643,106,447,453,75,311,65
2,74,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2,75,21,18,18,18,0,15,0,0,40,0,27,9,0,22,0,12,0
2,76,21,24,33,46,8,30,0,0,95,20,61,10,29,49,7,31,0
2,77,15,24,14,28,0,17,0,0,69,6,43,8,12,41,0,16,0
2,78,17,24,25,37,0,26,6,0,79,11,52,12,38,42,0,26,6
2,79,48,75,84,105,22,74,5,0,225,37,158,22,91,109,15,76,10
2,80,27,18,49,52,0,38,5,0,111,10,75,11,41,52,0,32,6
2,81,0,0,0,11,0,8,0,0,21,5,13,0,11,10,0,5,0
2,82,117,146,202,216,22,162,20,24,418,48,307,57,209,202,26,134,27
2,83,147,206,242,269,43,178,44,69,549,80,367,95,232,280,37,189,51
2,84,54,61,52,65,5,44,5,0,142,12,100,18,47,77,7,47,6
2,85,51,67,69,81,0,54,6,0,160,24,109,24,63,79,0,55,11
2,86,23,19,23,27,0,17,5,0,56,6,30,12,17,21,0,13,7
2,87,0,0,0,6,0,0,0,0,11,0,7,0,0,5,0,0,0
2,88,32,51,48,58,0,44,0,25,133,14,94,9,41,63,0,50,0
2,89,26,22,27,46,0,26,0,0,98,10,68,11,26,52,0,29,0
2,90,28,40,50,50,0,36,0,0,108,6,80,17,51,49,0,37,0
2,91,28,32,32,38,0,30,0,0,88,5,58,17,29,50,0,28,0
2,92,22,18,27,28,0,21,0,0,51,6,35,10,22,23,0,14,0
3,69,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3,70,0,0,0,7,0,5,0,0,31,6,23,0,0,13,0,7,0
3,71,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
3,73,74,114,179,167,25,123,16,33,354,53,252,44,186,187,28,129,28
3,74,0,0,13,11,0,9,0,0,31,0,18,0,0,14,0,9,0
3,75,42,47,35,50,5,27,18,0,100,10,52,30,37,42,5,25,12
3,76,11,18,25,35,0,16,0,0,70,7,42,16,18,28,0,20,0
3,77,87,109,154,155,26,110,19,36,307,44,219,44,140,152,18,109,25
3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,30,56,80,84,6,61,6,0,171,24,123,19,82,76,6,55,6
3,80,0,0,0,19,0,0,0,0,35,0,26,0,0,16,0,0,0
3,81,24,44,30,45,0,30,8,0,87,13,53,21,36,42,0,23,8
3,82,11,23,0,21,0,9,0,0,45,0,31,0,0,14,0,7,0
3,83,17,47,65,64,0,50,0,0,132,13,98,17,60,68,0,48,0
3,84,41,48,54,65,13,40,0,0,141,28,94,17,52,76,15,45,0
3,85,92,107,135,153,21,103,14,14,310,45,216,42,130,147,15,97,20
3,86,79,87,86,99,0,72,8,0,193,17,136,37,78,94,0,64,12
3,87,0,0,0,11,0,0,0,0,23,0,16,0,0,12,0,0,0
3,88,11,12,0,11,0,6,0,0,37,5,14,5,0,13,0,8,0
3,89,18,31,0,26,0,20,0,0,63,0,38,12,0,30,0,18,0
3,90,0,0,0,8,0,7,0,0,18,0,13,5,0,10,0,6,0
3,91,0,0,0,6,0,0,0,0,11,0,5,0,0,5,0,0,0
3,92,0,0,0,6,0,0,0,0,13,0,9,0,0,7,0,0,0
3,93,0,0,0,6,0,0,0,0,12,0,10,0,0,6,0,0,0
4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,67,19,76,59,80,0,52,11,15,147,7,98,37,79,67,0,46,11
4,68,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0
4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,0,0,0,7,0,0,0,0,15,5,7,0,0,8,0,0,0
4,72,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
4,73,55,102,153,160,32,113,8,23,321,65,219,33,156,161,28,106,13
4,74,28,38,47,53,10,36,7,0,108,15,72,18,51,47,5,31,11
4,75,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
4,76,63,70,96,109,18,76,11,0,210,32,145,28,103,101,14,69,10
4,77,27,24,29,34,0,19,5,0,86,10,53,14,23,42,0,20,9
4,78,45,58,60,69,0,50,10,0,144,10,97,28,69,75,0,47,11
4,79,27,53,69,84,9,58,7,0,176,34,107,32,75,92,9,49,12
4,80,57,78,25,75,0,44,11,0,139,16,89,27,48,64,0,37,9
4,81,19,22,17,29,0,13,0,0,71,10,37,16,19,34,0,15,0
4,82,67,63,70,81,7,50,12,0,176,19,116,33,48,82,7,50,13
4,83,25,40,52,60,8,37,5,0,122,15,76,22,47,62,7,31,11
4,84,58,57,75,86,12,55,5,0,167,35,106,26,52,81,11,51,7
4,85,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4,86,40,54,55,59,7,47,5,13,127,18,91,18,56,68,11,44,13
4,87,0,0,0,5,0,0,0,0,10,0,5,0,0,5,0,0,0
4,88,24,26,12,20,0,15,0,0,54,0,28,10,12,21,0,13,0
4,89,35,38,22,33,0,20,5,0,77,0,41,19,11,34,0,21,5
4,90,0,0,0,7,0,0,0,0,13,0,7,5,0,6,0,0,0
4,91,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
4,93,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,0,0,0,6,0,0,0,0,21,0,14,0,0,7,0,0,0
5,69,43,56,82,76,11,58,7,25,166,23,119,19,70,85,12,61,12
5,70,271,301,362,376,37,297,42,65,748,85,556,107,327,372,48,259,65
5,72,32,34,40,37,5,30,0,0,92,18,65,9,33,55,13,35,0
5,73,0,0,16,18,0,12,0,0,38,5,30,0,16,13,0,12,0
5,74,0,11,11,16,0,6,0,0,36,0,20,12,0,20,0,7,0
5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,76,0,0,0,6,0,0,0,0,27,0,23,0,0,6,0,0,0
5,77,78,81,74,97,5,58,13,0,181,19,113,42,69,84,5,55,11
5,78,12,11,0,27,0,11,0,0,58,5,31,12,0,31,0,14,0
5,79,18,18,32,39,0,24,0,0,75,9,52,7,25,36,0,19,0
5,80,59,63,68,87,0,52,15,0,167,25,101,37,63,80,0,42,22
5,81,36,35,35,48,0,26,9,0,100,8,64,21,30,45,0,29,6
5,82,36,35,0,25,0,10,12,0,48,0,19,24,0,23,0,9,12
5,83,40,44,45,50,12,29,9,0,111,22,66,23,47,61,10,37,14
5,84,39,44,36,54,7,40,0,0,111,14,77,14,41,57,7,37,0
5,85,26,25,31,48,0,31,0,0,109,15,69,19,23,61,0,31,0
5,86,85,105,18,56,0,41,13,0,130,7,81,42,30,74,0,40,29
5,87,23,24,17,19,0,13,5,0,45,0,27,14,18,26,0,14,9
5,88,25,26,15,24,0,10,0,0,71,9,40,8,16,36,0,23,0
5,89,12,13,0,19,0,11,0,0,44,0,34,0,0,18,0,9,0
5,90,50,51,30,40,0,36,0,0,85,0,63,18,18,45,0,27,0
5,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,92,0,0,0,6,0,0,0,0,11,0,7,0,0,5,0,0,0
6,63,330,655,625,686,80,493,113,202,1448,168,988,292,748,762,88,495,179
6,64,72,229,194,252,35,178,39,83,499,68,345,84,266,247,33,167,45
6,65,100,223,196,258,46,171,41,65,501,77,328,91,254,238,31,157,50
6,66,0,0,12,11,0,7,0,0,25,0,16,6,12,14,0,9,0
6,67,0,0,0,7,0,5,0,0,21,0,16,0,0,7,0,5,0
6,68,0,0,0,12,0,0,0,0,24,0,15,0,0,12,0,0,0
6,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,72,0,0,0,8,0,0,0,0,21,0,9,0,0,6,0,0,0
6,73,0,11,19,18,0,13,0,0,37,7,24,6,22,19,0,11,0
6,74,0,0,0,9,0,5,0,0,16,0,10,0,0,7,0,5,0
6,75,11,0,0,8,0,0,0,0,21,0,5,14,0,5,0,0,0
6,76,59,64,44,57,0,34,20,0,120,10,67,41,46,63,0,33,21
6,77,14,14,12,17,0,8,0,0,51,9,28,8,12,18,0,10,0
6,78,47,61,45,62,6,39,8,0,132,14,88,24,49,65,8,35,8
6,79,68,86,111,121,16,83,7,0,251,50,164,35,90,130,18,81,11
6,80,35,38,46,46,9,29,8,0,102,18,64,20,39,56,9,35,12
6,81,22,24,27,35,0,23,0,0,73,7,54,7,22,38,0,21,0
6,84,135,166,174,194,26,137,31,14,393,53,274,66,178,199,27,137,35
6,85,0,19,11,33,0,13,0,0,62,5,46,5,18,29,0,15,0
6,86,133,179,222,239,31,175,23,49,462,61,327,74,207,223,19,152,46
6,87,59,84,92,97,9,66,16,27,215,22,148,37,90,113,13,73,21
6,88,0,0,0,9,0,0,0,0,26,0,14,6,0,10,0,0,0
6,89,21,51,20,47,10,24,7,18,91,15,54,22,20,44,5,21,7
6,90,0,0,0,6,0,0,0,0,13,0,9,0,0,7,0,0,0
7,59,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0
7,60,266,409,552,539,76,417,44,144,1112,151,840,121,544,573,75,423,71
7,61,96,267,280,305,42,211,52,121,637,90,447,100,330,332,48,236,48
7,62,213,608,737,788,132,565,91,325,1615,265,1140,205,807,822,133,575,114
7,63,178,496,627,656,101,462,93,252,1328,205,921,202,693,672,104,459,109
7,64,0,0,0,9,0,0,0,0,15,0,9,0,0,6,0,0,0
7,65,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0
7,67,0,0,0,10,0,6,0,0,20,5,13,0,0,10,0,7,0
7,68,24,32,33,44,0,27,8,0,87,13,52,18,34,34,0,25,5
7,72,39,48,45,60,0,36,12,0,122,15,76,24,43,62,0,33,12
7,73,55,81,59,77,0,46,17,0,161,21,90,50,78,84,0,44,33
7,74,115,212,279,278,35,204,39,78,559,68,391,100,298,281,33,187,61
7,75,17,15,0,12,0,8,0,0,42,5,18,7,0,18,0,10,0
7,77,24,23,24,31,0,16,0,0,67,5,43,15,18,36,0,22,0
7,78,43,57,57,72,8,50,7,11,146,19,94,28,60,74,11,36,21
7,79,40,73,66,79,8,51,10,20,171,26,108,31,70,86,8,57,11
7,80,58,74,84,87,11,60,8,12,187,19,124,40,64,92,8,58,11
7,81,20,19,24,21,0,17,0,0,47,0,33,10,19,26,0,16,0
7,82,61,55,67,80,16,52,0,0,164,30,116,10,55,84,14,56,0
7,83,133,167,218,246,49,169,20,29,497,102,338,55,218,251,53,161,29
7,84,91,97,90,121,7,75,10,0,234,29,155,48,80,113,10,62,14
7,85,40,41,45,54,12,39,0,0,116,19,72,14,39,51,7,33,0
7,86,24,24,0,25,0,17,0,0,63,0,34,14,0,31,0,17,0
7,87,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,88,32,33,46,54,0,48,0,0,109,5,83,11,37,48,0,35,0
7,89,17,13,0,18,0,12,0,0,36,0,25,5,0,8,0,6,0
7,90,13,25,0,22,0,14,0,0,43,0,29,7,0,21,0,15,0
7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,58,39,191,181,213,30,137,46,167,443,64,283,89,166,223,34,146,43
8,59,1741,4343,4164,4595,599,3013,976,2126,9692,1180,6126,2383,4635,5097,575,3113,1407
8,60,3973,8805,8915,9671,1285,6913,1469,3536,20238,2433,13807,3998,10063,10567,1142,6894,2523
8,61,739,1444,1552,1660,228,1146,286,590,3446,449,2242,755,1667,1786,221,1096,469
