x,y,elevation
0,0,115
0,1,96
0,2,85
0,3,110
0,4,116
0,5,104
0,6,102
0,7,99
0,8,98
0,9,105
0,10,128
0,11,158
0,12,159
0,13,151
0,14,150
0,15,153
0,16,160
0,17,160
0,18,157
0,19,154
0,20,150
0,21,151
0,22,156
0,23,163
0,24,170
0,25,171
0,26,166
0,27,168
0,28,173
0,29,163
0,30,136
0,31,127
0,32,130
0,33,134
0,34,135
0,35,131
0,36,126
0,37,125
0,38,130
0,39,133
0,40,137
0,41,135
0,42,136
0,43,143
0,44,143
0,45,135
0,46,130
0,47,139
0,48,143
0,49,128
0,50,143
0,51,172
0,52,170
0,53,156
0,54,154
0,55,163
0,56,167
0,57,155
0,58,144
0,59,126
0,60,123
0,61,126
0,62,124
0,63,130
0,64,149
0,65,136
0,66,136
0,67,137
0,68,140
0,69,130
0,70,106
0,71,98
0,72,107
0,73,118
0,74,117
0,75,110
0,76,119
0,77,121
0,78,118
0,79,127
0,80,150
0,81,146
0,82,128
0,83,120
0,84,115
0,85,114
0,86,113
0,87,111
0,88,109
0,89,110
0,90,109
0,91,105
0,92,101
0,93,98
0,94,98
0,95,99
0,96,98
0,97,98
0,98,98
0,99,98
0,100,99
0,101,101
0,102,101
0,103,98
0,104,98
0,105,98
0,106,98
0,107,98
0,108,99
0,109,98
0,110,98
0,111,98
0,112,98
0,113,101
0,114,110
0,115,114
0,116,110
0,117,110
0,118,110
0,119,109
0,120,107
0,121,107
0,122,114
0,123,114
0,124,129
0,125,116
0,126,127
0,127,124
1,0,99
1,1,93
1,2,104
1,3,116
1,4,108
1,5,107
1,6,103
1,7,98
1,8,99
1,9,113
1,10,139
1,11,164
1,12,156
1,13,143
1,14,142
1,15,145
1,16,149
1,17,147
1,18,144
1,19,143
1,20,144
1,21,150
1,22,159
1,23,168
1,24,167
1,25,173
1,26,177
1,27,166
1,28,154
1,29,141
1,30,128
1,31,123
1,32,128
1,33,132
1,34,133
1,35,126
1,36,119
1,37,120
1,38,124
1,39,126
1,40,127
1,41,129
1,42,130
1,43,127
1,44,129
1,45,125
1,46,125
1,47,138
1,48,132
1,49,124
1,50,152
1,51,165
1,52,153
1,53,155
1,54,158
1,55,158
1,56,165
1,57,151
1,58,123
1,59,114
1,60,118
1,61,118
1,62,119
1,63,131
1,64,138
1,65,133
1,66,132
1,67,128
1,68,117
1,69,110
1,70,102
1,71,98
1,72,113
1,73,116
1,74,111
1,75,110
1,76,131
1,77,138
1,78,139
1,79,141
1,80,146
1,81,135
1,82,119
1,83,113
1,84,111
1,85,109
1,86,107
1,87,109
1,88,115
1,89,113
1,90,106
1,91,99
1,92,98
1,93,98
1,94,98
1,95,100
1,96,99
1,97,98
1,98,98
1,99,98
1,100,101
1,101,99
1,102,98
1,103,98
1,104,98
1,105,98
1,106,98
1,107,100
1,108,104
1,109,106
1,110,103
1,111,100
1,112,98
1,113,101
1,114,107
1,115,109
1,116,110
1,117,109
1,118,108
1,119,108
1,120,111
1,121,114
1,122,120
1,123,126
1,124,137
1,125,136
1,126,141
1,127,125
2,0,93
2,1,107
2,2,114
2,3,110
2,4,108
2,5,110
2,6,100
2,7,99
2,8,107
2,9,126
2,10,147
2,11,160
2,12,143
2,13,131
2,14,136
2,15,142
2,16,142
2,17,143
2,18,142
2,19,139
2,20,144
2,21,156
2,22,163
2,23,163
2,24,162
2,25,170
2,26,168
2,27,153
2,28,138
2,29,130
2,30,122
2,31,121
2,32,125
2,33,127
2,34,125
2,35,121
2,36,114
2,37,117
2,38,121
2,39,126
2,40,127
2,41,147
2,42,153
2,43,135
2,44,117
2,45,115
2,46,122
2,47,127
2,48,116
2,49,120
2,50,155
2,51,154
2,52,148
2,53,158
2,54,154
2,55,150
2,56,155
2,57,140
2,58,114
2,59,112
2,60,113
2,61,112
2,62,118
2,63,125
2,64,128
2,65,130
2,66,130
2,67,125
2,68,111
2,69,104
2,70,99
2,71,105
2,72,113
2,73,110
2,74,109
2,75,117
2,76,130
2,77,135
2,78,140
2,79,137
2,80,126
2,81,118
2,82,113
