x,y,value
0,127,1159040
1,127,841050
2,119,145612
2,120,291224
2,127,523060
3,119,291224
3,120,582448
3,127,867488
4,127,433744
5,121,551252
5,122,275626
5,125,654084
5,126,327042
6,121,275626
6,122,137813
6,125,327042
6,126,163521
6,127,638008
7,127,721380
8,127,358432
23,126,2846932
23,127,1423466
24,126,1423466
24,127,711733
29,122,1286324
29,123,643162
30,122,2572648
30,123,1286324
37,119,714596
37,120,1429192
38,119,1429192
38,120,2858384
39,117,1191646
39,118,2383292
40,117,595823
40,118,1191646
41,122,393640
41,123,787280
41,125,427619
41,126,855238
42,122,787280
42,123,1574560
42,125,855238
42,126,1710476
46,111,1322886
46,112,661443
46,113,620798
46,114,1241596
47,109,2185328
47,110,1092664
47,111,2645772
47,112,1322886
47,113,1241596
47,114,2483192
48,109,1092664
48,110,546332
50,106,1294612
50,107,2589224
50,111,780374
50,112,1560748
51,106,1245680
51,107,2491360
51,111,390187
51,112,780374
52,103,3116932
52,104,2303199
52,105,2166243
52,106,2476280
52,107,2393496
52,108,1256132
52,109,2512264
53,102,1314538
53,103,3112756
53,104,2268699
53,105,3107936
53,106,1854422
53,108,628066
53,109,1256132
54,102,1660179
54,103,1815993
54,110,2362868
54,111,1181434
55,102,2098538
55,103,1049269
55,110,1181434
55,111,590717
55,115,789850
55,116,394925
56,101,1089344
56,102,2191256
56,103,1088428
56,111,2340480
56,112,1170240
56,115,1579700
56,116,789850
57,101,1064110
57,102,2128220
57,111,1170240
57,112,585120
58,101,1038876
58,102,2077752
58,124,335760
58,125,167880
59,98,1212524
59,99,2425048
59,102,1185264
59,103,592632
59,121,147569
59,122,295138
59,124,167880
59,125,83940
60,98,606262
60,99,1212524
60,102,2370528
60,103,1185264
60,121,295138
60,122,590276
62,96,1101686
62,97,2203372
63,96,550843
63,97,1101686
64,95,549515
64,96,1099030
65,95,1099030
65,96,2198060
66,93,1042536
66,94,521268
67,93,2085072
67,94,1042536
69,92,1039194
69,93,519597
70,92,2078388
70,93,1039194
71,91,505497
71,92,1010994
72,91,1010994
72,92,2021988
74,92,2181148
74,93,1090574
75,92,1090574
75,93,545287
77,91,1102552
77,92,2205104
78,91,551276
78,92,2269670
78,93,1118538
78,95,965706
78,96,482853
79,92,1467520
79,93,1257233
79,95,1931412
79,96,965706
80,92,697964
80,93,1395928
80,97,417192
80,98,834384
81,90,336560
81,91,673120
81,97,834384
81,98,1668768
82,90,673120
82,91,1346240
82,100,527908
82,101,263954
83,100,1055816
83,101,527908
84,101,675098
84,102,337549
85,101,1350196
85,102,675098
86,101,955204
86,102,477602
87,101,477602
87,102,238801
88,101,203802
88,102,407604
89,101,407604
89,102,815208
91,105,288994
91,106,577988
92,105,577988
92,106,1155976
95,107,344164
95,108,688328
96,107,172082
96,108,344164
97,109,1364608
97,110,682304
98,109,682304
98,110,341152
107,107,993404
107,108,496702
108,106,328326
108,107,1153354
108,108,248351
109,106,656652
109,107,1313304
110,106,1011792
110,107,505896
111,106,963494
111,107,481747
112,106,915196
112,107,914732
112,108,456710
113,107,913196
113,108,456598
114,107,912972
114,108,456486
115,109,457026
115,110,914052
115,111,298344
115,112,596688
115,119,730148
115,120,365074
116,109,228513
116,110,457026
116,111,596688
116,112,2239160
116,113,1113458
116,119,1460296
116,120,730148
117,112,1113458
117,113,1189484
117,114,2303709
117,115,2071282
117,117,1019982
117,118,509991
118,113,1265510
118,114,2531020
118,115,1035641
118,117,2039964
118,118,1019982
119,113,1188644
119,114,2377288
120,113,594322
120,114,1188644
121,114,1256578
121,115,628289
122,114,2513156
122,115,1256578
123,114,1282862
123,115,2579264
123,116,1809959
123,117,1188518
124,114,641431
124,115,1289632
124,116,1796368
124,117,2398036
124,118,2397392
124,119,1204026
124,120,602013
125,117,599348
125,118,1198696
125,119,2456118
125,120,1228059
126,119,2367986
126,120,1183993
127,119,2379577
127,120,1762149
