x,y,value
64,0,2146904
64,1,1073452
65,0,1073452
65,1,536726
86,10,183123
86,11,366246
87,0,174482
87,10,824598
87,11,784790
88,0,87241
88,10,406054
88,11,203027
91,10,400466
91,11,800932
92,1,226944
92,2,113472
92,10,200233
92,11,400466
93,1,453888
93,2,226944
94,2,1195342
94,3,900469
94,10,1212796
94,11,606398
95,2,900469
95,3,1200661
95,10,606398
95,11,303199
96,7,304014
96,8,608028
97,7,608028
97,8,1216056
97,10,736280
97,11,1472560
98,10,368140
98,11,736280
99,11,1018736
99,12,509368
100,2,332051
100,3,664102
100,5,1308356
100,6,654178
100,11,2037472
100,12,1018736
101,2,664102
101,3,1328204
101,5,654178
101,6,327089
101,11,1799544
101,12,899772
102,11,899772
102,12,449886
104,12,2019004
104,13,1009502
105,12,1009502
105,13,504751
106,12,912912
106,13,1825824
107,12,456456
107,13,1367658
107,14,909492
108,13,909492
108,14,1818984
111,13,1034650
111,14,2069300
112,13,517325
112,14,1034650
116,13,998604
116,14,499302
117,13,1997208
117,14,998604
120,12,1073246
120,13,2146492
121,12,536623
121,13,1073246
124,15,862408
124,16,431204
124,17,1508900
124,18,1519184
124,19,1529468
125,10,1520763
125,11,2170691
125,12,1585008
125,15,1724816
125,16,862408
125,17,754450
125,18,759592
125,19,764734
125,20,382347
125,21,764694
126,8,861498
126,9,430749
126,10,1865951
126,11,1530492
126,12,792504
126,15,630670
126,16,1261340
126,20,764694
126,21,1529388
127,8,1722996
127,9,861498
127,15,315335
127,16,630670
127,21,1064604
127,22,532302
