x,y,2006,2011,2018
88,69,1,0,0
88,114,421,393,391
88,115,18,6,4
88,70,199,47,36
88,96,0,17,17
88,12,271,600,584
88,13,1208,471,468
88,14,97,181,299
88,15,0,70,68
88,16,510,326,316
88,17,795,277,269
88,18,212,98,100
88,0,0,11,12
88,124,0,338,368
88,3,0,3,3
88,102,3,0,0
88,125,609,825,864
88,4,713,436,413
88,5,209,111,105
88,126,0,19,20
88,127,549,295,309
88,8,0,9,9
88,9,0,18,18
88,20,401,109,106
88,21,156,54,52
89,11,140,42,44
89,12,378,141,153
89,78,0,1,1
89,79,0,43,45
89,13,673,307,298
89,18,7,0,0
89,0,0,5,5
89,124,82,106,111
89,114,458,164,179
89,4,977,322,305
89,125,665,251,274
89,115,86,0,0
89,5,218,10,10
89,6,0,16,5
89,7,27,171,170
89,8,69,307,306
89,80,0,24,23
89,9,0,186,201
89,63,0,1,2
89,96,282,161,162
89,75,0,58,60
89,76,235,393,411
89,21,0,3,3
89,10,217,178,186
110,66,1,0,0
110,67,45,0,0
110,25,0,25,0
110,110,2,0,0
110,118,234,191,179
110,119,168,125,200
110,10,230,787,767
110,11,103,74,90
110,13,0,170,150
110,14,179,344,307
110,15,363,371,336
110,16,262,220,216
110,17,144,25,22
110,18,31,0,0
110,19,0,95,84
110,124,0,49,45
110,3,0,20,20
110,102,0,83,88
110,103,464,550,592
110,125,418,260,241
110,5,0,7,7
110,6,0,94,2
110,7,169,512,507
110,8,463,313,310
110,9,178,93,90
110,82,0,2,56
110,83,0,9,8
111,66,2,0,0
111,22,0,4,3
111,24,0,1,1
111,25,355,388,306
111,26,90,46,36
111,119,3,0,0
111,93,6,0,0
111,72,0,4,4
111,73,0,1,2
111,10,757,294,286
111,11,476,174,169
111,99,17,146,122
111,12,20,106,94
111,13,341,166,147
111,14,584,288,257
111,15,1030,288,262
111,16,276,98,87
111,17,0,61,0
111,18,0,2,2
111,19,0,27,24
111,2,0,18,16
111,3,0,155,153
111,4,0,223,221
111,103,163,41,44
