x,y,BASIC_EDUCATION_OR_LESS,INACTIVE_POPULATION,LABOUR_FORCE,MEN,MEN_0_14,MEN_15_64_,MEN_65p,TERTIARY_EDUCATION,TOTAL,TOTAL_0_14,TOTAL_15_64,TOTAL_65p,UPPER_SECONDARY_EDUCATION,WOMEN,WOMEN_0_14,WOMEN_15_64,WOMEN_65p
5,107,168,169,160,200,7,145,15,0,408,47,281,64,131,194,9,130,17
5,108,71,64,119,155,0,111,6,14,297,26,217,28,53,142,0,97,8
5,109,387,688,1101,1040,134,756,117,344,2150,311,1519,305,1020,1110,140,754,171
5,110,46,58,78,97,0,65,5,0,190,9,127,33,50,87,0,56,6
6,92,31,133,142,166,25,107,15,59,337,49,242,43,175,165,24,123,8
6,93,670,1685,1645,1900,285,1275,329,680,3904,547,2617,724,1962,1991,256,1337,388
6,94,64,143,203,208,32,152,21,48,422,62,302,53,229,207,30,145,32
6,95,197,377,422,465,52,331,62,93,940,121,645,169,503,466,47,308,89
6,96,235,452,518,577,66,397,85,109,1163,153,787,205,602,586,66,378,110
6,97,11,25,27,30,0,20,0,0,76,0,47,14,25,27,0,18,0
6,98,162,255,274,322,24,206,58,66,650,76,424,141,298,321,18,204,74
6,99,123,208,197,207,0,145,20,12,472,39,301,117,225,257,0,150,38
6,100,144,175,179,202,11,135,25,0,447,43,291,90,175,229,16,140,37
6,101,171,223,195,250,33,171,29,0,531,80,329,108,225,267,34,153,37
6,102,56,88,81,116,7,76,5,0,255,28,168,40,91,118,10,67,5
6,103,85,123,116,184,12,104,11,0,360,50,228,62,117,170,12,93,14
6,104,120,207,311,331,32,226,15,65,664,80,473,82,280,325,24,217,18
6,105,118,201,221,277,15,191,18,14,553,70,381,70,238,262,15,164,30
6,106,78,81,47,98,0,54,10,0,210,20,138,35,37,112,0,57,10
6,107,116,90,76,136,0,87,12,0,300,17,186,58,56,143,0,67,17
6,108,78,82,107,128,0,86,0,0,258,20,178,41,88,121,0,84,0
6,109,374,409,769,720,86,532,69,169,1444,205,1058,161,620,724,87,516,73
6,110,13,31,0,34,0,19,0,0,63,0,41,14,13,29,0,15,0
6,111,0,0,0,8,0,0,0,0,17,0,9,6,0,9,0,0,0
7,95,26,34,29,39,0,24,6,0,97,0,64,27,30,45,0,18,16
7,96,148,282,203,284,31,172,53,48,593,67,366,145,263,303,28,175,74
7,97,54,123,89,135,22,80,25,30,292,36,174,70,140,147,14,89,35
7,98,139,207,183,233,15,144,28,13,472,55,286,113,209,227,10,133,43
7,99,116,183,194,211,18,142,34,41,444,48,293,96,209,217,10,137,48
7,100,103,172,171,192,16,133,21,13,423,42,271,98,195,231,19,138,35
7,101,103,174,183,202,12,141,27,0,431,38,277,99,204,214,18,130,43
7,102,182,210,181,239,19,157,37,0,494,59,314,105,177,250,22,149,53
7,103,243,309,320,374,19,267,37,30,782,92,531,129,310,380,14,257,47
7,104,139,134,132,182,10,123,0,25,364,42,241,62,104,167,7,102,0
7,105,119,142,173,218,27,156,14,11,448,67,311,57,173,222,31,137,30
7,106,53,80,67,108,9,68,6,0,233,30,147,39,67,105,5,61,9
7,107,0,11,19,30,0,9,0,0,68,0,43,5,14,29,0,13,0
7,108,17,17,33,45,0,30,0,0,135,5,84,13,11,57,0,29,0
7,109,81,143,181,194,0,131,28,37,399,32,270,74,176,190,0,121,41
7,110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7,111,0,0,0,11,0,0,0,0,25,0,18,0,0,5,0,0,0
8,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,97,118,192,144,196,8,134,43,29,411,36,254,108,180,215,21,112,65
8,98,11,53,18,38,0,27,0,0,98,0,62,24,37,44,0,22,0
8,99,33,106,140,150,0,114,10,11,328,18,230,49,157,148,0,100,20
8,100,684,961,1044,1103,131,786,144,218,2336,300,1581,443,1086,1233,125,786,269
8,101,187,326,360,387,24,275,52,58,805,81,527,173,392,408,15,252,80
8,102,158,221,241,281,0,193,32,0,582,51,390,124,286,301,0,189,36
8,103,346,493,409,527,29,389,57,35,1066,103,760,172,461,539,31,366,77
8,104,82,107,108,151,5,96,21,0,319,41,206,43,100,148,8,83,22
8,105,0,0,0,18,0,11,0,0,76,7,33,0,0,24,0,12,0
8,106,15,32,23,53,0,30,0,0,117,18,65,19,27,41,0,20,0
8,107,63,77,97,122,19,77,16,18,278,31,180,44,105,121,12,79,16
8,108,99,129,141,178,17,124,11,0,348,40,238,59,130,170,10,108,15
8,109,84,82,58,93,0,64,10,0,192,23,121,43,56,99,0,57,15
8,110,0,13,0,11,0,0,0,0,25,0,12,7,0,9,0,0,0
9,97,157,206,234,235,6,184,37,26,478,28,344,96,237,235,8,160,52
9,98,0,11,0,26,0,18,0,0,57,0,39,6,12,21,0,15,0
9,99,0,11,19,37,0,19,0,0,115,6,69,10,31,33,0,18,0
9,100,1637,2574,2727,2961,351,2125,455,796,6009,664,4092,1239,2818,3038,292,1960,758
9,101,888,1606,1950,2002,242,1412,313,565,4127,519,2854,729,2056,2125,260,1442,383
9,102,236,401,315,424,30,298,66,63,838,69,559,199,400,404,20,242,96
9,103,223,394,347,434,30,302,60,55,888,92,602,179,434,436,25,275,86
9,104,57,106,70,102,0,78,8,0,238,17,164,38,88,113,0,78,11
9,105,47,59,47,79,0,50,0,0,186,17,135,28,63,78,0,44,0
9,106,43,46,59,98,6,53,0,0,201,37,124,26,65,96,7,39,0
9,107,27,58,32,91,0,37,6,0,210,15,122,39,48,82,0,44,8
9,108,0,11,0,6,0,0,0,0,14,0,5,7,0,8,0,0,0
9,110,23,28,38,42,0,31,9,0,83,5,55,21,45,41,0,24,7
9,111,43,69,55,73,5,46,18,0,142,17,86,39,75,69,6,40,21
10,97,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
10,98,0,55,30,50,0,36,5,0,101,7,73,15,58,51,0,37,5
10,99,0,15,0,25,0,12,0,0,56,0,32,16,0,31,0,12,0
10,100,211,610,620,685,74,476,120,371,1414,146,936,321,635,724,72,450,188
10,101,18,35,35,38,0,26,8,14,95,6,57,19,38,38,0,25,11
10,102,121,206,233,240,22,177,33,36,523,48,368,96,276,261,26,174,55
10,103,12,55,49,72,0,48,0,0,146,6,101,29,67,67,0,37,0
10,104,17,21,12,29,0,14,0,0,61,5,42,6,16,24,0,13,0
10,105,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
10,106,0,0,0,19,0,8,0,0,40,5,22,0,0,16,0,5,0
10,107,0,0,0,5,0,0,0,0,17,0,8,0,0,7,0,0,0
10,110,39,58,55,71,0,53,6,0,130,17,87,26,72,59,0,34,11
11,101,14,30,15,27,0,16,8,0,50,5,31,14,23,23,0,15,6
11,102,13,24,27,58,0,36,0,0,128,7,86,15,29,56,0,30,0
11,103,62,122,130,143,0,104,20,18,283,22,198,59,150,133,0,89,31
11,104,80,246,240,276,15,200,42,89,587,62,408,102,296,293,19,199,55
11,105,120,312,256,324,26,207,69,93,649,56,422,156,331,325,20,206,81
11,106,191,424,484,515,66,368,76,138,1046,138,739,169,572,531,67,371,82
11,107,101,196,239,249,29,175,40,68,511,64,359,83,264,254,35,177,37
11,109,67,123,92,132,18,92,17,19,254,28,179,40,123,122,10,87,23
11,110,112,177,202,218,29,158,31,40,430,51,307,72,227,212,22,149,41
11,111,69,130,157,158,15,115,20,38,339,34,243,59,180,176,19,113,39
11,112,16,23,35,32,0,24,6,0,67,9,47,11,40,35,0,23,5
12,88,19,54,24,38,0,24,11,22,88,10,48,30,37,50,0,24,19
12,101,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
12,102,0,23,0,20,0,10,0,0,29,0,16,13,19,9,0,6,0
12,105,19,47,61,64,7,49,8,20,124,16,92,16,68,60,9,43,8
12,106,623,1936,1778,1995,220,1387,384,863,4164,439,2773,948,2219,2169,214,1386,564
12,107,781,2737,2695,2820,333,1958,529,1509,6078,639,4088,1351,3140,3258,306,2130,822
12,108,1171,3504,3977,4130,537,2865,699,1712,8740,1085,5915,1728,4574,4610,512,3045,1009
12,109,259,544,758,728,81,546,86,136,1520,188,1085,236,885,785,88,533,130
12,110,26,69,98,97,8,72,9,12,208,33,152,21,117,103,14,72,12
12,111,92,193,209,202,22,153,21,62,459,57,332,70,248,257,18,179,30
13,84,50,60,32,48,0,31,14,0,104,12,64,28,37,56,0,33,14
13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,95,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0
13,96,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
13,101,0,14,0,16,0,7,0,0,41,0,28,7,12,16,0,6,0
13,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,107,0,0,0,7,0,5,0,0,18,0,12,0,0,11,0,7,0
13,108,2981,8222,9664,9968,1449,6984,1525,4830,20691,2796,14383,3509,10063,10723,1335,7399,1978
13,109,383,733,1181,1179,228,842,96,318,2360,439,1708,205,1191,1181,211,852,109
13,110,318,582,598,673,93,461,100,118,1378,198,904,276,730,705,86,443,164
13,111,57,74,83,89,0,67,11,0,207,21,144,35,102,108,0,68,24
14,84,22,27,15,19,0,13,0,0,45,0,26,16,16,26,0,13,0
14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,92,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
14,93,29,78,63,78,0,50,18,0,168,6,102,46,88,73,0,45,23
14,95,17,31,26,33,0,21,9,0,65,8,43,14,31,32,0,22,5
14,98,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,101,17,23,0,19,0,8,8,0,40,5,13,22,12,16,0,5,9
14,107,2050,4815,5046,5194,556,3729,909,2153,10944,1082,7539,2323,5657,5750,526,3810,1414
14,108,9740,19813,23088,23746,3280,16770,3696,8178,49274,6360,34329,8585,24920,25528,3080,17559,4889
14,109,1245,2461,3953,3857,663,2857,327,1137,7742,1318,5701,717,4012,3880,632,2844,390
14,110,114,142,186,192,25,137,25,15,382,44,270,65,193,190,19,126,40
14,111,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
15,86,0,54,39,60,13,32,15,26,113,20,66,27,57,53,7,34,12
15,87,41,66,64,83,19,57,7,0,160,30,111,19,80,77,11,54,12
15,88,11,17,33,43,0,32,0,0,85,12,58,6,31,42,0,26,0
15,89,56,127,149,150,13,116,19,39,340,33,239,54,172,173,20,116,35
15,90,19,25,33,32,0,21,9,0,60,0,42,16,33,28,0,21,7
15,91,0,0,0,8,0,0,0,0,22,0,13,0,0,6,0,0,0
15,92,18,44,11,32,0,23,5,0,80,0,39,23,29,33,0,16,11
15,93,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
15,94,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0
15,95,44,47,31,42,0,24,11,0,88,6,45,33,30,46,0,21,13
15,96,0,15,17,20,0,13,0,0,40,8,26,6,19,20,0,13,0
15,97,542,850,1115,1128,167,817,144,320,2298,322,1602,372,1104,1160,155,777,228
15,100,27,91,55,78,6,45,27,26,171,14,100,55,93,82,8,46,28
15,101,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
15,107,6716,17909,19046,19256,2289,13730,3237,10684,41382,4405,28251,8726,19548,22126,2116,14521,5489
15,108,2652,5250,6156,6417,927,4571,900,2273,13221,1785,9400,2025,6409,6804,853,4813,1125
15,109,1029,1664,2002,2143,298,1589,248,387,4285,608,3079,593,2220,2142,301,1490,336
16,85,0,0,0,9,0,7,0,0,19,0,12,0,0,10,0,5,0
16,86,0,34,30,44,0,28,6,18,95,6,59,11,36,37,0,25,5
16,91,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
16,99,37,93,88,115,11,72,29,38,219,25,139,49,105,104,14,67,20
16,100,164,276,273,334,35,227,54,48,659,88,444,119,320,315,27,208,59
16,101,30,128,107,128,7,79,32,58,277,14,178,70,125,149,7,92,32
16,102,29,78,62,87,15,57,15,26,177,31,105,35,85,84,16,48,20
16,106,119,414,585,565,73,413,72,286,1172,151,858,157,594,607,73,445,85
16,107,2282,6447,6411,6849,835,4610,1383,3219,14549,1661,9470,3416,7321,7700,796,4860,2025
16,108,1291,2488,2819,3054,448,2213,382,754,6224,912,4404,904,3232,3170,457,2191,515
16,109,284,413,523,533,83,399,51,90,1081,145,789,147,562,548,62,390,96
17,85,1346,2598,3218,3294,465,2408,407,922,6714,867,4819,1025,3538,3420,402,2398,601
17,86,0,14,0,10,0,5,0,0,27,0,13,11,15,17,0,8,0
17,88,0,29,20,30,0,24,0,0,55,0,44,8,37,25,0,20,0
17,99,40,65,81,91,20,65,6,18,176,30,128,18,88,85,10,63,12
17,100,219,299,316,386,56,269,41,35,763,125,509,122,343,377,58,240,58
17,101,227,513,483,589,102,376,103,152,1236,210,791,229,615,647,108,415,113
17,102,293,921,932,1021,116,738,164,428,2076,212,1483,374,1128,1055,96,745,210
17,103,69,225,235,259,29,183,47,112,525,54,380,87,279,255,25,197,33
17,104,331,606,822,828,107,628,83,252,1654,196,1248,202,844,826,89,612,113
17,105,22,75,115,112,10,86,16,53,214,24,162,28,115,102,14,76,12
17,106,358,801,866,995,150,687,150,285,1972,255,1360,355,997,977,98,673,197
17,107,1085,1984,2293,2474,347,1776,337,634,4985,700,3466,815,2542,2511,339,1690,466
17,108,33,40,42,50,0,42,0,0,89,0,66,16,49,39,0,24,0
17,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,110,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0
17,115,0,0,0,14,0,7,0,0,39,0,27,0,0,15,0,5,0
17,116,237,340,358,403,35,290,45,50,792,91,556,145,390,389,26,259,86
18,83,32,45,28,43,7,28,8,0,85,12,51,22,37,42,5,23,14
18,85,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
18,99,599,1426,1779,1778,248,1221,299,666,3726,494,2548,684,1927,1894,238,1267,380
18,100,0,17,12,22,0,19,0,0,54,0,38,5,27,27,0,19,0
18,101,86,182,156,209,10,128,46,35,428,39,270,116,209,219,12,134,52
18,102,93,220,174,247,5,153,53,41,483,45,307,115,237,230,5,138,54
18,103,21,58,42,62,0,31,21,17,124,12,66,34,62,50,0,35,13
18,104,0,12,0,8,0,0,0,0,14,0,5,9,0,6,0,0,0
18,105,228,624,577,654,94,445,103,220,1400,185,935,272,734,735,83,484,154
18,106,681,1548,1847,1889,248,1361,263,566,3961,546,2773,636,2111,2072,269,1412,357
18,107,21,39,61,58,0,43,8,0,115,10,85,18,60,57,0,42,10
18,112,47,47,54,64,9,46,6,0,137,21,95,17,45,73,12,49,11
18,113,136,184,202,215,25,158,26,43,446,49,300,86,199,223,24,142,51
18,114,275,394,373,454,55,331,52,96,899,103,618,170,379,429,48,271,84
18,115,92,198,230,251,11,184,28,71,519,36,358,97,251,258,19,153,46
18,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,80,0,11,0,12,0,0,0,0,18,0,10,7,0,6,0,0,0
19,99,331,816,773,927,128,631,168,287,1868,256,1243,368,978,933,128,604,200
19,100,74,173,182,219,31,133,50,63,445,63,273,101,219,218,25,140,51
19,101,84,158,114,150,0,100,38,0,304,19,183,89,159,149,0,83,43
19,102,166,318,265,354,32,222,39,34,742,90,492,142,362,374,35,237,59
19,103,22,53,46,49,0,35,12,13,116,7,80,25,64,57,0,39,13
19,104,182,575,462,572,61,375,116,197,1188,145,777,262,635,616,65,402,136
19,105,179,382,431,461,46,320,71,90,967,116,664,172,503,486,38,333,87
19,106,105,133,144,164,17,121,15,12,326,44,229,48,148,157,13,108,33
19,107,37,45,37,43,0,30,12,0,98,7,64,23,41,46,0,29,11
19,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,109,0,12,0,8,0,0,0,0,14,0,6,8,0,6,0,0,0
19,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,112,28,31,26,33,6,23,0,0,80,11,44,13,26,35,5,21,0
19,113,145,202,182,232,8,173,18,17,460,28,323,92,176,223,7,142,32
19,114,41,50,76,77,11,58,0,12,166,16,104,27,72,75,5,46,0
19,115,43,60,74,89,5,61,13,11,172,16,117,37,71,83,6,56,19
20,80,20,34,0,20,0,11,8,0,43,0,22,19,17,23,0,11,11
20,97,18,62,37,66,0,42,11,0,113,7,70,29,61,42,0,28,7
20,100,123,249,276,333,49,217,58,98,639,105,417,117,304,306,51,191,59
20,101,99,173,106,151,16,95,40,48,309,30,169,110,131,158,14,74,70
20,102,26,86,42,74,0,41,22,15,143,15,88,40,87,69,0,47,18
20,103,1080,2789,2707,3008,397,2123,477,1018,6315,804,4310,1200,3386,3307,398,2187,712
20,104,310,962,833,1028,120,684,181,272,2105,274,1366,458,1170,1077,106,682,249
20,105,58,141,167,190,17,134,27,29,360,52,246,62,201,170,17,112,29
20,106,110,180,141,188,23,130,30,13,370,40,239,78,177,177,17,109,48
20,107,210,330,358,392,37,274,56,91,810,79,549,169,380,411,37,252,97
20,108,16,36,32,36,5,26,5,0,79,11,52,16,43,43,6,26,11
20,109,0,0,0,17,0,6,0,0,49,0,29,7,0,17,0,5,0
20,110,115,179,121,167,11,107,37,12,335,23,210,97,151,168,6,92,53
20,111,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20,112,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0
20,113,31,33,27,59,0,34,0,0,103,0,62,22,37,32,0,19,0
20,114,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0
21,81,43,144,79,125,7,84,34,50,253,17,156,76,130,116,10,64,42
21,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,92,79,251,223,297,39,208,32,33,573,77,404,73,325,270,28,186,41
21,93,305,584,631,714,92,484,131,92,1436,200,957,274,798,722,93,473,138
21,94,173,330,326,390,45,276,61,48,785,110,535,133,425,390,57,249,72
21,97,0,45,18,37,0,18,15,17,72,9,40,23,37,35,0,22,8
21,98,201,454,309,405,47,260,87,96,876,108,555,209,463,471,50,295,122
21,103,584,1313,1115,1350,159,943,229,301,2804,316,1865,602,1525,1449,146,922,350
21,104,71,144,144,155,10,106,33,12,326,38,214,74,181,171,14,108,41
21,106,30,34,33,48,0,30,6,0,93,9,54,23,34,39,0,19,12
21,107,69,106,100,111,7,82,17,0,236,22,162,49,123,117,8,75,32
21,108,252,410,385,430,49,303,64,49,920,100,587,222,434,478,51,284,110
21,109,12,30,26,24,0,15,0,12,63,7,42,14,32,39,0,27,0
21,113,0,25,0,23,0,10,0,0,58,0,31,14,0,15,0,8,0
22,81,0,28,0,18,0,9,9,0,35,0,18,17,20,17,0,9,8
22,89,0,0,0,0,0,0,0,0,16,0,6,5,0,0,0,0,0
22,90,41,74,31,79,0,43,15,0,152,14,93,37,60,73,0,30,22
22,92,792,1849,1810,2104,295,1403,392,479,4312,628,2819,863,2395,2208,321,1416,455
22,93,11,36,17,35,0,22,7,0,68,0,38,21,23,27,0,16,7
22,94,101,238,152,215,34,147,32,42,457,67,308,82,243,242,28,161,50
22,98,124,375,274,366,39,239,86,143,724,71,460,189,382,358,32,221,103
22,102,767,1745,1647,1936,294,1324,312,536,3910,514,2660,736,2068,1974,210,1330,424
22,103,113,196,198,239,28,150,40,47,469,61,309,97,222,221,21,140,52
22,107,77,112,70,116,5,79,29,0,215,19,139,53,102,99,7,60,24
22,108,47,61,48,54,0,30,5,0,130,14,84,31,58,76,0,44,9
22,109,497,750,803,857,94,607,149,241,1769,195,1192,375,807,902,92,579,220
22,110,607,1086,1517,1472,190,1090,179,450,3009,377,2131,478,1537,1524,187,1033,274
22,111,30,34,13,34,11,16,6,0,79,22,43,11,15,40,11,22,5
22,112,17,26,17,22,0,14,8,0,54,0,26,22,20,24,0,7,14
23,78,100,141,39,94,0,51,42,24,181,0,84,96,56,87,0,33,54
23,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,81,74,107,24,76,0,47,29,0,140,0,73,65,46,64,0,26,36
23,88,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0
23,89,36,66,38,66,8,34,13,11,139,19,76,35,46,73,11,31,15
