x,y,2006,2011,2018
88,44,875,980,1010
88,88,360,430,723
88,45,2583,2815,3000
88,89,3909,4564,4850
88,46,69,0,0
88,47,139,212,190
88,48,169,95,78
88,49,0,8,7
88,110,203,199,201
88,111,377,371,376
88,112,1270,1380,1454
88,113,2316,2474,2499
88,114,955,1037,1137
88,115,1238,1376,1423
88,116,729,789,789
88,90,1174,1443,1869
88,117,1375,1489,1529
88,118,592,587,605
88,91,4818,5141,5061
88,119,489,512,523
88,92,703,774,1134
88,93,1035,1003,1030
88,94,819,842,943
88,50,221,38,33
88,95,317,378,396
88,51,1231,2229,1958
88,52,41,6,6
88,96,915,1005,1170
88,53,86,90,97
88,97,5066,4594,4471
88,98,6259,7046,6965
88,99,893,985,884
88,55,2469,2582,117
88,120,356,338,468
88,121,849,817,720
88,122,336,322,255
88,123,257,252,277
88,124,402,437,453
88,125,332,333,383
88,126,1186,1209,1123
88,127,4248,4543,4744
88,60,842,859,794
88,61,156,158,169
88,63,239,261,315
88,64,327,356,334
88,65,223,251,255
88,66,1052,1110,1164
88,67,3642,4152,4642
88,68,1274,1073,1307
88,69,926,948,970
88,26,3215,4520,4668
88,27,1241,977,1044
88,28,5622,5575,5961
88,29,8261,8954,9334
88,70,394,543,574
88,71,2666,2845,3062
88,72,747,846,911
88,73,2108,3419,4201
88,74,938,984,1056
88,30,9084,9928,10688
88,31,20813,22412,23085
88,75,4861,5224,5792
88,32,22764,24031,25728
88,76,1245,1249,1266
88,77,2999,3291,3493
88,33,26562,29883,29765
88,34,4685,5840,5995
88,78,4484,4629,5132
88,79,2102,2122,2536
88,35,9061,11143,11160
88,36,4593,6378,6462
88,37,44660,50086,49925
88,38,6649,7836,8349
88,39,313,389,427
88,100,468,500,564
88,101,245,284,312
88,102,619,651,651
88,103,408,413,418
88,104,1566,1632,1684
88,105,639,672,784
88,106,734,747,695
88,80,1951,2196,2372
88,107,989,1044,1033
88,108,159,181,153
88,81,5175,5365,5629
88,109,333,320,331
88,82,1167,1201,1572
88,83,2707,3015,4266
88,84,851,908,987
88,40,367,74,69
88,85,658,752,808
88,41,93,62,46
88,86,485,549,659
88,42,35,22,19
88,43,1278,1379,1314
88,87,693,903,946
89,88,525,566,576
89,89,1196,1289,1422
89,110,455,471,491
89,111,459,476,501
89,112,3242,3321,3538
89,113,3163,3281,3478
89,114,2183,2402,2527
89,115,3139,3416,3504
89,116,2887,2996,3130
89,117,896,929,940
89,90,613,648,519
89,118,1509,1608,1474
89,91,2855,3075,3552
89,119,1492,1577,1328
89,92,434,476,573
89,93,375,386,386
89,94,348,433,395
89,95,945,1065,1156
89,96,583,662,738
89,97,472,574,587
89,98,1109,1166,1107
89,99,349,389,392
89,120,1111,1156,1143
89,121,384,407,452
89,122,271,292,266
89,123,447,433,403
89,124,448,471,452
89,125,1450,1552,1651
89,126,942,1042,1070
89,127,2985,3315,3620
89,26,15867,13578,14590
89,27,76204,85192,88149
89,28,7941,9288,9528
89,29,13885,14161,14065
89,30,34584,34903,38095
89,31,15043,17216,16469
89,32,4895,3805,4189
89,33,5408,5965,5477
89,34,3471,3735,3939
89,35,438,344,351
89,36,1359,150,152
89,37,6784,6566,6586
89,38,1036,624,659
89,39,6318,6107,5938
89,40,6892,7806,7466
89,41,1964,1749,1772
89,42,3655,3872,3724
89,43,4600,4810,4669
89,44,1999,1561,1463
89,45,14739,15063,14414
89,46,964,1352,1167
89,47,390,200,197
89,48,2899,3293,3000
89,49,134,0,0
89,50,260,272,247
89,51,635,556,455
89,52,507,686,625
89,54,112,114,0
89,55,125,133,103
89,56,100,96,94
89,57,7,7,6
89,58,54,47,41
89,59,243,277,286
89,60,1099,1020,1004
89,62,89,104,79
89,63,426,401,357
89,64,497,501,511
89,65,276,272,288
89,66,392,454,494
89,67,1444,1551,1680
89,68,672,739,790
89,69,535,563,614
89,70,538,794,765
89,71,817,976,992
89,72,535,622,684
89,73,756,801,977
89,74,4234,4538,4607
89,75,2076,2166,2286
89,76,1556,1764,2075
89,77,1077,1199,1288
89,78,1304,1609,1874
89,79,1018,1055,1333
89,100,256,294,270
89,101,192,185,230
89,102,376,401,410
89,103,219,231,226
89,104,629,633,625
89,105,668,679,637
89,106,388,416,450
89,80,2477,2602,2740
89,107,4326,4527,4049
89,81,1317,1423,1620
89,108,559,566,591
89,109,210,205,191
89,82,2390,2869,3415
89,83,2303,2479,2408
89,84,273,297,406
89,85,513,578,680
89,86,465,510,549
89,87,1018,1199,1432
110,88,140,147,161
110,44,410,41,42
110,89,132,137,136
110,45,259,50,65
110,46,6817,8136,7660
110,47,1503,1278,1405
110,48,1919,1853,1742
110,49,50,0,0
110,110,246,264,248
110,111,206,216,213
110,112,45,45,45
110,113,173,164,155
110,114,207,199,193
110,115,847,914,916
110,116,239,213,215
110,117,207,205,182
110,90,157,154,145
110,91,126,145,122
110,118,246,241,209
110,92,146,152,144
110,119,496,535,487
110,93,542,598,605
110,50,52,5,4
110,94,486,545,585
110,95,396,460,443
110,51,2747,2953,3013
110,96,342,329,332
110,52,6930,7228,6782
110,97,501,547,376
110,53,0,2,2
110,98,168,182,176
110,99,299,311,275
110,57,10,18,20
110,58,1833,1630,3096
110,59,1214,1458,1875
110,120,873,829,801
110,121,1679,1676,1617
110,122,583,619,603
110,123,138,143,132
110,124,214,227,251
110,125,204,202,155
110,126,178,189,166
110,127,774,942,849
110,60,1597,1817,1866
110,61,1768,2034,2382
110,62,22,19,18
110,63,5452,5703,5594
110,64,27,24,42
110,65,33,73,85
110,66,769,607,628
110,67,37571,36517,38142
110,68,3195,3318,3205
110,69,1920,1931,1892
110,70,129,152,169
110,71,1576,1741,1883
110,72,823,915,982
110,73,317,324,348
110,74,285,309,257
110,75,526,527,534
110,76,373,373,382
110,77,13,11,11
110,78,167,165,167
110,79,28,33,39
110,37,612,193,213
110,38,3961,1761,1674
110,39,19419,23617,23667
110,100,1083,1118,1096
110,101,231,244,218
110,102,248,248,240
110,103,199,190,160
110,104,190,172,147
110,105,194,233,209
110,106,302,294,273
110,107,130,149,107
110,80,266,281,264
110,108,80,74,87
110,81,293,274,253
110,109,76,63,71
110,82,56,56,53
110,83,450,452,439
110,84,2111,2489,2487
110,40,1805,2310,2191
110,85,87,83,86
110,41,1985,1656,1972
110,42,5477,7044,7112
110,86,686,779,757
110,87,466,462,469
110,43,8424,10119,10450
111,88,261,270,283
111,89,417,434,476
111,46,13025,14730,14210
111,47,2847,4675,4582
111,48,1237,1353,1319
111,49,4304,5057,4822
111,110,1595,1775,1577
111,111,121,116,136
111,112,207,205,189
111,113,191,179,163
