x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,0,20,11.6,5.5,0.4,1.2,0.6,10.4,0.4,8.9,1138.4,1
0,1,16.5,9.5,4.5,0.3,0.9,0.5,8.6,0.3,7.4,939.2,1
0,31,2,0.9,0.3,0,0,0.1,0.9,0.1,0.8,90.3,1
1,27,2,0.9,0.3,0,0,0.1,0.9,0.1,0.8,90.3,1
1,28,1,0.5,0.1,0,0,0,0.5,0.1,0.4,45.1,1
1,31,20,14,10,0,3,0,11,3,8,1173,0
2,26,9,4.3,1.2,0.1,0.1,0.3,4.2,0.6,3.6,406.1,1
2,27,25,11.8,3.3,0.2,0.2,0.8,11.6,1.6,10,1128.1,1
2,30,10,4.7,1.3,0.1,0.1,0.3,4.6,0.6,4,451.3,1
2,31,3,1.4,0.4,0,0,0.1,1.4,0.2,1.2,135.4,1
3,27,15,7.1,2,0.1,0.1,0.5,7,0.9,6,676.9,1
3,28,16,7.6,2.1,0.1,0.1,0.5,7.5,1,6.4,722,1
3,29,24,11.3,3.2,0.2,0.2,0.8,11.1,1.5,9.6,1083,1
3,30,45,21,4,0,0,0,21,3,18,2328,0
4,26,1,0.5,0.1,0,0,0,0.5,0.1,0.4,45.1,1
4,27,34,15,4,1,2,0,13,1,9,1359,0
4,28,53.5,21,6,0,1,0,20,1,16,1868,0
4,29,60,27,8,2,0,2,27,5,19,2256,0
4,30,19,9,2.5,0.1,0.2,0.6,8.8,1.2,7.6,857.4,1
5,22,8,3.7,1.1,0.1,0.1,0.1,3.6,0.1,3.4,387,1
5,23,3,1.4,0.4,0,0,0,1.4,0,1.3,145.1,1
5,27,46,20,6,1,2,2,18,1,15,1768,0
5,28,70,32,12,4,2,3,30,2,20,3135,0
5,29,38,19,5,0,0,0,19,2,16,1832,0
5,30,2,1,0.4,0,0,0.1,1,0.2,0.9,113.4,1
6,16,2,1,0.4,0.1,0,0.1,1,0.2,0.8,91.7,1
6,21,1,0.5,0.2,0,0,0.1,0.5,0.1,0.4,45.8,1
6,22,2,0.9,0.3,0,0,0,0.9,0,0.9,96.8,1
6,23,5,2.3,0.7,0.1,0,0.1,2.3,0.1,2.1,241.9,1
6,24,19,8.9,2.7,0.2,0.3,0.2,8.6,0.2,8.1,919.2,1
6,26,11,5.1,1.6,0.1,0.1,0.1,5,0.1,4.7,532.1,1
6,27,31.5,16.4,6.5,0,0,1.6,16.4,3.3,14.7,1786.1,1
6,28,79,47,24,0,0,6,47,8,34,3854,0
6,29,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,56.7,1
6,34,1,0.5,0.2,0,0,0,0.5,0.2,0.4,45,1
7,18,9,4.5,1.7,0.3,0,0.6,4.5,1.1,3.4,412.6,1
7,22,8,3.7,1.1,0.1,0.1,0.1,3.6,0.1,3.4,387,1
7,23,84,34,9,3,0,10,34,9,22,2860,0
7,24,108,49,19,3,0,6,49,3,37,3908,0
7,25,21,9.8,3,0.3,0.3,0.3,9.5,0.3,9,1015.9,1
7,26,72,34,10,1,0,4,34,3,20,2885,0
7,27,84.5,37,13,3,0,2,37,6,24,3362,0
7,28,46,25,10,1,1,0,24,4,22,2189,0
7,29,3,1.6,0.6,0,0,0.2,1.6,0.3,1.4,170.1,1
8,21,12,6,2.2,0.4,0,0.8,6,1.5,4.5,550.1,1
8,22,40,18,7,1,0,1,18,3,16,1616,0
8,23,53,28,9,0,1,2,27,3,24,2795,0
8,24,99.5,54,25,3,3,8,51,4,40,4609,0
8,25,114.5,64,36,3,17,5,47,11,24,4399,0
8,26,63,37,18,1,10,2,27,2,17,3718,0
8,27,53.5,30,11,0,0,2,30,5,28,2908,0
8,28,1,0.5,0.2,0,0,0.1,0.5,0.1,0.5,56.7,1
8,32,4,2.1,0.7,0,0.1,0,2,0.6,1.7,179.9,1
8,33,8,4.1,1.5,0,0.2,0,3.9,1.2,3.4,359.8,1
9,11,1,0.5,0.2,0,0,0,0.5,0.1,0.5,58.1,1
9,12,8,4,1.5,0.2,0,0.5,4,1,3,366.8,1
9,21,27,11,2,0,0,0,11,0,6,1166,0
9,22,47,23,7,0,0,2,23,1,16,2254,0
9,23,37,18,8,2,0,0,18,5,14,1544,0
9,24,48,22,8,1,4,0,18,3,17,2183,0
9,25,74,42,23,0,18,3,24,7,17,2934,0
9,26,77.5,44,23,0,2,3,42,11,18,3256,0
9,27,50,22,6,2,0,0,22,3,17,1999,0
9,32,4,2.1,0.7,0,0.1,0,2,0.6,1.7,179.9,1
10,7,15,7.8,3.7,0.2,0,0.9,7.8,0.9,5.8,625.8,1
10,8,14,7.3,3.4,0.2,0,0.8,7.3,0.8,5.4,584.1,1
10,9,35.5,16,5,0,5,5,11,6,10,1403,0
10,10,8,4.2,2,0.1,0,0.5,4.2,0.5,3.1,333.8,1
10,11,1,0.5,0.2,0,0,0.1,0.5,0.1,0.4,41.7,1
10,13,10,4.1,0.9,0.3,0.3,0.9,3.8,0.3,2.4,405.3,1
10,21,35.5,16,4,0,0,3,16,3,14,1664,0
10,22,43,23,5,0,0,4,23,4,19,2107,0
10,23,79,40,12,0,1,6,39,5,24,3483,0
10,24,39,22,10,0,0,0,22,4,18,2298,0
10,25,92.5,39,13,3,5,2,34,9,28,3194,0
10,26,72.5,33,10,1,0,2,33,3,25,2736,0
10,27,90.5,40,15,4,5,1,35,8,29,3675,0
10,117,3,1.6,0.4,0.1,0.1,0.2,1.5,0.1,0.4,116.4,1
10,118,41,22,10,1,7,4,15,6,6,1630,0
10,119,17,8.8,2.3,0.6,0.6,1.2,8.2,0.6,2.3,659.5,1
10,120,2,1,0.3,0.1,0.1,0.1,0.9,0.1,0.3,77.6,1
11,6,2,1,0.5,0,0,0.1,1,0.1,0.8,83.4,1
11,7,15,7.8,3.7,0.2,0,0.9,7.8,0.9,5.8,625.8,1
11,8,6,3.1,1.5,0.1,0,0.3,3.1,0.3,2.3,250.3,1
11,9,15,7.8,3.7,0.2,0,0.9,7.8,0.9,5.8,625.8,1
11,10,8,4.2,2,0.1,0,0.5,4.2,0.5,3.1,333.8,1
