x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,3,9.5,10
0,1,5,15.5,16
0,3,2,27.8,28
0,4,38,30.1,31
0,12,4,12.4,49
0,13,40,29.1,34
0,18,0,7.1,17
0,20,2,6.2,17
0,21,51,5,15
0,22,3,7.6,16
0,23,15,11.9,16
0,24,95,10.5,15
0,25,0,9.6,15
0,26,0,8.4,17
0,29,6,5.7,18
0,31,4,6.5,26
0,32,353,6.9,29
0,39,355,4.4,21
0,40,557,3.1,19
0,41,3,6.7,18
0,44,43,6.6,8
0,48,316,0.8,23
0,49,1751,2.4,23
0,50,0,2.6,18
0,51,175,2.3,18
0,56,4,9,12
0,65,38,4.7,40
0,66,1263,3.2,38
0,68,416,5.1,37
0,69,17,5.8,37
0,71,16,3.7,38
0,72,27,5.4,41
0,74,45,7.5,49
0,75,185,1.7,41
0,76,296,5.3,43
0,77,0,5.9,43
0,80,247,10.8,47
0,82,269,3.1,47
0,83,46,13.3,47
0,85,396,5.1,33
0,86,14,6.4,27
0,87,146,7.5,29
0,88,204,6.1,27
0,90,209,17.5,24
0,92,41,6.6,8
0,93,2974,2.9,4
0,94,250,4.3,5
0,95,16,8.8,10
0,96,478,9,13
0,97,577,9.7,19
0,98,341,14.8,30
0,99,206,14.4,29
0,101,68,16.8,33
0,102,44,12.5,28
0,105,762,4.6,15
0,106,220,7.4,15
0,107,179,10,18
0,108,152,9.4,16
0,109,270,7.5,12
0,110,5,15.3,15
0,111,184,12.5,13
0,112,247,9.9,10
0,113,243,11.8,12
0,116,387,16.8,30
0,117,211,17.1,34
0,118,0,16,35
0,120,0,7.1,30
0,121,381,7,28
0,122,119,7.6,28
1,0,27,7,8
1,1,16,11.4,13
1,2,0,22.7,24
1,3,6,19.8,21
1,14,4,23.9,29
1,15,107,24,29
1,16,22,17.9,23
1,17,22,21.8,27
1,19,38,8.6,19
1,21,19,6.1,12
1,22,59,10.9,15
1,23,81,9.5,14
1,24,22,8.8,13
1,27,1,4.4,17
1,28,107,3.5,16
1,29,0,4.1,17
1,32,0,8.6,31
1,33,27,2.5,30
1,34,599,4.2,34
1,35,0,5.9,33
1,39,14,4.4,21
1,40,283,4.8,18
1,41,357,5.3,16
1,42,0,3.1,13
1,45,61,5.7,7
1,48,28,2.7,24
1,49,33,2.8,22
1,51,591,1.5,17
1,52,81,1.9,14
1,57,3,6.4,9
1,63,25,4,25
1,68,104,6.3,34
1,69,193,9,40
1,71,29,7.8,34
1,72,2,7.7,34
1,74,56,13.6,51
1,75,19,3.1,42
1,76,76,5.3,42
1,77,46,9.1,46
1,78,45,10.9,46
1,79,23,15.7,47
1,80,121,7.6,44
1,82,14,5.1,45
1,83,103,8,43
1,84,388,5.5,40
1,85,635,2,34
1,87,238,5,25
1,88,254,3.9,24
1,89,33,13.9,21
1,90,112,15,22
1,91,215,9.8,11
1,92,395,6.6,8
1,93,34,5.3,6
1,94,241,7.6,8
1,95,489,9.9,11
1,96,233,11.4,13
1,97,282,13.6,36
1,98,117,18,36
1,99,4,9.6,35
1,100,245,10.9,37
1,101,48,14.7,37
1,105,9,5.9,15
1,106,28,7,13
1,107,0,8.8,13
1,108,118,11.3,11
1,109,3,6.3,7
1,111,342,8.1,8
1,112,61,6.9,7
1,113,290,11.9,12
1,117,30,11.2,19
1,118,152,14.5,23
1,119,210,11.6,23
1,120,378,8.3,26
1,121,366,5.9,27
1,122,250,4.3,25
