x,y,clc
0,76,24
0,77,24
0,78,24
0,81,24
0,82,24
0,88,24
0,89,21
0,92,24
0,93,24
0,94,21
0,95,21
0,96,24
0,97,24
0,100,25
0,101,24
0,102,24
0,103,24
0,105,24
0,106,2
0,107,2
0,108,24
0,109,5
0,110,5
0,111,3
0,112,2
0,113,2
0,114,2
0,115,24
0,116,25
0,117,25
0,118,6
0,119,6
0,120,24
0,121,24
0,122,21
0,123,21
0,124,12
0,125,25
0,126,24
0,127,24
1,77,25
1,88,24
1,89,24
1,90,21
1,92,21
1,93,21
1,94,24
1,95,21
1,96,24
1,97,24
1,100,25
1,101,24
1,102,24
1,105,24
1,106,2
1,107,2
1,108,2
1,109,2
1,110,2
1,111,2
1,112,2
1,113,2
1,114,2
1,115,2
1,116,3
1,117,3
1,118,25
1,119,25
1,120,24
1,121,24
1,122,24
1,123,24
1,124,24
1,125,25
1,126,25
1,127,24
2,89,24
2,90,24
2,92,21
2,93,21
2,94,21
2,95,24
2,96,24
2,97,24
2,100,25
2,101,24
2,102,24
2,105,12
2,106,21
2,107,2
2,108,2
2,109,2
2,110,2
2,111,2
2,112,2
2,113,2
2,114,2
2,115,2
2,116,10
2,117,3
2,118,25
2,119,25
2,120,2
2,121,2
2,122,24
2,123,24
2,124,21
2,125,24
2,126,24
2,127,24
3,86,25
3,87,24
3,88,21
3,89,24
3,92,24
3,93,24
3,95,24
3,96,21
3,100,24
3,101,24
3,102,24
3,103,24
3,104,21
3,105,37
3,106,2
3,108,2
3,109,2
3,110,2
3,111,2
3,112,3
3,113,2
3,114,2
3,115,2
3,116,10
3,117,25
3,118,3
3,119,24
3,120,24
3,121,24
3,122,2
3,123,2
3,124,12
3,125,24
3,126,24
3,127,21
4,80,21
4,84,24
4,86,21
4,87,24
4,88,24
4,92,21
4,93,21
4,94,25
4,95,21
4,96,24
4,97,12
4,98,24
4,99,25
4,102,24
4,103,11
4,108,2
4,109,2
4,110,2
4,111,2
4,112,2
4,113,21
4,114,2
4,115,2
4,116,3
4,117,21
4,118,21
4,119,21
4,120,25
4,121,25
4,122,21
4,123,21
4,124,12
4,125,12
4,126,12
4,127,21
5,80,24
5,81,24
5,84,24
5,85,21
5,86,24
5,87,24
5,88,21
5,89,24
5,90,24
5,92,21
5,93,21
5,94,7
5,95,21
5,96,11
5,97,24
5,98,24
5,99,25
5,102,21
5,103,11
5,105,21
5,106,24
5,107,12
5,108,2
5,109,2
5,110,3
5,111,3
5,112,24
5,113,2
5,114,2
5,115,12
5,116,3
5,117,21
5,118,21
5,119,21
5,120,25
5,121,25
5,122,2
5,123,2
5,124,12
5,125,12
5,126,24
5,127,24
6,44,25
6,80,24
6,81,24
6,82,24
6,84,24
6,85,24
6,86,24
6,87,24
6,88,12
6,89,29
6,90,24
6,91,25
6,92,21
6,93,7
6,94,7
6,95,7
6,96,2
6,97,24
6,103,11
6,105,21
6,106,24
6,107,25
6,108,2
6,109,12
6,110,3
6,111,2
6,112,24
6,113,2
6,114,2
6,115,21
6,116,11
6,117,12
6,118,12
6,119,40
6,120,25
6,121,24
6,122,24
6,123,12
6,124,12
6,125,12
6,126,24
6,127,24
7,44,25
7,45,25
7,81,24
7,82,24
7,84,24
7,85,24
7,86,24
7,87,24
7,88,24
7,89,29
7,90,25
7,91,25
7,94,3
7,95,7
7,96,2
7,97,2
7,104,24
7,105,24
7,106,25
7,107,25
7,108,2
7,109,10
7,110,10
7,111,2
7,112,24
7,113,2
7,114,2
7,115,21
7,116,21
7,117,12
7,118,2
7,119,2
7,120,25
7,121,25
7,122,12
7,123,12
7,124,12
7,125,12
7,126,24
7,127,24
8,76,24
8,77,24
8,78,24
8,79,24
8,87,24
8,88,24
8,89,24
8,90,25
8,91,25
8,96,2
8,97,2
8,98,25
8,99,24
8,100,24
8,101,24
8,102,21
8,104,21
8,105,25
8,106,25
8,107,2
8,108,3
8,109,10
8,110,10
8,111,10
8,112,2
8,113,41
8,114,24
8,115,24
8,116,2
8,117,2
8,118,21
8,119,24
8,120,24
8,121,12
8,122,12
8,123,12
8,124,21
8,125,21
8,126,21
8,127,24
9,47,31
9,78,24
9,79,24
9,80,24
9,88,24
9,89,21
9,91,25
9,92,25
9,96,2
9,97,25
9,98,25
9,99,24
9,100,24
9,101,21
9,102,21
9,104,21
9,105,21
9,106,2
9,107,2
9,108,2
9,109,3
9,110,10
9,111,21
9,112,2
9,113,41
9,114,24
9,115,24
9,116,2
9,117,21
9,118,21
9,119,24
9,120,12
9,121,12
9,122,12
9,123,12
9,124,12
9,125,12
9,126,12
9,127,12
10,79,24
10,80,25
10,81,25
10,82,24
10,83,24
10,85,24
10,86,25
10,87,25
10,90,25
10,91,25
10,92,37
10,93,21
10,95,25
10,96,21
10,97,21
10,100,25
10,101,25
10,102,25
10,103,21
10,104,21
10,105,21
10,106,2
10,107,2
10,108,2
10,109,2
10,110,2
10,111,2
10,112,2
10,113,2
10,114,2
10,115,3
10,116,21
10,117,21
10,118,2
10,119,12
10,120,12
10,121,12
10,122,12
10,123,12
10,124,24
10,125,24
10,126,24
10,127,12
11,78,24
11,80,24
11,81,24
11,82,12
11,83,12
11,84,24
11,86,25
11,87,21
11,90,12
11,91,12
11,92,37
11,93,21
11,95,25
11,96,21
11,97,24
11,100,25
11,101,25
11,102,21
11,103,21
11,105,24
11,106,12
11,107,25
11,108,2
11,109,2
11,110,29
11,111,29
11,112,2
11,113,2
11,114,2
11,115,3
11,116,21
11,117,21
11,118,2
11,119,2
11,120,12
11,121,12
11,122,12
11,123,12
11,124,12
11,125,24
11,126,24
11,127,12
12,83,21
12,84,24
12,85,24
12,91,21
12,92,24
12,93,24
12,94,24
12,95,24
12,96,12
12,97,12
12,98,12
12,99,24
12,100,12
12,101,24
12,102,25
12,106,12
12,107,12
12,109,25
12,110,21
12,111,29
12,112,24
12,113,21
12,114,21
12,115,12
12,116,21
12,117,24
12,118,21
12,119,21
12,120,12
12,121,2
12,122,21
12,123,24
12,124,24
12,125,12
12,126,12
12,127,21
13,84,24
13,85,24
13,86,24
13,92,24
13,93,21
13,94,25
13,95,24
13,96,24
13,97,24
13,98,24
13,99,21
13,100,12
13,101,24
13,102,2
13,103,2
13,106,12
13,107,12
13,108,24
13,109,29
13,110,2
13,111,12
13,112,24
13,113,24
13,114,24
13,115,24
13,116,24
13,117,24
13,118,24
13,119,21
13,120,21
13,121,12
13,122,21
13,123,21
13,124,12
13,125,12
13,126,12
13,127,24
14,92,24
14,93,21
14,94,24
14,95,24
14,96,25
14,97,24
14,98,24
14,99,21
14,100,21
14,101,21
14,102,2
14,103,24
14,104,21
14,107,12
14,108,12
14,109,29
14,110,2
14,111,2
14,112,12
14,113,12
14,114,24
14,115,24
14,116,24
14,117,24
14,118,24
14,119,25
14,120,21
14,121,21
14,122,24
14,123,21
14,124,12
14,125,12
14,126,12
14,127,24
15,95,24
15,96,21
15,97,24
15,98,24
15,99,24
15,100,21
15,101,21
15,104,21
15,107,12
15,108,12
15,110,2
15,111,2
15,112,2
15,113,12
15,114,24
15,115,24
15,116,24
15,117,24
15,118,24
15,119,21
15,120,21
15,121,24
15,122,24
15,123,21
15,124,12
15,125,12
15,126,12
15,127,24
16,56,24
16,57,24
16,58,24
16,60,24
16,61,24
16,62,25
16,63,25
16,68,24
16,69,24
16,70,24
16,71,24
16,72,24
16,73,24
16,74,24
16,77,24
16,78,24
16,82,24
16,83,24
