x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,6,74.5,34,9,2,4,3,30,2,28,3939,0
0,7,62,24,3,2,8,3,16,3,14,2389,0
0,8,101,37,6,1,8,4,29,4,29,3724,0
0,9,41,13,2,1,2,0,11,0,12,1733,0
0,32,19,7.9,1.8,0.3,1.5,0.9,6.4,0.9,5.5,825.4,1
0,33,68,26,8,3,15,5,11,4,12,2166,0
0,34,1,0.5,0.2,0,0.1,0,0.4,0,0.4,45.9,1
0,36,20,9.3,3.2,0.6,1.5,0,7.8,0.9,8.1,918.8,1
0,37,3,1.4,0.5,0.1,0.2,0,1.2,0.1,1.2,137.8,1
0,59,5,2.2,0.6,0.1,0.2,0.2,2,0.2,2,259.4,1
0,60,18,7.9,2.1,0.2,0.8,0.7,7.1,0.7,7.1,934,1
0,61,6,2.6,0.7,0.1,0.2,0.2,2.4,0.2,2.4,311.3,1
0,62,11,4.9,1.3,0.1,0.5,0.4,4.4,0.4,4.4,570.8,1
0,63,15,6.6,1.8,0.2,0.7,0.6,5.9,0.6,5.9,778.3,1
0,64,5,1.9,0.4,0.1,0,0.2,1.9,0.3,1.7,210.8,1
0,65,16,6,1.2,0.3,0,0.6,6,0.9,5.4,674.4,1
0,69,4,1.7,0.4,0.1,0.4,0.1,1.3,0.1,1.5,179.9,1
0,92,1,0.4,0.1,0,0,0,0.4,0,0.3,50.7,1
1,5,2,0.8,0.1,0.1,0,0,0.8,0,0.7,89,1
1,6,82,33,10,2,3,3,30,2,30,3198,0
1,7,71,28,8,3,5,1,23,1,25,3201,0
1,8,87,34,3,1,2,0,32,1,33,3796,0
1,9,52,23,2,0,0,2,23,0,21,2715,0
1,10,17,5.5,0.4,0.4,0,0.4,5.5,0.4,5.5,816.9,1
1,32,48,20,7,0,15,1,5,2,17,2369,0
1,33,34,16,4,0,0,3,16,0,15,1681,0
1,34,11,5.1,1.8,0.3,0.8,0,4.3,0.5,4.5,505.4,1
1,35,28,16,7,0,6,1,10,0,11,1639,0
1,60,17,7.5,2,0.2,0.8,0.7,6.7,0.7,6.7,882.1,1
1,61,20,8.8,2.3,0.3,0.9,0.8,7.9,0.8,7.9,1037.8,1
1,62,20,8.8,2.3,0.3,0.9,0.8,7.9,0.8,7.9,1037.8,1
1,63,8,3.5,0.9,0.1,0.3,0.3,3.2,0.3,3.2,415.1,1
1,64,5,1.9,0.4,0.1,0,0.2,1.9,0.3,1.7,210.8,1
1,92,4,1.8,0.3,0.1,0.2,0,1.6,0,1,202.7,1
2,5,6,2.3,0.3,0.2,0,0,2.3,0,2.2,266.9,1
2,6,49,19,2,2,0,2,19,0,17,2138,0
2,7,8,3.1,0.4,0.2,0,0,3.1,0,3,355.8,1
2,8,20,7.7,0.9,0.6,0,0,7.7,0,7.4,889.5,1
2,9,15,4.9,0.4,0.4,0,0.4,4.9,0.4,4.9,720.8,1
2,30,1,0.4,0.1,0,0.1,0,0.3,0,0.3,43.4,1
2,31,16,6.7,1.5,0.3,1.3,0.8,5.4,0.8,4.6,695,1
2,32,52.5,19,5,1,3,0,16,1,17,2709,0
2,33,43.5,22,11,2,13,2,9,1,14,2078,0
2,34,82,42,14,0,15,2,27,6,28,3613,0
2,35,61,23,4,3,4,1,19,3,21,2687,0
2,36,5,2.3,0.8,0.1,0.4,0,1.9,0.2,2,229.7,1
2,60,34,11,2,4,2,0,9,0,9,1034,0
2,61,26,12,6,1,5,0,7,1,10,1278,0
2,62,2,0.9,0.2,0,0.1,0.1,0.8,0.1,0.8,103.8,1
2,63,7,3.1,0.8,0.1,0.3,0.3,2.8,0.3,2.8,363.2,1
3,6,13,5,0.6,0.4,0,0,5,0,4.8,578.2,1
3,27,1,0.4,0,0,0,0.1,0.4,0,0.3,45.7,1
3,30,26.5,11,2.5,0.4,2.1,1.3,8.9,1.3,7.6,1151.2,1
3,31,75.5,33,10,2,15,3,18,4,23,3515,0
3,32,49,16,1,4,9,4,7,2,8,1919,0
3,33,87.5,35,7,2,10,7,25,5,24,3677,0
3,34,62.5,24,4,2,4,1,20,2,21,2917,0
3,35,49.5,16,4,4,10,5,6,4,2,1587,0
3,59,5,2.2,0.6,0.1,0.2,0.2,2,0.2,2,259.4,1
3,60,2,0.9,0.2,0,0.1,0.1,0.8,0.1,0.8,103.8,1
3,62,6,2.6,0.7,0.1,0.2,0.2,2.4,0.2,2.4,311.3,1
3,63,1,0.4,0.1,0,0,0,0.4,0,0.4,51.9,1
3,64,3,1.1,0.2,0.1,0,0.1,1.1,0.2,1,126.5,1
4,27,4,1.6,0.5,0.2,0.6,0.1,1,0.1,1,192.7,1
4,30,43,18,4,0,0,1,18,1,12,1784,0
4,31,52,24,9,2,4,3,20,0,19,2161,0
4,32,92,48,23,1,30,6,18,5,20,4048,0
4,33,103,45,15,3,16,7,29,5,33,4391,0
4,34,76,39,19,2,0,4,39,1,35,3725,0
4,36,39,18,4,2,0,0,18,1,17,2356,0
4,37,37.5,11,0,2,2,2,9,0,10,1446,0
