x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,8,649,4.1,28
0,9,975,1.9,25
0,10,2,19.1,28
0,11,1,19.5,28
0,13,78,5.5,21
0,14,1175,0.1,21
0,15,0,9,17
0,16,0,6.8,14
0,17,124,3,8
0,18,2608,1.1,12
0,19,4,5.4,15
0,20,13,4.9,17
0,21,74,3.1,16
1,4,1,19.2,43
1,5,1,15.3,40
1,7,1,10,34
1,8,29,5,29
1,10,2,23.2,43
1,13,3,4.7,24
1,14,6,7.7,28
1,15,3,7.5,28
1,16,0,5.5,18
1,17,21,5.3,13
1,18,1749,3.8,13
1,19,577,1.7,13
1,20,994,1.7,16
1,21,912,1.3,17
1,22,557,2.2,18
2,2,1,32.5,57
2,4,1,19.5,44
2,5,2,13.4,38
2,6,2,7.9,32
2,7,2,8,32
2,8,1,7.9,31
2,9,1,8.6,32
2,10,1,19.6,40
2,11,1,12.9,32
2,12,2,9.8,29
2,13,1,9.5,29
2,14,0,6.7,27
2,15,1,5.8,26
2,16,302,4.3,18
2,17,18,5.8,15
2,18,42,3.6,13
2,19,119,5.6,18
2,20,0,2.1,16
2,21,813,2.2,18
2,22,1637,0.3,20
2,23,1342,1.8,20
2,24,60,0.7,21
3,2,1,31.2,55
3,3,1,27.2,51
3,4,1,20,44
3,5,2,12.4,37
3,6,2,10.1,34
3,7,1,13.9,38
3,8,1,23.7,50
3,10,1,15.5,35
3,11,1,10.7,30
3,12,0,10.4,32
3,13,1,7.7,28
3,14,467,1.8,25
3,15,19,2.9,23
3,16,75,1.4,20
3,17,18,7.3,17
3,18,1,4.4,14
3,19,3,6.3,24
3,20,13,5.9,20
3,21,128,6.4,23
3,22,263,4.1,23
3,23,1127,5,26
3,24,3593,0.4,23
4,3,1,25.9,50
4,4,1,26.7,51
4,6,1,11.4,36
4,7,1,16.2,42
4,9,775,5.7,39
4,10,50,1.4,32
4,13,1,17.3,41
4,14,190,4.1,26
4,15,47,5.2,26
4,16,705,1.8,22
4,17,19,7.6,17
4,19,179,3.7,23
4,20,0,2.4,28
4,21,225,2.7,27
4,22,291,3.2,27
4,23,398,5,26
4,24,151,3.4,26
5,7,21,8.3,42
5,8,17,5,39
5,9,550,2.8,37
5,10,14,7,35
5,11,0,8.7,37
5,15,3,8.3,23
5,16,38,3.4,24
5,17,39,6.1,16
5,18,10,8.1,27
5,19,19,14.5,33
5,20,397,1.2,26
5,21,237,3.4,31
5,22,25,6,30
5,23,96,5.1,26
5,24,23,7.3,26
6,8,1,3.3,34
6,9,0,4,34
6,10,1594,0.8,30
6,11,0,2.8,26
6,12,0,6.2,22
6,13,73,3.6,27
6,14,541,6.8,24
6,15,35,4.9,23
6,17,24,10.1,20
6,18,4,5.4,33
6,19,79,5.1,34
6,20,78,5.4,33
6,21,161,3.5,30
6,22,50,3.8,31
6,23,349,7.7,28
6,68,18,2.4,41
6,70,86,11.8,49
7,8,605,0.6,36
7,9,78,3.2,34
7,10,192,2.1,32
7,11,0,6.8,34
7,12,15,5.4,31
7,13,166,4,30
7,14,188,3.8,27
7,16,0,9,29
7,17,65,5.7,28
7,18,151,2.9,31
7,19,2,1.7,32
7,20,1186,1,31
7,21,39,3.5,27
7,22,11,5.9,25
7,23,39,5.1,22
7,67,0,1.6,38
7,68,197,1.5,41
7,70,1,4.3,42
8,8,0,6.6,39
8,11,53,6.9,34
8,12,145,4.6,31
8,13,6,8.1,34
8,14,19,4.4,28
8,15,6,6.7,22
8,16,79,4.6,27
8,17,115,3.1,32
8,18,4,10.5,32
8,19,22,10,27
8,20,87,6.5,37
8,21,104,7.3,24
8,22,88,7.8,25
8,23,84,3.5,20
8,24,6,6.2,23
8,67,139,5.8,34
8,68,254,1.1,40
8,69,81,3,42
8,70,353,1.6,39
8,71,251,2.5,41
9,9,16,11.6,40
9,10,646,7.1,37
9,11,23,7.2,39
9,12,5,9.7,36
9,14,65,8.5,28
9,15,63,4.9,33
9,16,1089,0.3,32
9,17,99,6.6,35
9,18,15,6,27
9,19,5,9,26
9,20,4,6.2,23
9,21,69,10.3,27
9,22,14,7.6,23
9,23,13,8.9,26
9,24,52,4.6,22
9,70,170,0.8,38
9,71,61,1.6,40
10,8,10,14.4,44
10,9,530,8.6,38
10,10,420,3.1,32
10,11,420,3.8,32
10,12,10,3.7,29
10,13,56,4.1,26
10,14,433,6.4,29
10,15,175,3.6,30
10,16,78,2.8,35
10,17,54,9.2,34
10,18,77,4.4,25
10,19,160,1.6,25
10,20,92,6.1,27
10,21,11,4.7,20
10,22,5,7.7,22
10,23,247,2.9,17
10,24,3224,0.7,18
10,71,5,3,35
11,7,77,14.4,43
11,8,459,9.4,38
11,9,408,4.6,33
11,10,1740,1.2,28
11,11,446,4,32
11,12,314,4.5,34
11,13,802,3.8,33
11,14,110,7.1,33
11,15,21,6.3,37
11,16,15,7.6,34
