x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
4,127,108,16,36
6,125,4,12.3,31
7,125,20,9.7,29
7,126,180,9.9,29
8,125,2,8.5,28
8,126,88,6.1,25
8,127,174,3.6,23
9,126,169,8.8,28
9,127,112,6.1,25
10,124,92,9.6,30
10,125,148,18,38
10,126,149,12.6,32
10,127,47,13.5,32
11,124,252,5.9,33
11,125,119,10.6,35
11,126,191,10.5,34
11,127,37,10.5,41
12,123,2,8.7,37
12,124,540,6.6,35
12,125,79,1.8,37
12,126,321,1,39
12,127,26,4,39
13,122,20,10.9,39
13,123,7,5.7,46
13,124,5,9.4,37
13,125,2,11.4,41
13,126,79,5.7,41
13,127,72,5.3,41
14,120,190,12.2,37
14,121,63,11.6,37
14,122,47,7,40
14,123,0,8.2,40
14,124,3,4,44
14,125,11,11.7,41
14,126,10,12.7,37
14,127,94,13.2,37
15,119,25,10.8,34
15,120,490,10.7,35
15,121,3,14.8,39
15,122,1,9.2,44
15,123,0,4.8,46
15,124,369,1.9,43
15,125,47,5.5,44
15,126,93,5.7,42
15,127,82,6.4,43
16,119,28,11.3,33
16,120,5,8.1,38
16,121,98,4.5,39
16,122,91,3.8,38
16,123,5,8.2,45
16,124,117,8.8,44
16,125,186,2.8,40
16,126,72,10.1,40
17,119,3,10.1,31
17,120,7,10.1,36
17,121,314,7.8,33
17,122,174,5.8,38
17,123,187,5,38
17,124,10,8.7,44
18,119,53,11.2,29
18,120,49,6.7,29
18,121,20,5.1,33
18,122,1,10.9,31
18,123,1,10.3,38
18,124,0,9.6,43
18,125,6,10.6,42
18,126,26,14.1,26
18,127,3,13.2,34
19,119,12,12.3,30
19,120,189,8.2,26
19,121,39,10.3,29
19,122,2,12.1,33
19,123,0,11.1,32
19,125,117,13.7,23
19,126,113,7.8,21
19,127,6,6.9,22
20,120,215,8.3,26
20,121,6,6.2,26
20,122,5,10.6,31
20,123,4,6.5,26
20,124,2,13.4,34
20,125,1,12.2,20
20,126,392,9,19
20,127,5,9.8,22
21,120,33,4,21
21,121,61,4.2,24
21,122,243,2.6,23
21,123,1,6,24
21,124,3,8.3,26
21,125,8,13.4,21
21,126,8,11.7,18
21,127,1,10.4,17
22,120,187,2.4,19
22,121,90,2.8,20
22,122,427,1,21
22,123,55,7,21
22,124,636,9.3,22
22,125,37,11.8,21
22,126,16,13.7,21
22,127,6,11.6,18
23,120,461,0.6,20
23,121,704,1.4,19
23,122,65,2.5,16
23,123,56,5.2,18
23,124,10,5.5,17
23,125,8,9.1,21
23,126,3,7.9,18
23,127,97,6.9,15
24,119,1,5.6,22
24,120,33,1.8,16
24,121,16,2.6,18
24,122,80,2.4,15
24,123,530,2.8,15
24,124,193,3.7,17
24,125,1,6,18
24,126,7,5.7,17
24,127,188,9.6,17
25,118,80,4.5,16
25,119,104,3.3,15
25,120,19,3.5,14
25,121,1,5.6,15
25,122,2,1,12
25,123,409,1.3,13
25,124,190,2.7,15
25,125,19,5,12
25,126,84,6.9,12
25,127,50,7.6,9
26,117,363,5.9,18
26,118,344,4.9,17
26,119,96,1.6,16
26,120,216,4.1,13
26,121,68,2.9,12
26,122,6,3.2,10
26,123,573,0.4,11
26,124,364,2.3,12
26,125,40,3.6,12
26,126,921,4.8,9
26,127,50,7.8,10
27,116,423,7.6,22
27,117,1326,6.5,18
27,118,329,6.4,18
27,119,31,8.2,23
27,120,65,8.2,17
27,121,176,6.2,15
27,122,10,5.4,13
27,123,998,2.7,9
27,124,0,5.3,9
27,125,278,7.4,10
27,126,2,5.4,10
27,127,8,6.8,12
28,115,7,11.5,26
28,116,104,11.8,24
28,117,1025,9.7,22
28,118,3,8.5,20
28,119,1,8.9,18
28,120,0,11.1,16
28,122,192,5.5,12
28,123,9,8.9,13
28,126,31,7.5,9
29,115,27,13.2,28
29,116,253,13.1,28
29,117,33,15,30
29,118,1,15.1,30
29,119,80,10.5,17
29,120,30,10.8,14
29,121,5,13.3,17
29,122,40,7.7,9
29,123,170,9.3,9
29,124,5,9.8,10
30,115,2,9.7,38
30,116,1,19.4,36
30,117,4,22.9,38
30,118,8,16,29
30,120,4,15.2,19
30,122,16,11.1,11
30,123,50,10.5,9
30,124,24,11.4,9
30,125,25,7.2,5
31,114,71,6,37
31,115,37,12.1,36
31,116,10,25.8,36
31,118,6,27,36
31,119,112,19.5,25
31,120,5,15.1,19
31,121,4,9.8,14
31,122,7,9.8,11
31,123,16,10.2,11
31,125,34,6,4
31,126,144,5.1,3
31,127,1,6.9,5
32,113,265,3,41
32,114,245,11.1,39
32,115,3,14.4,34
32,116,10,27.6,32
32,117,7,30.8,35
32,118,57,21.7,26
32,120,9,12.4,17
32,121,4,11.9,16
32,122,7,7.2,11
32,124,9,10,12
32,125,3,7.3,5
32,126,205,5.6,4
32,127,235,3.2,1
33,112,34,1,40
33,113,533,5.5,41
33,114,193,8.7,42
33,115,15,16.5,32
33,116,327,21.4,27
33,118,138,20.9,25
33,119,86,17.1,21
33,120,7,16.2,20
33,121,30,15.3,20
33,122,20,6.2,10
33,123,11,4.6,9
33,124,1,8.7,13
33,125,6,6.6,7
33,126,14,6.7,7
33,127,159,2.2,2
34,111,4,1,38
34,112,74,8.7,43
34,113,12,12.4,47
34,114,14,13.2,47
34,118,113,15.4,20
34,119,36,12,16
34,120,32,13.6,18
34,121,490,7.2,11
34,122,65,4.3,9
34,123,603,3.3,8
34,124,3,6.7,11
34,125,20,2.1,4
34,126,282,2.5,3
34,127,2000,0.9,2
35,111,57,4.1,39
35,112,21,14.6,49
35,113,14,17.3,52
35,114,4,22.4,57
35,121,17,11,15
35,122,3,6.9,11
35,123,18,4.3,9
35,124,157,3.9,10
35,125,32,3.6,6
35,126,1017,1.7,4
35,127,3660,0.2,3
36,109,0,5,36
36,110,193,4.6,39
36,111,321,1.1,36
36,112,29,7,37
36,123,6,17.3,23
36,124,468,2.2,8
36,125,22,5.2,8
36,126,1094,1.7,5
36,127,490,2.7,6
37,104,1,7.5,40
37,105,142,3.7,35
37,106,1,1.1,33
37,107,30,4.5,34
37,108,3,4.9,34
37,109,35,6.5,37
37,110,47,3.2,37
37,111,242,5,34
37,112,221,5.4,30
37,115,289,1.9,29
37,116,166,1.9,25
37,117,15,5.3,22
37,118,0,8.7,19
37,119,133,12.7,22
37,120,1,5.5,16
37,126,350,3.7,10
37,127,337,3.4,9
38,104,1,4.1,36
38,105,474,2.1,34
38,106,709,1.4,32
38,107,194,3.4,31
38,108,35,8.3,36
38,109,8,6.5,39
38,110,1,9.2,29
38,114,0,5.5,29
38,115,70,2.3,28
38,116,26,5,25
38,117,5,6.7,21
38,118,106,11.2,18
38,119,39,8.2,15
38,120,221,2,11
38,121,0,13.8,24
39,105,1,11.1,36
39,106,230,4.5,29
39,107,141,6.8,30
39,108,122,5,28
39,109,193,3,26
39,110,94,5.4,28
39,111,1,5,24
39,118,81,10.3,17
39,119,69,5.1,12
39,120,226,1.1,14
39,125,0,10.6,16
40,105,26,8.6,30
40,106,133,7.3,29
40,107,56,11.7,33
40,108,3,6.8,30
40,109,522,9.6,30
40,110,608,0.5,23
40,111,34,1.6,22
40,112,367,2.3,21
40,113,50,3.9,21
40,116,16,3.9,18
40,117,202,3,17
40,118,255,2.1,15
40,119,641,4.1,13
40,120,4,6.3,16
41,107,11,6.7,26
41,112,101,1.5,20
41,113,0,3.2,17
41,114,0,5.1,15
41,115,0,6.5,17
41,116,11,5.7,16
41,117,276,3,13
41,118,4,3.7,12
42,110,3,4.2,23
42,112,385,2.5,26
42,113,0,6.2,16
42,117,14,5.6,15
42,118,130,3.9,15
42,119,3,7,23
42,120,3,5.2,19
43,102,2,6,33
43,103,11,6.1,35
43,106,1,18.5,46
43,109,5,5.8,34
43,112,80,2,20
43,113,12,4,24
43,115,3,6,22
43,116,6,6.2,17
43,117,10,3.7,20
43,118,298,0.7,18
43,119,132,3.1,17
