x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
4,125,4,0.9,0.7,0.5,0.4,0,0,1
4,126,4,0.9,0.7,0.5,0.4,0,0,1
4,127,28,6,4,1,1,0,0,0
5,125,11,2.4,1.9,1.4,1.2,0,0,1
5,126,12,2.6,2,1.5,1.4,0,0,1
6,124,5,1.1,0.8,0.6,0.6,0,0,1
6,125,19.5,8,3,0,1,0,0,0
6,126,17,3.7,2.9,2.2,1.9,0,0,1
7,124,8,1.7,1.4,1,0.9,0,0,1
7,125,47,12,2,4,8,0,0,0
7,126,36,4,5,12,1,0,0,0
7,127,2,0.4,0.4,0.3,0.2,0,0,1
8,124,26,1,1,3,8,0,0,0
8,125,67.5,2,19,0,11,0,23,0
8,126,57,12,1,1,13,0,0,0
8,127,47,5,7,9,2,0,0,0
9,123,20,2,3,4,5,0,0,0
9,124,34,0,9,7,3,0,0,0
9,125,86.5,1,7,1,40,0,0,0
9,126,105,13,5,9,32,0,0,0
9,127,88,12,12,15,3,0,0,0
10,122,17,1.8,2.1,1.4,1.8,0,0,1
10,123,71,0,27,3,0,0,21,0
10,124,120.5,1,31,28,1,0,26,0
10,125,98,5,0,5,51,0,3,0
10,126,82.5,3,2,9,25,0,2,0
10,127,88.5,3,16,13,13,0,9,0
11,121,2,0.2,0.2,0.2,0.2,0,0,1
11,122,53,0,2,29,1,0,7,0
11,123,74.5,0,9,29,0,0,8,0
11,124,155.5,4,6,52,0,0,9,0
11,125,101.5,3,3,20,21,0,0,0
11,126,87,4,8,11,22,0,0,0
11,127,12,0.2,0.5,3.6,0.5,0,0,1
12,121,30,6,6,2,1,0,0,0
12,122,4,0.4,0.5,0.4,0.4,0,0,1
12,123,52,0,3,30,0,0,0,0
12,124,30,0.6,1.1,9.1,1.1,0,0,1
12,125,59,13,4,7,0,0,0,0
12,126,52,2,6,14,0,0,0,0
12,127,3,0.1,0.1,0.9,0.1,0,0,1
13,121,48,0,2,16,1,0,13,0
13,123,21,2.2,2.6,1.8,2.2,0,0,1
