x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,1,3,0,0.4,0.5,0.1,0,0,1
0,4,2,0,0.2,0.3,0.1,0,0,1
0,35,4,0.1,0.6,0.2,0.6,0,0,1
0,36,11,0.2,1.6,0.5,1.7,0,0,1
0,37,7,0.2,1,0.3,1.1,0,0,1
0,38,5,0.1,0.7,0.2,0.8,0,0,1
0,40,1,0.1,0.1,0.1,0.1,0,0,1
0,42,7,0.9,0.4,0.5,0.9,0,0,1
0,43,5,0.7,0.3,0.3,0.6,0,0,1
0,44,1,0.1,0.1,0.1,0.1,0,0,1
0,45,4,0.5,1.2,0.2,0.7,0,0,1
0,47,2,0.3,0.6,0.1,0.3,0,0,1
0,53,11,0.5,0.5,1.3,1.8,0,0,1
0,56,11,0.4,1.2,2.2,0.5,0,0,1
0,57,90,0,3,27,0,0,0,0
0,58,43,1,7,10,1,0,0,0
0,59,81,15,5,2,10,0,0,0
0,60,32,0,0,19,0,0,5,0
0,61,27,1,0,10,0,0,0,0
0,72,5,0.2,1,0.3,0.7,0,0,1
0,73,3,0.1,0.6,0.2,0.4,0,0,1
0,76,7,0.5,0,0.3,1.7,0,0,1
0,80,3,0.1,0.2,0.2,0.8,0,0,1
0,86,1,0,0,0.1,0.3,0,0,1
0,91,2,0.1,0.2,0,0.9,0,0,1
0,100,6,0.5,0.5,0.3,1.3,0,0,1
0,101,8,0.6,0.6,0.5,1.8,0,0,1
0,102,1,0.1,0.1,0,0.2,0,0,1
0,103,2,0.2,0.2,0.1,0.4,0,0,1
0,106,1,0.1,0,0.1,0.2,0,0,1
0,112,3,0.3,0.5,0.1,0.6,0,0,1
0,114,2,0.2,0.3,0.1,0.4,0,0,1
0,118,1,0.1,0.2,0,0.2,0,0,1
0,120,4,0.2,0.5,0.4,0.6,0,0,1
0,121,5,0.3,0.6,0.4,0.8,0,0,1
0,122,3,0.1,0.4,0.3,0.5,0,0,1
0,123,2,0.1,0.2,0.2,0.3,0,0,1
0,126,4,0.1,0.3,0.4,0.8,0,0,1
1,3,2,0,0.2,0.3,0.1,0,0,1
1,4,2,0,0.2,0.3,0.1,0,0,1
1,7,6,0,1.1,0.4,0.9,0,0,1
1,18,6,0,0.6,0.3,1.5,0,0,1
1,24,1,0.1,0.1,0.1,0.2,0,0,1
1,36,10,0.2,1.4,0.5,1.6,0,0,1
1,37,12,0.3,1.7,0.5,1.9,0,0,1
1,38,2,0,0.3,0.1,0.3,0,0,1
1,46,1,0.1,0.3,0.1,0.2,0,0,1
1,50,8,0.4,0.4,0.9,1.3,0,0,1
1,54,3,0.1,0.1,0.4,0.5,0,0,1
1,56,14,0.5,1.6,2.8,0.6,0,0,1
1,57,19,0.7,2.2,3.8,0.8,0,0,1
1,58,39,1,10,8,1,0,0,0
1,59,107.5,11,7,3,40,0,0,0
1,60,66,2,21,13,5,0,28,0
1,61,13,0.6,1.4,1.7,1,0,0,1
1,62,10,0.5,1.1,1.3,0.8,0,0,1
1,73,10,0.3,2.1,0.7,1.4,0,0,1
1,81,1,0,0,0.1,0.3,0,0,1
1,82,6,0.2,0.4,0.4,1.6,0,0,1
1,102,4,0.3,0.3,0.3,0.9,0,0,1
1,103,1,0.1,0.1,0,0.2,0,0,1
1,111,2,0.2,0.3,0.1,0.4,0,0,1
1,112,6,0.6,0.9,0.3,1.2,0,0,1
1,114,5.5,0.6,0.8,0.2,1.1,0,0,1
1,115,7,0.7,1.1,0.3,1.4,0,0,1
1,117,3,0.3,0.5,0.1,0.6,0,0,1
1,119,2,0.2,0.3,0.1,0.4,0,0,1
1,121,5,0.3,0.6,0.4,0.8,0,0,1
1,122,2,0.1,0.2,0.2,0.3,0,0,1
1,125,1,0,0.1,0.1,0.2,0,0,1
1,126,2,0,0.2,0.2,0.4,0,0,1
1,127,2,0,0.2,0.2,0.4,0,0,1
2,3,16,0.2,2,2.5,0.5,0,0,1
2,6,2,0,0.4,0.1,0.3,0,0,1
2,14,5,0,0.5,0.3,1.2,0,0,1
2,16,3,0,0.3,0.2,0.7,0,0,1
2,24,11,0.5,1.6,1.1,2.2,0,0,1
2,36,3,0.1,0.4,0.1,0.5,0,0,1
2,39,5,0.1,0.7,0.2,0.8,0,0,1
2,54,8,0.4,0.4,0.9,1.3,0,0,1
2,56,43,0,2,11,0,0,0,0
2,57,25,2,9,3,0,0,0,0
2,58,19,0.7,2.2,3.8,0.8,0,0,1
2,59,33,8,4,1,4,0,0,0
2,60,57,0,15,3,1,0,0,0
2,61,7,0.3,0.8,0.9,0.6,0,0,1
2,62,4,0.2,0.5,0.5,0.3,0,0,1
2,63,2,0.1,0.2,0.2,0.2,0,0,1
2,66,3,0.2,0.3,0.1,0.5,0,0,1
2,69,2,0.1,0.2,0.1,0.4,0,0,1
2,70,3,0.1,0.6,0.2,0.4,0,0,1
2,80,1,0,0,0.1,0.3,0,0,1
2,88,2,0.1,0.1,0.1,0.6,0,0,1
2,94,8,0.4,0.9,0,3.6,0,0,1
2,95,8,0.3,0.3,0,3.5,0,0,1
2,96,5,0.2,0.2,0,2.2,0,0,1
2,97,2,0,0.1,0,0.9,0,0,1
2,101,1,0.1,0.1,0,0.2,0,0,1
2,114,6,0.6,0.9,0.3,1.2,0,0,1
2,120,5,0.3,0.6,0.4,0.8,0,0,1
2,123,6,0.3,0.7,0.5,1,0,0,1
2,124,1,0,0.1,0.1,0.2,0,0,1
2,125,14,0.2,1.1,1.4,3,0,0,1
2,126,24,0.4,2,2.3,5.1,0,0,1
3,1,18,0.2,2.2,2.8,0.6,0,0,1
3,2,30,0.3,3.7,4.7,1,0,0,1
3,3,5,0,0.6,0.8,0.2,0,0,1
3,9,4,0,0.8,0.2,0.6,0,0,1
3,25,1,0.1,0.1,0.1,0.2,0,0,1
3,44,7,0.9,0.4,0.5,0.9,0,0,1
3,46,2,0.3,0.6,0.1,0.3,0,0,1
3,49,11,1.4,3.4,0.5,1.9,0,0,1
3,55,9,0.3,1,1.8,0.4,0,0,1
3,56,29,0,1,8,2,0,0,0
3,57,13,0.5,1.5,2.6,0.5,0,0,1
3,58,15,0.5,1.7,3,0.7,0,0,1
3,59,19,0.7,2.2,3.8,0.8,0,0,1
3,60,8,0.4,0.9,1,0.6,0,0,1
3,65,4,0.2,0.4,0.2,0.7,0,0,1
