x,y,value
61,0,39311
61,1,39311
62,0,39311
62,1,39311
63,0,39311
63,1,39311
64,0,62614
64,1,62614
64,2,62614
65,0,62614
65,1,62614
65,2,62614
66,0,62614
66,1,62614
66,2,62614
67,3,62241
67,4,62241
67,5,62241
68,3,62241
68,4,62241
68,5,62241
69,3,62241
69,4,62401
69,5,62401
69,6,62401
70,4,62401
70,5,62401
70,6,62401
71,4,62401
71,5,62401
71,6,62401
74,9,95204
74,10,95204
74,11,95204
75,9,95349
75,10,95349
75,11,95349
76,9,95349
76,10,95349
76,11,95349
77,9,63511
77,10,63511
77,11,63511
80,7,82665
80,8,82665
80,9,82665
81,7,82665
81,8,82665
81,9,82665
82,7,82665
82,8,82665
82,9,82665
86,5,79645
86,6,79645
86,7,79645
86,12,105989
86,13,105989
86,14,105989
87,5,79645
87,6,79645
87,7,79645
87,12,105989
87,13,105989
87,14,105989
88,5,79645
88,6,79645
88,7,79645
88,12,105989
88,13,105989
88,14,105989
90,5,81010
90,6,81010
90,7,81010
91,5,81010
91,6,81010
91,7,81010
92,5,81010
92,6,81010
92,7,81010
92,13,106345
92,14,106345
92,15,106345
93,3,81554
93,4,81554
93,5,81554
93,13,106345
93,14,106345
93,15,106345
94,3,81554
94,4,81554
94,5,81554
94,13,106345
94,14,106345
94,15,106345
95,3,81554
95,4,81554
95,5,81554
96,0,137158
96,1,137158
97,0,137158
97,1,137158
97,14,106951
97,15,106951
97,16,106951
98,0,137158
98,1,137158
98,14,106951
98,15,106951
98,16,106951
99,14,166980
99,15,166980
99,16,166980
100,14,166596
100,15,166596
100,16,166596
101,14,166596
101,15,166596
101,16,166596
102,15,166254
102,16,166254
102,17,166254
103,15,166254
103,16,166254
103,17,166254
104,15,166254
104,16,166254
104,17,166254
107,2,78986
107,3,78986
107,4,78986
107,16,165896
107,17,165896
107,18,165896
108,2,78986
108,3,78986
108,4,78986
108,16,165896
108,17,165896
108,18,165896
109,2,78986
109,3,78986
109,4,78986
109,5,79067
109,6,79067
109,7,79067
109,16,165896
109,17,165896
109,18,165896
110,5,79067
110,6,79067
110,7,79067
111,5,79067
111,6,79067
111,7,79067
114,14,67450
114,15,67450
114,16,67450
115,14,67450
115,15,67450
115,16,67450
116,14,67450
116,15,67450
116,16,67450
122,21,84409
122,22,84409
122,23,84409
123,21,84409
123,22,84409
123,23,84409
124,21,84409
124,22,84409
124,23,84409
127,27,85155
127,28,85155
127,29,85155
127,40,15991
127,41,15991
127,42,15991
