x,y,value
0,24,582642
0,25,582642
0,26,582642
0,28,583860
0,29,583860
0,30,583860
0,37,241340
0,38,241340
0,39,241340
0,45,515323
0,46,515323
0,47,515323
0,83,96783
0,84,96783
0,85,96783
0,101,182750
0,102,182750
0,103,182750
0,119,178130
0,120,178130
0,121,178130
1,38,242640
1,39,242640
1,40,242640
1,83,96783
1,84,96783
1,85,96783
1,101,182750
1,102,182750
1,103,182750
1,119,178130
1,120,178130
1,121,178130
2,24,649601
2,25,649677
2,26,649677
2,27,82416
2,28,82058
2,29,82058
2,38,242640
2,39,242640
2,40,242640
2,46,515710
2,47,515710
2,48,515710
2,101,182750
2,102,182750
2,103,182750
2,119,178130
2,120,178130
2,121,178130
3,0,296016
3,24,649601
3,25,649677
3,26,649677
3,27,82416
3,28,82058
3,29,82058
3,38,244875
3,39,244875
3,40,244875
3,46,515710
3,47,515710
3,48,515710
4,0,296016
4,24,649677
4,25,649677
4,26,649677
4,27,82416
4,28,82416
4,29,82416
4,38,158950
4,39,158950
4,40,158950
4,46,515710
4,47,515710
4,48,634356
4,49,625849
4,50,625849
4,107,118264
4,108,118264
4,109,118264
4,117,195327
4,118,195327
4,119,195327
5,0,296016
5,24,447694
5,25,447694
5,26,447694
5,27,81997
5,28,81997
5,29,81997
5,38,158950
5,39,158950
5,40,158950
5,48,625849
5,49,625849
5,50,625849
5,107,118264
5,108,118264
5,109,118264
5,117,195327
5,118,196194
5,119,196194
5,120,178804
6,5,264177
6,6,264177
6,7,264177
6,24,447694
6,25,447694
6,26,447694
6,27,81997
6,28,81997
6,29,81997
6,48,625849
6,49,625849
6,50,625849
6,82,116748
6,83,116748
6,84,116748
6,107,118264
6,108,118264
6,109,118264
6,111,148716
6,112,148716
6,113,148716
6,117,195327
6,118,196194
6,119,196194
6,120,178804
7,0,244813
7,1,244813
7,2,264947
7,3,264963
7,4,265139
7,5,265139
7,6,264353
7,7,264177
7,33,49319
7,34,49319
7,35,49319
7,36,152803
7,37,152803
7,38,152803
7,47,17164
7,48,17164
7,49,17164
7,82,116748
7,83,116748
7,84,116748
7,111,148716
7,112,148716
7,113,148716
7,118,178804
7,119,178804
7,120,178804
8,0,245203
8,1,245203
8,2,265123
8,3,264963
8,4,265139
8,5,265139
8,6,264353
8,7,264353
8,8,111311
8,9,395016
8,10,395016
