x,y,dlt,tcd
67,0,,253
68,0,,148
69,0,,4
69,1,,48
69,2,,87
69,3,,236
70,0,,25
70,1,2,11
70,2,2,36
70,3,1,93
70,4,,164
70,5,,254
71,0,2,34
71,1,,11
71,2,2,23
71,3,2,34
71,4,1,72
71,5,,148
71,6,,211
72,0,,22
72,1,2,22
72,2,2,24
72,3,2,18
72,4,,23
72,5,,16
72,6,,37
72,7,,215
72,8,,244
73,0,1,56
73,1,1,51
73,2,,43
73,3,2,13
73,4,,12
73,5,,7
73,6,,19
73,7,,12
73,8,,86
74,0,1,39
74,1,,9
74,2,,10
74,3,,27
74,4,2,31
74,5,1,6
74,6,,10
74,7,,9
74,8,,9
74,9,,47
74,10,,165
75,0,,29
75,1,,7
75,2,1,41
75,3,1,33
75,4,,48
75,5,,14
75,6,1,20
75,7,,7
75,8,,7
75,9,,12
75,10,2,22
75,11,,129
75,12,,227
76,0,,32
76,1,,19
76,2,,65
76,3,1,47
76,4,1,34
76,5,1,20
76,6,2,7
76,7,,12
76,8,,1
76,10,2,20
76,11,2,23
76,12,,86
76,13,,194
76,14,,247
77,0,1,33
77,1,1,18
77,2,1,49
77,3,,29
77,4,1,34
77,5,2,16
77,6,2,8
77,9,,11
77,10,,17
77,11,1,14
77,12,2,19
77,13,2,40
77,14,,160
78,0,1,12
78,1,,13
78,2,,37
78,3,,9
78,4,1,
78,5,1,43
78,6,1,37
78,7,,33
78,8,,25
78,9,,54
78,10,,21
78,12,1,6
78,13,2,2
78,14,2,26
78,15,,15
78,16,,204
79,0,,20
79,1,,20
79,2,,25
79,3,,24
79,5,,40
79,6,1,3
79,7,,5
79,8,,1
79,9,,34
79,10,,50
79,11,,28
79,12,1,25
79,13,1,23
79,14,1,14
79,15,2,34
79,16,2,78
79,17,,92
79,18,,235
79,19,,250
80,0,,35
80,1,,29
80,2,1,40
80,3,1,10
80,4,,6
80,5,,35
80,6,1,47
80,7,,60
80,8,,24
80,9,2,37
80,10,,12
80,11,,58
80,12,2,33
80,13,2,30
80,14,,9
80,16,2,24
80,17,,12
80,18,,30
80,19,,130
80,25,,184
81,0,,33
81,1,,31
81,2,,50
81,3,1,16
81,4,1,43
81,5,,51
81,6,1,44
81,7,,39
81,8,1,9
81,9,2,51
81,10,2,48
81,11,2,19
81,12,2,42
81,13,2,48
81,14,,12
81,15,,32
81,16,1,22
81,17,,30
81,18,2,20
81,19,1,48
81,20,,90
81,21,,197
81,22,,215
81,23,,215
81,24,,110
81,25,1,50
81,26,,91
81,27,,233
82,0,,3
82,1,1,2
82,2,,50
82,3,1,17
82,4,1,34
82,5,,37
82,6,1,51
82,7,1,55
82,8,1,41
82,9,1,24
82,10,,41
82,11,2,46
82,12,,30
82,13,1,27
82,14,,29
82,15,1,32
82,16,1,39
82,17,,21
82,18,1,33
82,19,1,41
82,20,,51
82,21,,24
82,23,,7
82,24,,35
82,25,1,80
82,26,1,80
82,27,2,92
82,28,,153
83,0,,52
83,1,1,66
83,2,1,55
83,3,1,25
83,4,1,61
83,5,1,40
83,6,,75
83,7,,60
83,8,1,21
83,9,1,26
83,10,,21
83,11,,12
83,12,,18
83,13,,54
83,14,,56
83,15,1,38
83,16,1,47
83,17,1,18
83,18,1,25
83,19,1,38
83,20,,4
83,23,,2
83,24,,44
83,25,1,71
83,26,2,65
83,27,2,25
83,28,2,59
83,29,,150
83,30,,211
84,0,1,40
84,1,1,57
84,2,1,46
84,3,1,24
84,4,,31
84,5,1,41
84,6,1,42
84,7,,59
84,8,2,41
84,9,1,24
84,10,1,41
84,11,,29
84,12,1,40
84,13,,39
84,14,,54
84,15,1,77
84,16,1,74
84,17,1,61
84,18,1,17
84,22,,28
84,23,1,4
84,24,,46
84,25,,12
84,26,2,10
84,27,2,7
84,28,2,37
84,29,2,50
84,30,2,65
84,31,,103
84,32,,249
85,0,1,50
85,1,,66
85,2,2,59
85,3,1,43
85,4,,22
85,5,,4
85,6,1,27
85,7,1,54
85,8,1,47
85,9,,47
85,10,,17
85,11,1,59
85,12,1,71
85,13,,47
85,14,,21
85,15,,69
85,16,,51
85,17,,18
85,18,,39
85,21,,14
85,22,,33
85,23,,59
85,24,1,54
85,25,1,40
85,26,,43
85,27,,8
85,28,,1
85,29,,1
85,30,,3
85,32,,10
85,33,,126
86,0,,59
86,1,,64
86,2,,31
86,3,1,38
86,4,,69
86,5,,45
86,6,,21
86,7,1,30
86,8,1,28
86,9,1,13
86,10,1,4
86,11,1,30
86,12,1,26
86,13,1,11
86,14,1,7
86,15,,47
86,16,,4
86,17,,2
86,18,,14
86,19,,9
86,20,,26
86,21,,19
86,22,1,37
86,23,1,26
86,24,,11
86,25,,25
86,26,,23
86,27,,2
86,28,,13
86,32,,1
86,33,,5
86,34,,106
86,35,,209
86,36,,250
87,0,,15
87,1,,27
87,2,1,
87,3,,32
87,4,,32
87,5,,25
87,6,,32
87,7,,41
87,8,1,29
87,9,1,57
87,10,,45
87,11,,48
87,12,1,59
87,13,1,49
87,14,1,50
87,15,,21
87,16,,59
87,17,1,43
87,18,1,21
87,19,1,45
87,20,,30
87,21,,66
87,22,,20
87,23,,8
87,24,,55
87,25,,18
87,26,,28
87,27,,36
87,28,,19
87,29,,10
87,32,,19
87,34,,16
87,35,2,51
87,36,,96
87,37,,176
88,0,1,46
88,1,,50
88,2,1,36
88,3,,13
88,4,,33
88,5,,45
88,6,,44
88,7,,23
88,8,,11
88,9,1,46
88,10,,26
88,11,1,55
88,12,,54
88,13,,12
88,14,1,42
88,15,1,36
88,16,1,39
88,17,1,53
88,18,,23
88,19,1,55
88,20,,39
88,21,,14
88,23,,10
88,24,,22
88,25,1,53
88,26,,48
88,27,,39
88,28,1,51
88,29,,25
88,30,,4
88,31,,27
88,32,,18
88,33,,2
88,34,,1
88,35,2,17
88,36,2,41
88,37,2,33
88,38,,83
88,39,,212
88,40,,244
89,0,1,30
89,1,1,27
89,2,1,48
89,3,1,46
89,4,,51
89,5,,11
89,6,,19
89,7,,23
89,8,,17
89,9,,39
89,10,,42
89,11,,32
89,12,,29
89,13,,22
89,14,,45
89,15,1,26
89,16,1,63
89,17,1,56
89,18,,36
89,19,1,56
89,20,,18
89,21,,6
89,23,,11
