x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,24,10,0.4,1.7,1.6,0.4,0,0,1
0,25,3,0.1,0.5,0.5,0.1,0,0,1
0,26,33,3,2,6,2,0,0,0
0,27,41.5,0,3,4,15,0,1,0
0,45,4,0,0,0.5,1,0,0,1
0,59,18,0.3,1.5,1.5,3.5,0,0,1
0,61,2,0,0.2,0.2,0.4,0,0,1
0,63,4,0.1,0.3,0.3,0.8,0,0,1
0,67,4,0.2,0.1,0.4,0.7,0,0,1
0,72,5,0.1,0.3,0.2,1.3,0,0,1
0,73,14,0.3,0.8,0.5,3.7,0,0,1
0,75,3,0.2,0.4,0,0.6,0,0,1
0,76,124.5,15,0,22,13,0,15,0
0,77,401.5,169,1,2,24,0,167,0
0,78,273.5,120,1,2,9,0,120,0
0,79,411,39,118,2,55,0,36,0
0,80,256,33,0,9,68,0,0,0
0,81,201.5,0,0,20,56,0,6,0
0,85,198.5,34,2,0,56,0,1,0
0,86,522,179,21,2,39,1,102,0
0,87,534.5,0,193,27,81,0,204,0
0,88,147,2,44,8,25,0,42,0
0,89,87,3,3,7,22,0,0,0
0,90,54,7,10,2,2,0,0,0
0,91,15.5,0.4,1,1.1,1.7,0,0,1
0,93,4,0.1,0.3,0.3,0.4,0,0,1
0,94,8,0.2,0.7,0.3,1.3,0,0,1
0,98,5,0.1,0.4,0.2,0.8,0,0,1
0,100,13,0.2,0.2,0.7,4.2,0,0,1
0,111,3,0,0.1,0.5,0.7,0,0,1
0,112,2,0,0.1,0.3,0.4,0,0,1
0,115,15,0.3,1.8,2.5,1.8,0,0,1
0,116,4,0.1,0.5,0.6,0.5,0,0,1
0,122,10,0,0.4,1.4,1.5,0,0,1
0,123,8,0,0.3,1.1,1.3,0,0,1
0,124,3,0.2,0,0.3,0.7,0,0,1
1,0,2,0,0.1,0.4,0.3,0,0,1
1,4,1,0,0.1,0.1,0.2,0,0,1
1,23,7,0.2,0.6,0.7,1.5,0,0,1
1,24,12,0.5,2.1,1.9,0.5,0,0,1
1,25,2,0.1,0.3,0.3,0.1,0,0,1
1,26,25,1.1,4.3,3.9,1.1,0,0,1
1,27,6,0.3,1,0.9,0.3,0,0,1
1,42,2,0.1,0.2,0.1,0.6,0,0,1
1,45,9,0,0,1.2,2.1,0,0,1
1,50,1,0,0.2,0.1,0.1,0,0,1
1,51,2,0,0.5,0.2,0.2,0,0,1
1,52,4,0,0.9,0.5,0.3,0,0,1
1,53,131,1,2,10,46,0,4,0
1,54,114.5,3,0,17,31,0,4,0
1,55,6,0,0.5,1.1,0.4,0,0,1
1,57,4,0,0.3,0.7,0.3,0,0,1
1,59,5,0.1,0.4,0.4,1,0,0,1
1,60,9,0.1,0.8,0.8,1.7,0,0,1
1,69,1,0,0.1,0,0.3,0,0,1
1,74,6,0.4,0.7,0.1,1.2,0,0,1
1,75,15,0.9,1.8,0.3,3.1,0,0,1
1,76,6,0.4,0.7,0.1,1.2,0,0,1
1,77,42,0,0,13,1,0,0,0
1,78,42,0,13,7,0,0,0,0
1,79,92.5,0,18,3,21,0,2,0
1,80,115,6,10,16,12,0,0,0
1,81,97,4,2,3,25,0,0,0
1,82,26,2,0,0,9,1,0,0
1,83,57,1,0,4,11,0,4,0
1,84,505,64,39,40,90,0,74,0
1,85,471,2,12,53,122,4,41,0
1,86,468,64,9,28,95,0,43,0
1,87,697,65,193,0,105,0,183,0
1,88,344,10,160,3,25,0,170,0
1,89,77,7,12,5,13,0,0,0
1,90,105,6,9,17,4,0,0,0
1,91,18.5,0.5,1.2,1.3,2,0,0,1
1,92,2,0.1,0.1,0.1,0.2,0,0,1
1,93,18,0.5,1.2,1.2,2,0,0,1
1,96,2,0,0.2,0.1,0.3,0,0,1
1,106,5,0,0.2,0.8,1.1,0,0,1
1,111,4,0,0.2,0.6,0.9,0,0,1
1,112,4,0,0.2,0.6,0.9,0,0,1
1,116,3,0.1,0.4,0.5,0.3,0,0,1
1,117,11,0.3,1.3,1.8,1.3,0,0,1
1,122,3,0,0.1,0.4,0.5,0,0,1
1,123,1,0,0,0.1,0.2,0,0,1
1,124,4,0.2,0.1,0.3,1,0,0,1
2,5,7,0.2,0.6,0.7,1.5,0,0,1
2,24,4,0.2,0.7,0.6,0.2,0,0,1
2,25,2,0.1,0.3,0.3,0.1,0,0,1
2,35,1,0.1,0.1,0,0.3,0,0,1
2,46,4,0,0,0.5,1,0,0,1
2,50,1,0,0.2,0.1,0.1,0,0,1
2,51,23,0.3,5,2.7,2,0,0,1
2,52,53,1,12,4,0,0,0,0
2,53,5,0.1,1.1,0.6,0.4,0,0,1
2,54,27,0,2,4.9,1.9,0,0,1
2,55,54,0,1,14,1,0,0,0
2,56,15,0,1.1,2.7,1.1,0,0,1
2,59,6,0.1,0.5,0.5,1.1,0,0,1
2,60,5,0.1,0.4,0.4,1,0,0,1
2,64,3,0.1,0.1,0.3,0.6,0,0,1
2,65,4,0.2,0.1,0.4,0.7,0,0,1
2,69,2,0.1,0.1,0.1,0.5,0,0,1
2,71,4,0.1,0.2,0.1,1.1,0,0,1
2,74,4,0.2,0.5,0.1,0.8,0,0,1
2,75,1,0.1,0.1,0,0.2,0,0,1
2,76,2,0.1,0.3,0,0.4,0,0,1
2,78,2,0.1,0.3,0,0.4,0,0,1
2,79,78,0,0,23,0,0,0,0
2,80,229.5,75,0,23,0,0,71,0
2,81,395.5,185,2,0,4,0,177,0
2,82,26,1,1,4,5,0,0,0
2,83,248.5,3,5,15,80,0,0,0
2,84,161.5,21,5,5,52,0,5,0
2,85,278.5,14,39,33,35,0,0,0
2,86,601.5,9,217,3,77,0,4,0
2,87,283,43,0,1,97,0,22,0
2,88,340,92,0,7,90,0,96,0
2,89,95,4,9,5,26,0,0,0
2,90,68,11,2,6,1,0,0,0
2,92,4,0.1,0.3,0.3,0.4,0,0,1
2,94,13,0.3,1.2,0.4,2.1,0,0,1
2,95,7,0.2,0.6,0.2,1.2,0,0,1
2,96,9,0.2,0.8,0.3,1.5,0,0,1
2,99,3,0,0,0.2,1,0,0,1
2,102,9,0.1,0.2,0.5,2.9,0,0,1
2,103,13,0.2,0.2,0.7,4.2,0,0,1
2,106,7,0,0.3,1.1,1.6,0,0,1
2,116,5,0.1,0.6,0.8,0.6,0,0,1
2,119,4,0,0.2,0.5,0.6,0,0,1
3,7,4,0.1,0.3,0.4,0.9,0,0,1
3,33,1,0,0.3,0.1,0.1,0,0,1
3,40,4,0.2,0.4,0.1,1.2,0,0,1
3,51,15,0.2,3.3,1.7,1.3,0,0,1
3,52,9,0.1,2,1,0.8,0,0,1
3,61,4,0.1,0.3,0.3,0.8,0,0,1
3,64,3,0.1,0.1,0.3,0.6,0,0,1
3,65,10,0.5,0.3,0.9,1.9,0,0,1
3,76,2.5,0.2,0.3,0,0.5,0,0,1
3,77,5,0.3,0.6,0.1,1,0,0,1
3,78,3,0.2,0.4,0,0.6,0,0,1
3,79,2,0.2,0,0.5,0,0,0,1
3,80,22.5,2.2,0,5.7,0,0,0,1
3,81,375.5,173,1,6,13,0,172,0
3,82,96,18,1,4,14,0,0,0
3,83,217,3,35,30,41,0,0,0
3,84,232,6,0,16,78,0,0,0
3,85,342,36,17,43,60,0,9,0
3,86,398.5,109,2,4,85,1,51,0
3,87,191,12,0,60,22,0,57,0
3,88,385,13,19,65,60,0,83,0
3,89,270,2,74,19,16,0,25,0
3,90,67,0,2,20,1,0,0,0
3,93,12,0.3,0.8,0.8,1.3,0,0,1
3,94,38,1,5,5,2,0,0,0
3,95,5,0.1,0.4,0.2,0.8,0,0,1
3,97,4,0.1,0.3,0.1,0.7,0,0,1
3,103,3,0,0,0.2,1,0,0,1
3,106,1,0,0,0.2,0.2,0,0,1
3,116,1,0,0.1,0.2,0.1,0,0,1
3,118,2,0.1,0.3,0.3,0.2,0,0,1
3,119,25,0,1,3.4,3.9,0,0,1
4,26,2,0.2,0.2,0.1,0.3,0,0,1
4,28,1,0.1,0.1,0,0.2,0,0,1
4,33,2,0.2,0.2,0.1,0.3,0,0,1
4,50,16,0,1.1,1.1,2.6,0,0,1
4,51,35,0,4,2,8,0,0,0
4,52,6,0,0.4,0.4,1,0,0,1
4,73,7,0,0,0.5,2,0,0,1
4,75,5,0.1,0.5,0.5,0.5,0,0,1
4,76,14,0.3,1.4,1.2,1.5,0,0,1
4,77,14,0.3,1.4,1.2,1.5,0,0,1
4,78,8,0.1,0.8,0.7,0.9,0,0,1
4,79,15,0.4,1.5,2.7,0.3,0,0,1
4,80,17,0.4,1.7,3.1,0.3,0,0,1
4,81,90.5,25,1,4,12,0,0,0
4,82,199,7,3,40,34,0,0,0
4,83,179.5,28,0,50,11,0,0,0
4,84,389,3,84,66,44,0,21,0
4,85,226.5,3,20,43,23,0,47,0
4,86,325,24,66,36,29,0,20,0
4,87,568,184,95,28,2,0,239,0
4,88,280,104,10,3,10,0,0,0
4,89,57.5,1,2,11,15,0,0,0
4,90,26,0.9,0.3,4,3.2,0,0,1
4,91,22,0.7,0.3,3.4,2.7,0,0,1
4,93,1,0,0,0.2,0.1,0,0,1
4,94,34,4,2,6,2,0,0,0
4,95,32,1,4,4,2,0,0,0
4,96,6,0,0.6,0.2,1.8,0,0.5,1
4,97,4,0,0.4,0.1,1.2,0,0.3,1
4,99,3,0,0.5,0.4,0.6,0,0,1
4,102,3,0,0.5,0.4,0.6,0,0,1
4,103,2,0,0.3,0.3,0.4,0,0,1
4,117,12,0,1.3,1.9,1.2,0.2,0,1
4,120,13,0.2,0.3,1.5,2.6,0,0,1
4,124,25,0,1.5,5.1,1.8,0,0,1
5,11,1,0,0,0.1,0.3,0,0,1
5,27,7,0.6,0.7,0.3,1,0,0,1
5,33,3,0.3,0.3,0.1,0.4,0,0,1
5,51,19,0,1.3,1.3,3.1,0,0,1
5,57,10,0,0,0.8,3.6,0,0,1
5,78,72.5,7,6,1,21,0,0,0
5,79,108,4,9,2,30,1,0,0
5,80,42,8,4,5,0,0,0,0
5,81,81.5,24,10,1,0,0,0,0
5,82,69.5,4,0,16,0,0,6,0
5,83,47,1,10,5,4,0,0,0
5,84,165,14,1,61,8,0,7,0
5,85,149.5,72,0,3,4,0,0,0
5,86,446,71,64,73,9,0,125,0
5,87,270,65,30,20,13,1,64,0
5,88,232.5,36,41,2,27,0,35,0
5,89,158,0,0,50,0,0,9,0
5,90,75,2,0,19,1,0,0,0
5,91,86.5,0,1,28,1,0,23,0
5,92,14,0.5,0.1,2.2,1.7,0,0,1
5,94,17.5,0,1.7,0.6,5.3,0,1.5,1
5,95,4,0,0.4,0.1,1.2,0,0.3,1
5,96,11,0,1.1,0.4,3.3,0,0.9,1
5,100,5,0,0.9,0.7,1,0,0,1
5,101,1,0,0.2,0.1,0.2,0,0,1
5,103,2,0,0.3,0.3,0.4,0,0,1
5,104,6,0,0.4,0.8,1,0,0,1
5,117,9,0,1,1.4,0.9,0.2,0,1
5,118,4,0,0.4,0.6,0.4,0.1,0,1
5,122,13,0.2,0.3,1.5,2.6,0,0,1
5,126,1,0,0,0.2,0.1,0,0,1
6,1,1,0,0.1,0.1,0.2,0,0,1
6,46,4,0,0.1,0.7,0.8,0,0,1
6,47,2,0,0.1,0.3,0.4,0,0,1
6,48,3,0,0.1,0.5,0.6,0,0,1
6,54,3,0,0,0.2,1.1,0,0,1
6,60,3,0,0.4,0.1,0.6,0,0,1
6,68,5,0,0,0.4,1.3,0,0,1
6,69,4,0,0,0.2,1.2,0,0,1
6,78,19,0.4,1.9,1.7,2,0,0,1
6,79,8,0.2,0.8,1.4,0.2,0,0,1
6,80,24,6,4,1,1,0,0,0
6,81,69,8,1,14,4,0,0,0
6,82,73,11,5,1,9,0,0,0
6,83,57,1,4,10,4,0,0,0
6,84,17,1.3,3.6,0.7,1.3,0,0,1
6,85,103,5,5,6,18,1,0,0
6,86,224.5,5,2,3,73,0,0,0
6,87,129.5,3,0,21,18,0,13,0
6,88,162,2,0,25,28,0,7,0
6,89,36,6,2,2,2,0,0,0
6,90,135.5,4,61,7,2,0,0,0
6,91,116.5,4,0,30,2,0,0,0
6,92,20,0.7,0.2,3.1,2.4,0,0,1
6,96,2,0,0.2,0.1,0.6,0,0.2,1
6,98,1,0,0.1,0,0.3,0,0.1,1
6,100,7,0,1.2,1,1.4,0,0,1
6,101,7,0,1.2,1,1.4,0,0,1
6,102,2,0,0.3,0.3,0.4,0,0,1
6,108,6,0,0.4,0.8,1,0,0,1
6,109,2,0,0.2,0.3,0.2,0,0,1
6,116,2,0,0.2,0.3,0.2,0.1,0,1
6,117,17,0,1.8,2.7,1.8,0.3,0,1
6,118,8,0,0.9,1.3,0.8,0.1,0,1
6,122,13,0.2,0.3,1.5,2.6,0,0,1
6,123,9,0.1,0.1,1.1,1.8,0,0,1
6,126,2,0,0.1,0.4,0.2,0,0,1
7,4,1,0,0,0.1,0.3,0,0,1
7,42,3,0,0.1,0.1,0.8,0,0,1
7,46,8,0,0.2,1.3,1.7,0,0,1
7,73,4,0,0,0.2,1.2,0,0,1
7,77,4,0.1,0.4,0.4,0.4,0,0,1
7,78,77.5,1,2,15,7,0,0,0
7,79,66,4,8,7,9,0,0,0
7,80,39,1,3.9,7,0.7,0,0,1
7,81,98,0,0,24,0,0,0,0
7,82,113,13,0,15,10,0,0,0
7,83,120.5,24,5,15,15,0,0,0
7,84,98,9,3,6,19,0,0,0
7,85,100,13,9,5,13,0,0,0
7,86,99.5,34,0,0,13,0,0,0
7,87,76,17,1,3,16,0,0,0
7,88,206,3,3,22,41,0,13,0
7,89,155,3,1,3,49,1,3,0
7,90,92,3,3,3,24,0,0,0
7,91,70,0,0,22,0,0,0,0
7,92,217,16,44,5,0,0,60,0
7,93,7,0.2,0.1,1.1,0.9,0,0,1
7,98,10,0,1,0.4,3,0,0.8,1
7,99,1,0,0.2,0.1,0.2,0,0,1
7,101,2,0,0.3,0.3,0.4,0,0,1
7,107,10,0,0.7,1.3,1.6,0,0,1
7,108,13,0,0.9,1.8,2,0,0,1
7,109,4,0,0.4,0.6,0.4,0,0,1
7,124,27,0,1.7,5.5,1.9,0,0,1
7,125,7,0,0.5,1.4,0.5,0,0,1
8,2,2,0,0.1,0.2,0.5,0,0,1
8,25,9,0.8,0.9,0.4,1.3,0,0,1
8,27,4,0.3,0.4,0.2,0.6,0,0,1
8,42,1,0,0,0,0.3,0,0,1
8,45,3,0,0.1,0.5,0.6,0,0,1
8,46,1,0,0,0.2,0.2,0,0,1
8,52,2,0,0.1,0.2,0.3,0,0,1
8,55,8,0,0,0.6,2.9,0,0,1
8,56,4,0,0,0.3,1.5,0,0,1
8,70,7,0,0,0.5,2,0,0,1
8,71,5,0,0,0.3,1.5,0,0,1
8,72,4,0,0,0.2,1.2,0,0,1
8,78,38,0.7,3.7,3.4,4.1,0,0,1
8,79,39,2,3,5,2,0,0,0
8,81,32,0.8,3.2,5.8,0.6,0,0,1
8,82,60,11,7,5,5,0,0,0
8,83,45,2,1,1,15,0,0,0
8,84,74,5.7,15.4,3.3,5.7,0,0,1
8,85,170,7,63,1,3,0,0,0
8,86,146,0,58,1,0,0,0,0
8,87,135.5,0,55,0,0,0,0,0
8,88,110,19,4,5,22,0,0,0
8,89,351,57,68,6,15,0,121,0
8,90,56,0,0,0,17,0,0,0
8,91,47,4,4,3,3,0,0,0
8,92,98,26,1,2,0,0,26,0
8,95,4,0,0.4,0.1,1.2,0,0.3,1
8,108,9,0,0.6,1.2,1.5,0,0,1
8,115,5,0,0.5,0.8,0.5,0.1,0,1
8,123,5,0.1,0.1,0.6,1,0,0,1
8,124,21,0,1.3,4.3,1.5,0,0,1
8,125,15,0,0.9,3.1,1.1,0,0,1
9,6,4,0.2,0,0.5,1.1,0,0,1
9,8,3,0.2,0,0.3,0.8,0,0,1
9,25,2,0.2,0.2,0.1,0.3,0,0,1
9,26,3,0.3,0.3,0.1,0.4,0,0,1
9,39,7,0,0.2,0.3,1.9,0,0,1
9,52,1,0,0,0.2,0.2,0,0,1
9,55,1,0,0.1,0.1,0.2,0,0,1
9,57,4,0,0.5,0.2,0.8,0,0,1
9,78,2,0,0.1,0.2,0.5,0,0,1
9,79,16,0.1,1,1.8,1.6,0.4,0,1
9,81,8,0.1,0.5,0.9,0.8,0.2,0,1
9,82,13,0.1,0.8,1.5,1.3,0.3,0,1
9,83,1,0,0.1,0.1,0.1,0,0,1
9,84,187,0,85,0,0,0,80,0
9,85,402.5,0,194,0,0,0,183,0
9,86,127.5,0,67,2,0,0,69,0
9,87,97.5,7,31,0,0,0,0,0
9,88,116.5,13,29,3,1,0,0,0
9,89,250.5,79,3,6,17,0,74,0
9,90,24,2,0,1,8,0,0,0
9,91,13,0,2.9,0.5,2.2,0,0,1
9,92,21,0,4.6,0.8,3.6,0,0,1
9,93,25,0,5.5,1,4.2,0,0,1
9,94,15,0.2,2.4,0.6,1.9,0,0,1
9,115,6,0,0.9,0.4,1.2,0,0,1
9,116,28,0,4.1,2,5.6,0,0,1
9,117,11,0,1.6,0.8,2.2,0,0,1
9,125,32,0,0,13,3,0,0,0
9,126,3,0.1,0.1,0.4,0.4,0,0,1
10,0,3,0,0.2,0.2,0.8,0,0,1
10,1,5,0,0.3,0.4,1.3,0,0,1
10,3,2,0,0.1,0.2,0.5,0,0,1
10,4,3,0.2,0,0.3,0.8,0,0,1
10,26,3,0.3,0.3,0.1,0.4,0,0,1
10,37,1,0,0,0,0.3,0,0,1
10,44,2,0,0.1,0.1,0.6,0,0,1
10,47,2,0,0.1,0.1,0.6,0,0,1
10,48,3,0,0.2,0.2,0.8,0,0,1
10,55,2,0,0.2,0.1,0.4,0,0,1
10,56,4,0,0.5,0.2,0.8,0,0,1
10,59,4,0,0.5,0.2,0.8,0,0,1
10,71,6,0,0,0.5,1.5,0,0,1
10,73,6,0,0,0.5,1.5,0,0,1
10,78,2,0,0.1,0.2,0.5,0,0,1
10,79,5,0,0.3,0.6,0.5,0.1,0,1
10,80,4,0,0.3,0.4,0.4,0.1,0,1
10,81,26,0,7,1,3,0,0,0
10,82,17,0.1,1.1,1.9,1.7,0.4,0,1
10,83,11,0.1,0.7,1.2,1.1,0.3,0,1
10,84,57,0,26,0,0,0,22,0
10,85,353.5,0,158,0,0,0,100,0
