x,y,pp,ra,rp
0,75,12449419,11260847,90
0,76,12553216,11835317,94
0,77,12666592,10217343,80
0,78,12783347,10584937,82
0,79,12903746,11130588,86
0,80,13007849,11188670,86
0,81,13097456,10140851,77
0,83,13249302,10290427,77
0,84,13339592,10305842,77
0,85,13427702,10222179,76
0,86,13515857,10251529,75
0,89,13775920,10082824,73
0,90,13844082,9601682,69
0,91,13905551,9594566,68
0,92,13963568,10405800,74
0,93,14022632,10175077,72
0,94,14085603,10365155,73
0,95,14150327,10218433,72
0,96,14215395,9502737,66
0,98,14376982,8968395,62
0,100,14531229,10292469,70
0,101,14596855,10251635,70
0,102,14647739,9787024,66
0,103,14703422,10221371,69
1,75,12288727,12200090,99
1,76,12385506,11213981,90
1,77,12483859,10561462,84
1,78,12602998,10914097,86
1,79,12727467,9784824,76
1,80,12836075,10740359,83
1,81,12931554,10434941,80
1,82,13020063,9999212,76
1,83,13095229,9796974,74
1,84,13228272,10034096,75
1,86,13321093,9961148,74
1,87,13417922,9651917,71
1,88,13529242,9761148,72
1,90,13701638,9627521,70
1,91,13778344,9561415,69
1,92,13831908,9966864,72
1,93,13891918,9788342,70
1,94,13955981,10400395,74
1,95,14022454,9785160,69
1,96,14087831,8835032,62
1,97,14159288,8227193,58
1,100,14378125,9767115,67
1,102,14511421,10291655,70
1,103,14568337,9955823,68
2,75,12149180,11245154,92
2,76,12225086,11706210,95
2,77,12311871,11067124,89
2,78,12425362,10699029,86
2,79,12546013,10630034,84
2,80,12647568,9048131,71
2,81,12753509,10300259,80
2,82,12851087,9750251,75
2,84,13017126,9035228,69
2,85,13085451,8643633,66
2,86,13158684,9171916,69
2,87,13235109,8734724,65
2,88,13327267,9451865,70
2,89,13427269,9066016,67
2,90,13537232,9028516,66
2,91,13619653,9075855,66
2,92,13687475,9575266,69
2,93,13755711,9680626,70
2,94,13821685,10150078,73
2,95,13877270,9674700,69
2,96,13942024,9326099,66
2,100,14235054,9445873,66
2,101,14302367,9685521,67
2,103,14427066,9831481,68
2,104,14486632,7374627,50
3,76,6177171,10205276,165
3,77,12158453,10972332,90
3,78,12254314,10498526,85
3,79,12353755,10921199,88
3,80,12467512,10039019,80
3,82,12669819,9684656,76
3,83,12772502,8964199,70
3,84,12861314,8523512,66
3,85,12945376,9033988,69
3,86,13011607,9106871,69
3,87,13077142,8947954,68
3,88,13144978,8154289,62
3,89,13237397,8760409,66
3,90,13335342,8207452,61
3,91,13427164,9020345,67
3,92,13505785,8933722,66
3,93,13589764,8981607,66
3,94,13668847,9517169,69
3,95,13730098,9216796,67
3,96,13789044,8659601,62
3,99,13998490,8652698,61
3,100,14059534,9366552,66
3,103,14276444,9932340,69
3,104,14336366,7549320,52
3,105,14414480,7836298,54
4,77,6141682,10432492,169
4,78,6159282,11047418,179
