x,y,pp,ra,rp
0,0,2144139,1110798,51
0,1,2156651,1067446,49
0,2,2159406,1077426,49
0,3,2159856,1074384,49
0,5,2158457,1082696,50
0,6,2159889,1124544,52
0,7,2155747,1125212,52
0,8,2155308,1124487,52
0,9,2154650,1168328,54
0,10,2150628,1112154,51
0,11,2146942,1059381,49
0,12,2137827,1087761,50
0,13,2127964,1055265,49
0,14,2120348,1048196,49
0,15,2124656,1087958,51
0,16,2135481,1089021,50
0,17,2149773,1111191,51
0,18,2159130,1096562,50
0,19,2170427,1091697,50
0,20,2174868,1090517,50
0,21,2178424,1064301,48
0,23,2183088,1065440,48
0,24,2180183,1198833,54
0,25,2177208,1138560,52
0,27,2173469,1165778,53
0,28,2172284,1147490,52
0,29,2170916,1249845,57
0,30,2176544,1278748,58
0,31,2181963,1198600,54
0,32,2186837,1348377,61
0,33,2178805,1268630,58
0,34,2171130,1279766,58
0,35,2168808,1338247,61
0,36,2173160,1459858,67
0,37,2187315,1367616,62
0,38,2197685,1430086,65
0,39,2200634,1275443,57
0,40,2201179,1256918,57
0,41,2198990,1159669,52
0,42,2200670,1071747,48
0,44,2186435,1111048,50
0,45,2184860,1087209,49
0,46,2182784,971987,44
0,48,2183810,1039055,47
0,49,2192539,1039092,47
0,51,2197822,980022,44
0,52,2193632,928197,42
0,53,2192365,936901,42
0,54,2193528,1021731,46
0,55,2189581,1078012,49
0,56,2186705,1017905,46
0,57,2185356,975139,44
0,59,2182270,1024614,46
0,60,2178716,1028687,47
0,61,2172177,952535,43
0,62,2164021,993610,45
0,63,2158743,1004048,46
0,64,2155119,1009435,46
0,65,2154054,994330,46
0,66,2155833,973458,45
0,67,2147398,1016961,47
0,68,2135266,1060117,49
0,69,2126641,1023005,48
0,70,2119971,1027703,48
0,71,2117457,1019894,48
0,72,2115994,1036364,48
0,73,2117793,1067713,50
0,76,2126498,1059612,49
0,77,2113678,1079301,51
0,78,2095590,1071260,51
0,79,2073254,984935,47
0,80,2029828,1025576,50
0,81,1991709,878411,44
0,82,1967993,997813,50
0,83,1954345,987437,50
0,84,1948208,1072271,55
0,85,1954926,982307,50
0,86,1961608,906545,46
0,87,1968610,921506,46
0,88,1970518,962267,48
0,89,1973371,883129,44
0,90,1972715,859174,43
0,91,1975872,872239,44
0,92,1983132,908612,45
0,94,1993625,1039017,52
0,96,1999791,971241,48
0,97,1999850,1122179,56
0,98,2010474,1045070,51
0,100,2017121,1023530,50
0,101,2014253,943839,46
0,102,2014003,907036,45
0,103,2033990,1141996,56
0,110,2348480,1199649,51
0,112,2394165,1348487,56
0,115,2414830,1307065,54
0,117,2432777,1523419,62
0,118,2438335,1636482,67
0,119,2444900,1694644,69
0,120,2451738,1722143,70
0,121,2458252,1705263,69
0,122,2462997,1671404,67
0,123,2465879,1761946,71
0,125,2473548,1632586,66
0,126,2483173,1640809,66
0,127,2488229,1642659,66
1,0,2146372,1129783,52
1,1,2155113,1114927,51
1,2,2162028,1111487,51
1,3,2162732,1063569,49
1,4,2158688,1062912,49
1,6,2162023,1104667,51
1,7,2158040,1146658,53
1,8,2158673,1160657,53
1,9,2156480,1190226,55
1,10,2150578,1169385,54
1,11,2146189,1163919,54
1,12,2136743,1155549,54
1,13,2125546,1142842,53
1,14,2119885,1100985,51
1,18,2160661,1089880,50
1,19,2172111,1091924,50
1,20,2177638,972612,44
1,21,2181580,1108819,50
1,23,2181795,1031471,47
1,24,2180838,1206449,55
1,26,2176094,999389,45
1,28,2172092,1225056,56
1,29,2174338,1311733,60
1,31,2177533,1159112,53
1,32,2180039,1244271,57
1,34,2176908,1328137,61
1,39,2202329,1373597,62
1,40,2200806,1206024,54
1,41,2202392,1173459,53
1,43,2201354,1104225,50
1,44,2197856,1127863,51
1,45,2192607,968020,44
1,46,2186256,1093492,50
1,47,2182747,1042898,47
1,48,2187163,1024333,46
1,50,2194787,1038160,47
1,51,2193264,1042360,47
1,52,2192927,982593,44
1,53,2191861,1021117,46
1,54,2193838,1088715,49
1,55,2194868,1044086,47
1,56,2190894,1054814,48
1,57,2189031,1001483,45
1,58,2186499,979351,44
1,59,2184209,1039229,47
1,60,2178028,1036303,47
1,61,2172102,1025637,47
1,62,2164865,1006587,46
1,63,2160881,997181,46
1,64,2160051,1000525,46
1,65,2152820,1005460,46
1,66,2152347,986703,45
1,67,2150519,1020474,47
1,69,2131455,1028810,48
1,70,2123948,1039761,48
1,71,2121887,998571,47
1,72,2119129,1037319,48
1,73,2116120,1035888,48
1,74,2117778,1072045,50
1,76,2120704,1001860,47
1,78,2099245,1029663,49
1,79,2081377,991749,47
1,81,2016125,912346,45
1,82,1982684,941941,47
1,83,1959352,1020578,52
1,84,1953629,1003829,51
1,85,1957057,1052850,53
1,86,1960937,945117,48
1,88,1968459,942827,47
1,89,1968298,931716,47
1,90,1969458,876384,44
1,91,1974502,864460,43
1,92,1981975,883152,44
1,93,1984734,958164,48
1,94,1988109,953471,47
1,95,1992546,921783,46
1,96,1994444,1073213,53
1,97,1990278,1103443,55
1,98,1990935,1047876,52
1,99,1987460,928587,46
1,100,1983981,924272,46
1,102,1965980,962223,48
1,103,1982016,1121882,56
1,108,2223828,1143364,51
1,109,2287677,1193116,52
1,110,2324959,1239581,53
1,111,2365066,1279579,54
1,119,2437376,1699996,69
1,120,2445136,1664856,68
1,121,2451695,1723999,70
1,122,2455406,1642982,66
1,123,2460195,1666962,67
1,124,2464858,1612569,65
1,125,2467257,1755967,71
1,126,2475382,1672968,67
2,1,2153173,1147049,53
2,2,2162336,1123368,51
2,3,2162337,1139887,52
