x,y,value
10,51,303652
10,52,303652
10,53,303652
11,51,303652
11,52,303652
11,53,303652
12,51,303652
12,52,303652
12,53,303652
22,105,92518
22,106,92518
22,107,92518
23,105,92518
23,106,92518
23,107,92518
24,105,92518
24,106,92518
24,107,92518
25,53,347910
25,54,347910
25,55,347910
26,53,347910
26,54,347910
26,55,347910
27,53,347910
27,54,347910
27,55,347910
34,51,282699
34,52,282699
34,53,282699
34,62,380993
34,63,380993
34,64,380993
35,51,282699
35,52,282699
35,53,282699
35,62,380993
35,63,380993
35,64,380993
35,91,206999
35,92,206999
35,93,206999
36,51,282699
36,52,282699
36,53,282699
36,54,303615
36,55,332289
36,56,332289
36,57,321296
36,62,380993
36,63,380993
36,64,380993
36,91,206999
36,92,206999
36,93,206999
37,54,303615
37,55,332289
37,56,332289
37,57,321296
37,91,206999
37,92,206999
37,93,206999
38,54,303615
38,55,332289
38,56,332289
38,57,321296
41,63,374281
41,64,374281
41,65,374281
42,63,374281
42,64,374281
42,65,374281
42,82,374466
42,83,511615
42,84,511615
42,85,511615
43,63,374281
43,64,374281
43,65,374281
43,82,374466
43,83,511615
43,84,511615
43,85,511615
44,66,379755
44,67,379755
44,68,379755
44,82,374466
44,83,511615
44,84,511615
44,85,511615
45,66,379755
45,67,379755
45,68,379755
45,83,315537
45,84,315537
45,85,315537
46,66,379755
46,67,379755
46,68,390778
46,69,351261
46,70,351261
46,71,306558
46,72,306558
46,73,306558
46,78,293515
46,79,293515
46,80,297465
46,81,297465
46,82,297465
46,83,313214
46,84,304528
46,85,304528
47,68,351261
47,69,351261
47,70,351261
47,71,306558
47,72,306558
47,73,306558
47,78,293515
47,79,293515
47,80,297465
47,81,297465
47,82,297465
47,83,333619
47,84,257234
47,85,257234
48,68,351261
48,69,351261
48,70,352791
48,71,308689
48,72,308689
48,73,308689
48,74,176586
48,75,176586
48,78,293515
48,79,293515
48,80,297465
48,81,297465
48,82,297465
48,83,333619
48,84,257234
48,85,257234
49,70,163953
49,71,163953
49,72,163953
49,73,176586
49,74,176586
49,75,176586
49,83,257234
49,84,257234
49,85,257234
50,70,163953
50,71,163953
50,72,163953
50,73,176586
50,74,176586
50,75,176586
50,84,220293
50,85,220293
50,86,220293
51,84,220293
51,85,220293
51,86,220293
52,84,220293
52,85,220293
52,86,220293
55,85,213216
55,86,213216
55,87,213216
56,85,213216
56,86,213216
56,87,213216
57,85,213216
57,86,213216
57,87,213216
58,102,523796
58,103,523796
58,104,523796
59,102,523796
59,103,523796
59,104,523796
60,102,523796
60,103,523796
60,104,523796
61,86,150827
61,87,150827
61,88,150827
62,86,150827
62,87,150827
62,88,150827
63,86,150827
63,87,150827
63,88,150827
68,86,141832
68,87,141832
68,88,141832
69,86,141832
69,87,141832
69,88,141832
70,86,141832
70,87,141832
70,88,141832
78,110,688601
78,111,688601
78,112,688601
79,110,688601
79,111,688601
79,112,688601
80,82,131085
80,83,131085
80,84,131085
80,110,688601
80,111,688601
80,112,688601
81,82,131085
81,83,131085
81,84,131085
82,82,131085
82,83,131085
82,84,131085
88,120,436418
88,121,436418
88,122,436418
89,120,436418
89,121,436418
89,122,436418
90,120,436418
90,121,436418
90,122,436418
97,90,140815
97,91,140815
97,92,140815
98,90,140815
98,91,140815
98,92,140815
99,90,140815
99,91,140815
99,92,140815
110,77,118398
110,78,118398
110,79,118398
110,93,104869
110,94,104869
110,95,241341
110,96,145574
110,97,145574
111,77,118398
111,78,118398
111,79,118398
111,93,104869
111,94,104869
111,95,241341
111,96,145574
111,97,145574
112,77,118398
112,78,118398
112,79,118398
112,93,104869
112,94,104869
112,95,241341
112,96,145574
112,97,145574
115,57,246832
115,58,246832
115,59,246832
115,61,255888
115,62,255888
115,63,255888
116,57,246832
116,58,246832
116,59,246832
116,61,255888
116,62,255888
116,63,255888
117,57,246832
117,58,246832
117,59,246832
117,61,255888
117,62,255888
117,63,255888
117,68,295861
117,69,295861
117,70,295861
117,94,83860
117,95,83860
117,96,83860
118,67,299378
118,68,302523
118,69,302523
118,70,295861
118,94,83860
118,95,83860
118,96,83860
119,67,299378
119,68,302523
119,69,302523
119,70,295861
119,94,83860
119,95,83860
119,96,83860
119,111,245753
119,112,245753
119,113,245753
120,67,299378
120,68,299378
120,69,299378
120,111,245753
120,112,245753
120,113,245753
121,111,245753
121,112,245753
121,113,245753
125,99,121600
125,100,121600
125,101,121600
125,112,336018
125,113,336018
125,114,336018
126,65,298593
126,66,298593
126,67,298593
126,99,121600
126,100,121600
126,101,121600
126,112,336018
126,113,336018
126,114,336018
127,65,298593
127,66,298593
127,67,298593
127,99,121600
127,100,121600
127,101,121600
127,112,336018
127,113,336018
127,114,336018
