x,y,value
44,90,1882
44,91,1882
44,92,1882
45,90,1882
45,91,1882
45,92,1882
46,90,1882
46,91,1882
46,92,1882
50,93,9466
50,94,9466
50,95,9466
51,93,9466
51,94,9466
51,95,9466
52,93,9466
52,94,9466
52,95,9466
59,89,9422
59,90,9422
59,91,9422
60,89,9422
60,90,9422
60,91,9422
61,89,9422
61,90,9422
61,91,9422
65,4,411161
65,5,411161
65,6,411161
66,4,411161
66,5,411161
66,6,411161
66,10,357357
66,11,357357
66,12,357357
66,15,255823
66,16,255823
66,17,255823
67,4,411161
67,5,411161
67,6,411161
67,10,357357
67,11,357357
67,12,357357
67,15,255823
67,16,255823
67,17,255823
67,24,319441
67,25,319441
67,26,319441
68,10,357357
68,11,357357
68,12,357357
68,15,255823
68,16,255823
68,17,255823
68,24,319441
68,25,319441
68,26,319441
68,27,385139
68,28,385139
68,29,385139
69,24,319441
69,25,319441
69,26,319441
69,27,385139
69,28,385139
69,29,385139
70,27,385139
70,28,385139
70,29,385139
70,83,10385
70,84,10385
70,85,10385
71,83,10385
71,84,10385
71,85,10385
72,83,10385
72,84,10385
72,85,10385
73,0,1136183
73,30,556072
73,31,556072
73,32,556072
73,33,201617
73,34,201617
73,35,201617
73,83,10552
73,84,10552
73,85,10552
74,0,1136183
74,3,978745
74,4,978745
74,5,978745
74,30,556072
74,31,556072
74,32,556072
74,33,203535
74,34,203535
74,35,201617
74,83,10552
74,84,10552
74,85,10552
75,0,1136183
75,3,978745
75,4,978745
75,5,978745
75,30,563267
75,31,563267
75,32,563267
75,33,203535
75,34,203535
75,35,201617
75,45,246527
75,46,246527
75,47,246527
75,83,10552
75,84,10552
75,85,10552
76,3,978745
76,4,978745
76,5,978745
76,30,688344
76,31,688344
76,32,688344
76,33,199650
76,34,199650
76,45,246527
76,46,246527
76,47,246527
77,6,1191134
77,7,1191134
77,8,1191134
77,29,683500
77,30,727903
77,31,727903
77,32,688344
77,45,246527
77,46,246527
77,47,246527
78,6,1191134
78,7,1191134
78,8,1191134
78,29,685231
78,30,727903
78,31,727903
78,32,688344
79,6,1191134
79,7,1191134
