x,y,elevation
0,0,1440
0,1,1497
0,2,1610
0,3,1566
0,4,1575
0,5,1519
0,6,1595
0,7,1729
0,8,1805
0,9,1651
0,10,1525
0,11,1435
0,12,1180
0,13,1026
0,14,1160
0,15,1316
0,16,1265
0,17,1170
0,18,974
0,19,853
0,20,931
0,21,1084
0,22,1339
0,23,1616
0,24,1787
0,25,1802
0,26,1892
0,27,1944
0,28,1901
0,29,1908
0,30,1897
0,31,1809
0,32,1676
0,33,1599
0,34,1505
0,35,1363
0,36,1148
0,37,1084
0,38,1089
0,39,1090
0,40,1034
0,41,909
0,42,806
0,43,707
0,44,534
0,45,444
0,46,592
0,47,643
0,48,485
0,49,450
0,50,366
0,51,315
0,52,292
0,53,315
0,54,361
0,55,462
0,56,608
0,57,643
0,58,612
0,59,520
0,60,497
0,61,489
0,62,460
0,63,362
0,64,260
0,65,236
0,66,243
0,67,206
0,68,150
0,69,92
0,70,39
0,71,7
1,0,1284
1,1,1402
1,2,1441
1,3,1330
1,4,1364
1,5,1381
1,6,1465
1,7,1613
1,8,1661
1,9,1470
1,10,1315
1,11,1242
1,12,1105
1,13,1100
1,14,1288
1,15,1305
1,16,1117
1,17,980
1,18,892
1,19,983
1,20,1096
1,21,1091
1,22,1290
1,23,1528
1,24,1661
1,25,1797
1,26,1890
1,27,1888
1,28,1680
1,29,1622
1,30,1633
1,31,1580
1,32,1450
1,33,1392
1,34,1298
1,35,1164
1,36,1048
1,37,934
1,38,896
1,39,952
1,40,1062
1,41,1011
1,42,887
1,43,763
1,44,575
1,45,423
1,46,445
1,47,444
1,48,374
1,49,352
1,50,354
1,51,408
1,52,414
1,53,505
1,54,510
1,55,572
1,56,729
1,57,761
1,58,671
1,59,611
1,60,528
1,61,445
1,62,346
1,63,257
1,64,184
1,65,152
1,66,144
1,67,131
1,68,127
1,69,83
1,70,38
1,71,7
2,0,1181
2,1,1231
2,2,1239
2,3,1208
2,4,1300
2,5,1331
2,6,1441
2,7,1618
2,8,1606
2,9,1392
2,10,1280
2,11,1179
2,12,1108
2,13,1230
2,14,1400
2,15,1324
2,16,1099
2,17,935
2,18,919
2,19,1069
2,20,1245
2,21,1222
2,22,1250
2,23,1398
2,24,1631
2,25,1754
2,26,1753
2,27,1721
2,28,1542
2,29,1408
2,30,1412
2,31,1395
2,32,1278
2,33,1203
2,34,1154
2,35,1040
2,36,924
2,37,864
2,38,788
2,39,898
2,40,928
2,41,868
2,42,803
2,43,685
2,44,515
2,45,389
2,46,382
2,47,377
2,48,398
2,49,451
2,50,516
2,51,546
2,52,519
2,53,600
2,54,637
2,55,698
2,56,758
2,57,657
2,58,565
2,59,539
2,60,459
2,61,388
2,62,277
2,63,277
2,64,292
2,65,251
2,66,203
2,67,174
2,68,120
2,69,80
2,70,45
2,71,11
3,0,1078
3,1,1084
3,2,1114
3,3,1210
3,4,1440
3,5,1445
3,6,1574
3,7,1714
3,8,1547
3,9,1437
3,10,1433
3,11,1312
3,12,1271
3,13,1369
3,14,1507
3,15,1435
3,16,1228
3,17,1015
3,18,903
3,19,981
3,20,1173
3,21,1313
3,22,1365
3,23,1450
3,24,1647
3,25,1701
3,26,1634
3,27,1550
3,28,1418
3,29,1241
3,30,1227
3,31,1203
3,32,1145
3,33,1051
3,34,991
3,35,957
3,36,857
3,37,775
3,38,732
3,39,846
3,40,785
3,41,713
3,42,644
3,43,521
3,44,410
3,45,450
3,46,521
3,47,525
3,48,546
3,49,562
3,50,636
3,51,621
3,52,623
3,53,693
3,54,753
3,55,696
3,56,631
3,57,520
3,58,435
3,59,388
3,60,338
3,61,299
3,62,297
3,63,342
3,64,305
3,65,255
3,66,153
3,67,107
3,68,152
3,69,137
3,70,85
3,71,32
4,0,1024
4,1,1080
4,2,1175
4,3,1283
4,4,1453
4,5,1566
4,6,1714
4,7,1725
4,8,1627
4,9,1666
4,10,1626
4,11,1508
4,12,1483
4,13,1461
4,14,1415
4,15,1350
4,16,1239
4,17,1093
4,18,970
4,19,912
4,20,997
4,21,1118
4,22,1219
4,23,1339
4,24,1505
4,25,1566
4,26,1528
4,27,1376
4,28,1255
4,29,1118
4,30,1048
4,31,1020
4,32,1003
