x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
65,100,45,12.3,38
65,101,46,13.3,39
66,100,608,7.2,33
66,101,5450,7,32
66,102,28,8.9,33
67,98,24,14.6,37
67,99,169,7.6,33
67,100,2469,4,31
67,102,689,3.1,15
68,96,1,21,37
68,97,33,14.3,31
68,98,31,13.5,33
68,99,228,5.8,27
68,100,166,6.5,29
68,101,605,2.4,9
68,102,4184,3.6,12
68,103,28,6.3,13
68,105,4,17.2,27
68,106,990,4,40
68,107,92,9.8,45
68,108,6,22.8,56
68,118,1,16.6,22
68,120,249,5.8,29
68,121,10,5.8,30
69,97,78,13.5,30
69,98,64,6.3,23
69,99,10821,3.3,19
69,100,956,7.2,13
69,101,143,5.2,8
69,102,3021,4.4,8
69,103,6003,4.9,13
69,104,1083,7.4,13
69,105,19,15.2,24
69,107,99,10.7,43
69,108,34,14.5,47
69,109,1,16,57
69,110,11,29,46
69,111,28,29.3,48
69,112,85,27.5,42
69,113,14,21.6,37
69,114,0,21.8,36
69,117,48,11.9,18
69,118,15,9.8,16
69,119,63,9.6,21
69,120,82,6.4,26
69,121,4,14.6,28
69,127,0,8.5,10
70,99,621,6.4,16
70,100,4635,4.3,13
70,101,21884,4.1,9
70,102,1204,10.1,11
70,103,94,13.2,17
70,104,19387,4.2,6
70,105,284,11.6,13
70,106,21,16.8,21
70,107,2843,4.3,36
70,108,28,15.8,38
70,109,11,9.8,35
70,110,1,16.4,31
70,111,11,26.8,42
70,112,26,25.2,40
70,113,313,15.1,31
70,114,113,12.9,30
70,117,493,6.9,11
70,118,4616,5.4,12
70,119,7,9.6,23
70,120,18,6.8,21
70,121,149,13.2,27
70,122,411,17.3,34
70,123,50,13.9,37
70,124,7,16.6,30
70,125,1827,6.6,15
70,126,7863,5,7
70,127,1,11.6,13
71,97,247,8.5,27
71,98,557,7.4,22
71,99,232,5.9,19
71,100,968,5.3,20
71,101,262,6.1,19
71,102,26,17.7,25
71,103,333,6.3,11
71,104,5617,4.9,9
71,105,56,10.2,13
71,106,24,30.4,34
71,107,0,23.1,34
71,108,16,19.5,34
71,109,3747,8.6,26
71,110,226,10,24
71,111,2,15.8,27
71,112,23,12.8,26
71,113,394,9,28
71,114,2422,5.7,24
71,115,707,5.8,16
71,116,29,5.1,12
71,117,8476,5,7
71,118,6509,3.2,9
71,119,5108,2.6,14
71,120,1219,3.2,19
71,121,670,10.1,31
71,122,0,20.8,42
71,123,69,5.4,32
71,124,2660,6.3,26
71,125,991,5.7,17
71,126,1151,4.6,12
71,127,0,21,28
72,96,4,14,35
72,97,1946,5.8,29
72,98,1638,4.5,26
72,99,2407,3.9,25
72,100,143,4.9,25
72,101,1481,4.9,22
72,102,385,10.2,26
72,103,3086,8.2,20
72,104,3894,3.9,13
72,105,2791,5.4,16
72,106,1,26.6,42
72,108,1133,7.1,19
72,109,13354,3.8,15
72,110,91,5.9,18
72,111,56,9.2,20
72,112,2416,6.8,22
72,113,9604,4.2,24
72,114,4943,4.1,22
72,115,317,8.4,17
72,116,68,7,14
72,117,22300,3.1,9
72,118,4859,3.9,11
72,119,1522,4.6,15
72,120,2566,3.6,19
72,121,2800,2.9,23
72,122,3,6.6,24
72,124,990,3.7,26
72,125,1,3.9,21
72,126,12,6.1,19
72,127,1,13.5,29
73,96,68,9.2,41
73,97,118,8.3,35
73,98,80,10.1,37
73,99,2177,5,31
73,100,1500,3.1,29
73,101,2553,4.2,27
73,102,10,25.8,41
73,103,110,7.2,20
73,104,1486,5.8,17
73,105,23,8.7,20
73,106,1,16.4,32
73,107,305,11.8,27
73,108,5309,5.1,14
73,109,92,6.5,11
73,110,116,5.2,14
73,111,143,9.2,18
73,112,83,6.9,20
73,113,2853,4.2,21
73,114,192,5.6,19
73,115,197,8.1,17
73,116,455,9.5,19
73,117,269,5.4,15
73,118,4569,3.3,15
73,119,515,5.4,19
73,120,777,8.5,20
73,121,484,6.9,20
