x,y,val
23,7,142
1,28,406
9,3,10
3,9,2021
27,3,95
27,10,27
19,13,323
5,22,279
24,15,53
3,8,14069
6,29,1494
31,1,77
11,29,1
20,8,2078
6,13,46
28,0,192
26,1,405
1,12,288
4,10,94
4,30,80
6,31,537
31,4,404
27,1,2201
8,28,30162
1,30,4
14,2,84
15,2,439
8,27,27
25,18,332
3,21,35
22,24,10
21,2,4843
17,10,1683
21,23,154
0,11,260
7,3,34
9,29,17
31,22,286
8,2,243
3,27,483
16,1,614
6,22,33
21,31,284
0,12,139
25,21,216
27,17,135
23,11,74
29,8,1960
29,9,299
23,17,2646
14,9,2058
15,8,9411
25,22,290
15,31,517
16,31,1
25,27,6064
24,23,1450
22,1,158
21,18,129
21,6,647
26,11,243
28,16,33
0,29,62
4,21,213
4,22,76
29,20,9
27,5,243
0,5,348
30,29,85
4,28,292
23,12,2752
2,8,65468
22,13,161
30,8,225
28,12,203
17,0,2218
29,30,110
20,31,73
27,13,154
28,4,137
5,18,9119
6,28,2154
5,10,370
24,13,1637
23,14,1692
1,23,1
31,3,64
20,16,337
29,31,171
23,26,3352
28,20,2
20,24,1
22,27,7
3,19,1360
3,12,57
19,16,3640
31,19,59
31,6,228
0,14,27
18,1,5085
26,12,1240
3,23,178
11,1,19417
6,27,519
28,8,239
29,5,163
30,18,147
4,26,615
28,2,251
6,26,2045
5,19,88
15,1,403
2,6,894
20,11,1021
26,31,98
1,26,7
24,25,43934
4,18,34306
30,2,31
28,19,171
27,29,23
4,16,528
28,1,482
23,21,1106
2,27,115
29,13,164
12,31,852
18,31,4
4,27,508
21,13,553
28,26,504
3,17,397
26,5,32
3,25,171
14,8,14730
22,15,481
17,11,1867
28,10,73
20,19,484
24,31,79
25,7,14
24,18,630
3,7,5859
21,1,535
27,22,45
15,10,1876
9,28,215
16,4,1592
28,17,444
28,5,51
5,21,1928
19,5,1487
4,24,853
28,15,143
30,28,48
18,4,626
26,18,98
25,14,495
27,9,531
2,7,7049
0,21,75
17,4,1055
16,7,1445
5,8,67
29,2,186
4,13,364
2,25,3
17,12,807
25,11,1
1,19,1867
22,9,72
12,1,2101
5,26,2269
31,25,64
14,1,462
4,11,175
30,31,4221
0,10,465
5,11,823
14,7,886
23,15,194
4,8,414
30,10,185
24,11,319
16,11,435
20,0,707
5,24,1771
3,18,2013
28,24,713
20,5,220
28,9,186
18,0,1221
30,24,262
22,19,33
19,14,492
17,5,262
2,13,92
6,16,278
21,5,358
4,7,130
18,8,318
26,15,940
22,31,990
30,6,256
29,27,115
23,31,131
5,27,842
10,3,71
30,26,17
28,22,87
18,13,2757
24,1,1311
0,20,123
2,17,670
30,9,129
0,28,81
1,25,10
20,10,212
5,7,1
22,6,196
10,31,29
0,18,88
28,11,205
5,12,461
18,6,472
28,3,120
24,26,42298
29,24,928
22,25,50
1,6,758
23,1,352
21,12,539
24,30,12
0,19,130
27,2,683
22,4,317
21,11,666
13,0,4903
21,22,383
0,9,640
21,16,966
31,10,131
31,7,106
7,15,91
24,16,489
25,16,483
10,29,22
10,2,1401
29,19,3
29,23,515
25,3,1101
24,14,570
3,15,677
15,3,353
20,21,166
6,24,636
25,24,18242
0,17,32
11,3,53
8,3,378
30,7,168
25,9,1015
30,19,904
4,12,2125
25,15,36
21,25,499
19,4,77
15,4,327
31,28,26
26,10,663
0,23,6
31,27,22
20,20,768
24,5,1223
29,1,30
2,23,22
21,20,3273
18,10,297
27,20,509
11,2,2965
26,6,67
29,29,106
22,0,906
2,22,252
14,5,816
28,28,30
22,29,1
8,26,2
24,0,89
3,22,102
23,9,524
25,10,447
12,5,1
20,2,532
31,18,48
25,13,6760
31,8,163
22,18,12
23,23,1048
22,22,656
23,6,6
31,29,30
0,7,477
29,4,254
26,30,54
27,21,43
13,6,260
27,11,4426
4,14,149
30,20,162
21,0,166
23,8,18
27,14,180
25,6,23
17,6,111
16,0,488
25,2,20
16,9,2352
14,0,3157
29,16,26
22,16,481
12,2,1063
23,27,11348
29,18,149
1,22,14
1,29,324
27,12,1641
22,12,802
25,29,911
4,25,3113
23,24,133
27,16,450
30,30,319
15,6,217
5,17,2940
21,15,1908
10,1,44375
7,27,324
21,8,357
1,18,103
3,10,612
23,5,410
10,28,20
5,16,175
31,5,4068
4,9,1329
24,9,9
23,22,308
15,0,3184
26,21,347
30,21,191
18,12,560
18,7,335
27,26,1878
27,27,291
25,1,140
25,19,326
31,26,72
5,31,14355
5,23,61
26,24,2738
1,14,30
27,6,317
22,8,28
20,14,337
28,23,342
1,7,1172
2,16,183
0,30,715
0,25,132
7,29,12131
14,11,2
29,10,93
24,21,1833
16,2,2752
19,0,908
1,5,2951
27,23,916
25,30,352
9,31,97
0,15,5
19,10,83
30,5,214
29,14,684
1,21,47
9,27,17
27,15,439
30,23,425
3,31,424
30,16,171
27,31,48
19,31,221
26,2,473
27,30,24
6,23,704
19,15,2763
8,30,1019
3,26,95
3,30,142
18,5,258
29,21,96
16,3,2314
26,20,821
22,7,983
23,29,1676
9,2,1007
31,11,962
6,14,984
25,25,48422
15,11,7
4,31,630
5,14,244
4,17,967
28,14,1353
9,0,8
23,28,5255
25,23,5591
2,10,313
29,0,5296
29,17,841
5,20,83
1,31,4
21,24,445
3,6,6826
23,16,3525
13,3,666
25,0,76
16,10,34504
25,8,268
22,21,27
23,18,34
13,5,638
26,4,48
12,4,181
31,31,303
16,8,2360
27,24,5945
24,19,675
2,18,233
20,13,254
23,20,167
31,13,93
29,3,831
23,25,240
28,18,1053
16,6,662
13,4,13
22,14,11279
30,17,60
8,24,1
3,14,110
25,5,353
26,0,107
22,10,1173
12,0,3805
8,1,367
5,9,237
23,10,34
15,9,682
17,9,1654
20,17,291
2,15,220
18,9,463
19,2,277
29,7,517
1,13,47
24,27,2170
25,4,256
15,7,1684
13,1,2193
4,29,83
30,0,1400
21,17,405
22,3,408
7,16,24
28,13,179
27,0,303
23,4,108
0,16,12
31,17,256
23,0,550
27,7,28
20,3,502
5,28,118
24,8,393
4,20,1491
20,4,2278
24,17,789
2,12,30
3,24,1
30,14,130
31,12,223
1,4,32
26,9,686
24,29,676
4,19,3134
29,26,110
21,21,16898
23,13,427
24,6,26
4,15,139
0,24,10
3,28,515
1,15,72
2,19,237
5,15,222
1,17,30
23,2,327
5,25,26163
24,4,495
3,20,821
19,8,1335
31,16,1012
30,13,104
27,4,810
26,13,501
2,20,395
1,20,68
31,15,27
3,11,61
31,20,184
13,31,5
26,23,3680
31,21,203
20,9,208
2,31,17
2,24,1
23,19,1065
8,31,1941
3,29,89
17,7,323
18,15,633
1,27,57
29,11,51
14,10,242
27,19,148
17,3,204
0,26,25
5,30,6593
23,30,310
7,14,16
30,22,290
30,3,117
28,29,133
19,12,577
18,3,456
19,3,76
1,8,1652
27,18,27
20,12,3307
2,29,1513
28,27,215
29,28,49
19,9,53
0,13,7
29,15,108
30,4,306
24,7,3
24,3,126
26,8,34
13,2,2355
26,22,641
25,28,37
14,3,379
31,23,20
26,17,117
28,21,11
24,28,362
22,5,165
6,15,429
6,30,1899
1,9,1045
26,27,1458
8,29,19214
1,10,1226
15,5,936
1,24,3
24,24,7958
10,0,2753
21,3,2339
26,14,379
26,3,174
19,7,1398
2,9,1039
21,14,730
30,1,339
26,29,54
7,28,2218
23,3,217
2,14,546
26,16,4476
6,12,1
17,1,4155
4,23,84
2,11,211
20,15,1026
25,31,174
3,13,464
31,24,11
19,11,221
0,27,3
18,14,302
14,4,1727
24,22,36
16,5,189
17,2,4439
6,17,106
20,7,2386
26,26,638
29,6,124
11,31,355
29,22,57
26,28,44
25,17,37
18,2,2558
29,12,135
25,26,12790
20,1,331
14,31,2
12,3,516
7,31,296
22,23,199
19,17,385
0,4,428
24,20,259
30,25,91
30,11,3371
20,6,548
31,9,9
25,12,770
2,21,161
26,25,573
20,18,2421
31,14,8
7,30,768
0,8,6176
3,16,1549
11,0,3758
21,9,460
7,26,79
9,1,40
19,1,418
18,11,2709
28,6,30
2,28,4088
26,19,57
17,8,433
27,25,115
14,6,3656
5,13,933
22,30,25
27,28,135
26,7,1371
21,19,261
29,25,41
0,6,226
22,11,1182
30,15,264
20,25,5
28,7,8
2,26,43
22,2,1463
5,29,276
24,10,66
1,11,207
19,6,512
31,30,43
28,30,30
31,0,470
31,2,42
24,12,302
28,25,148
25,20,338
21,4,1077
24,2,107
22,17,188
30,12,396
22,20,596
17,13,282
7,2,50
21,7,96
6,25,330
0,3,130
