x,y,dlt,tcd
0,61,,206
0,62,,31
0,63,,35
0,64,2,32
0,65,2,49
0,66,2,62
0,67,2,57
0,68,2,43
0,69,2,41
0,70,2,47
0,71,2,59
0,72,2,57
0,73,2,56
0,74,2,34
0,75,2,14
0,76,2,49
0,77,2,64
0,78,2,56
0,79,2,35
0,80,2,56
0,81,2,37
0,82,2,61
0,83,2,63
0,84,,41
0,85,,43
0,86,2,61
0,87,2,36
0,88,2,52
0,89,2,28
0,90,2,45
0,91,2,44
0,92,2,50
0,93,2,37
0,94,2,44
0,95,2,46
0,96,2,52
0,97,2,35
0,98,2,34
0,99,2,51
0,100,,26
0,101,,30
0,102,2,31
0,103,2,35
0,104,1,46
0,105,,13
0,106,2,28
0,107,2,66
0,108,,43
0,109,2,22
0,110,2,30
0,111,,13
0,112,,18
0,113,,23
0,114,2,35
0,115,,22
0,117,,13
0,118,,6
0,121,,16
0,122,2,65
0,123,2,43
0,124,2,59
0,125,2,52
0,126,2,31
0,127,,36
1,58,,206
1,61,,175
1,62,,48
1,63,2,38
1,64,2,25
1,65,2,49
1,66,2,50
1,67,2,49
1,68,2,53
1,69,2,14
1,70,2,44
1,71,2,66
1,72,2,64
1,73,2,59
1,74,2,63
1,75,2,41
1,76,2,33
1,77,2,41
1,78,2,53
1,79,2,52
1,80,2,51
1,81,2,22
1,82,2,41
1,83,2,46
1,84,2,32
1,85,2,51
1,86,2,34
1,87,2,48
1,88,2,43
1,89,2,17
1,90,2,45
1,91,2,33
1,92,2,49
1,93,2,41
1,94,2,38
1,95,,21
1,96,2,36
1,97,2,30
1,98,2,38
1,99,2,28
1,100,2,44
1,101,2,43
1,102,2,10
1,103,2,13
1,104,1,19
1,105,,41
1,106,2,55
1,107,2,62
1,108,2,57
1,109,2,50
1,110,,32
1,112,,1
1,113,,12
1,114,2,17
1,115,2,35
1,116,2,44
1,117,2,18
1,118,,18
1,119,,38
1,120,2,18
1,121,2,49
1,122,2,39
1,123,2,20
1,124,2,38
1,125,2,34
1,126,2,44
1,127,,24
2,45,,250
2,46,,254
2,48,,254
2,49,,250
2,50,,250
2,51,,250
2,52,,252
2,57,,202
2,58,,34
2,60,,236
2,61,1,86
2,62,,28
2,63,,6
2,64,2,16
2,65,1,42
2,66,2,40
2,67,2,41
2,68,2,39
2,69,2,29
2,70,2,50
2,71,2,55
2,72,2,60
2,73,2,54
2,74,2,53
2,75,2,38
2,76,2,5
2,77,1,35
2,78,2,43
2,79,2,45
2,80,2,49
2,81,2,50
2,82,2,59
2,83,2,51
2,84,2,37
2,85,2,30
2,86,2,14
2,87,2,35
2,88,2,22
2,89,2,15
2,90,2,48
2,91,2,41
2,92,2,25
2,93,2,48
2,94,2,55
2,95,2,28
2,96,2,49
2,97,,51
2,98,,10
2,99,2,26
2,100,2,7
2,101,2,44
2,102,2,27
2,103,,2
2,105,2,48
2,106,2,52
2,107,2,61
2,108,2,58
2,109,2,46
2,110,,36
2,112,,1
2,113,,13
2,114,2,53
2,115,2,56
2,116,2,54
2,117,2,29
2,118,2,64
2,119,2,55
2,120,2,39
2,121,2,30
2,122,2,52
2,123,2,57
2,124,2,56
2,125,2,51
2,126,2,39
2,127,2,10
3,44,,171
3,45,,12
3,46,,208
3,48,,131
3,49,1,20
3,50,1,11
3,51,,18
3,52,,89
3,53,,193
3,57,,78
3,58,,4
3,60,1,93
3,61,1,43
3,62,,14
3,63,2,51
3,64,2,49
3,65,1,58
3,66,2,47
3,67,2,58
3,68,2,31
3,69,2,50
3,70,2,33
3,71,2,55
3,72,2,49
3,73,2,58
3,74,2,57
3,75,2,32
3,76,2,57
3,77,,35
3,78,,45
3,79,2,58
3,80,2,59
3,81,2,33
3,82,2,52
3,83,2,55
3,84,2,61
3,85,2,52
3,86,2,17
3,87,2,33
3,88,2,31
3,89,2,22
3,90,2,23
3,91,2,37
3,92,2,34
3,93,2,35
3,94,1,23
3,95,2,16
3,96,2,32
3,97,2,42
3,98,2,34
3,99,2,57
3,100,,33
3,101,2,48
3,102,1,66
3,103,,37
3,104,,5
3,105,2,45
3,106,2,50
3,107,2,37
3,108,2,18
3,109,,30
3,110,,14
3,111,,12
3,112,,48
3,113,,30
3,114,,1
3,115,2,37
3,116,2,60
3,117,,55
3,118,,18
3,119,,38
3,120,2,28
3,121,2,46
3,122,2,60
3,123,2,48
3,124,2,48
3,125,2,47
3,126,2,48
3,127,2,40
4,44,,88
4,45,,38
4,46,,87
4,47,,142
4,48,2,49
4,49,2,38
4,50,2,39
4,51,2,61
4,52,2,67
4,53,,83
4,57,,235
4,58,,189
4,60,1,102
4,61,1,33
4,62,,32
4,63,2,54
4,64,2,24
4,65,2,42
4,66,2,48
4,67,2,56
4,68,2,14
4,69,2,58
4,70,2,54
4,71,2,57
4,72,2,47
4,73,2,60
4,74,2,55
4,75,2,62
4,76,2,59
4,77,,36
4,78,,27
4,79,,58
4,80,2,49
4,81,,1
4,82,,28
4,83,2,32
4,84,2,54
4,85,2,53
4,86,2,37
4,87,2,45
4,88,,23
4,89,,10
4,90,,12
4,91,,31
4,92,2,37
4,93,2,46
4,94,2,24
4,95,2,51
4,96,2,24
4,97,2,44
4,98,2,23
4,99,,29
4,100,,26
4,101,2,46
4,102,2,43
4,103,,22
4,104,,32
4,105,2,39
4,106,2,47
4,107,2,19
4,108,2,5
4,109,,21
4,110,,16
4,111,2,21
4,112,2,48
4,113,,34
4,114,,6
4,115,,35
4,116,2,57
4,117,2,44
4,118,,6
4,119,2,41
4,120,2,43
4,121,2,45
4,122,2,29
4,123,2,24
4,124,2,44
4,125,,48
4,126,2,30
4,127,2,32
5,44,,231
5,45,2,28
5,46,,30
5,47,,26
5,48,2,45
5,49,2,55
5,50,2,58
5,51,2,59
5,52,2,65
5,53,,51
5,60,,157
5,61,1,11
5,62,1,16
5,63,,17
5,64,2,17
5,65,2,36
5,66,2,48
5,67,2,35
5,68,2,38
5,69,2,62
5,70,2,51
5,71,2,35
5,72,2,46
5,73,2,54
5,74,2,40
5,75,2,57
5,76,2,54
5,77,,19
5,78,,7
5,79,2,37
5,80,2,47
5,81,,8
5,82,,34
5,83,2,30
5,84,,59
5,85,2,36
5,86,2,41
5,87,,52
5,88,,35
5,89,,2
5,91,,21
5,92,2,34
5,93,2,40
5,94,,33
5,95,2,58
5,96,2,27
5,97,2,28
5,98,2,39
5,99,,31
5,100,,19
5,101,,6
5,102,,22
5,103,,10
5,104,,18
5,105,2,48
5,106,2,11
5,107,,26
5,108,2,10
5,109,2,55
5,110,,12
5,111,,24
5,112,,12
5,113,,16
5,114,,45
5,115,,8
5,116,,15
5,117,2,29
5,118,2,46
5,119,2,54
5,120,2,43
5,121,2,30
5,122,,26
5,123,2,
5,126,2,38
5,127,2,45
6,44,,230
6,45,2,24
6,46,,55
6,47,2,37
6,48,2,55
6,49,2,36
6,50,2,43
6,51,2,55
6,52,2,63
6,53,2,29
6,54,,53
6,55,,51
6,56,,79
6,57,,111
6,60,,201
6,61,,8
6,62,,9
6,63,,26
6,64,2,37
6,65,2,36
6,66,2,54
6,67,2,23
6,68,2,46
6,69,2,68
6,70,2,35
6,71,2,58
6,72,2,37
6,73,2,62
6,74,2,54
6,75,2,61
6,76,2,59
6,77,1,48
6,78,,23
6,79,2,30
6,80,2,53
6,81,2,26
6,82,2,61
6,83,2,57
6,84,2,51
6,85,2,21
6,86,2,28
6,87,2,28
6,88,1,27
6,89,,19
6,90,,8
6,91,,47
6,92,2,44
6,93,2,26
6,94,2,29
6,95,2,50
6,96,2,23
6,97,1,12
6,98,1,43
6,99,1,38
6,100,,25
6,101,,20
6,102,2,7
6,103,2,34
6,104,1,19
6,105,,44
6,106,2,7
6,107,2,6
6,108,2,7
6,109,2,32
6,110,,33
6,111,2,13
6,112,,26
6,113,,8
6,114,2,11
6,115,,32
6,116,,3
6,117,,8
6,118,2,12
6,119,2,42
6,120,2,39
6,121,2,37
6,122,,48
6,123,2,17
6,124,,12
6,125,,4
6,126,,13
6,127,2,24
7,44,,244
7,45,,137
7,46,,209
7,47,2,70
7,48,2,33
7,49,,57
7,50,,12
7,51,2,39
7,52,2,52
7,53,2,58
7,54,2,30
7,55,2,18
7,56,2,43
7,57,,97
7,60,,142
7,61,,10
7,62,2,12
7,63,2,31
7,64,2,35
7,65,2,43
7,66,2,50
7,67,2,52
7,68,2,40
7,69,2,62
7,70,,63
7,71,2,35
7,72,2,38
7,73,2,60
