x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,2,0,0.1,0.1,0.6,0,0,1
0,1,10,0,0.2,0.8,2.7,0,0,3
0,2,2,0,0,0.2,0.5,0,0,1
0,3,4,0,0.1,0.3,1.1,0,0,1
0,5,1,0,0,0.1,0.3,0,0,1
0,7,8,0,0.4,0.4,2.4,0,0,3
0,8,2,0,0.1,0.1,0.6,0,0,1
0,10,8,0,0.4,1.1,2.2,0,0,3
0,11,5,0,0.5,0.1,1.3,0,0,2
0,12,2,0,0.1,0.1,0.5,0,0,1
0,13,8,0,0.6,0.2,2.2,0,0,2
0,14,5,0,0.2,0.4,1.3,0,0,2
0,15,14,0.1,0.4,1.1,3.5,0,0,3
0,16,4,0.1,0.1,0.7,1,0,0,2
0,18,4,0.1,0.1,0.9,0.5,0,0,1
0,19,37,1,1,7.4,5.5,0,0,3
0,20,7,0.1,0.2,1.5,1,0,0,2
0,24,3,0,0.3,0,1.1,0,0,1
0,25,17,0,1.5,0.4,6.2,0,0,1
0,26,10,0.4,1.8,1.4,0.6,0,0,2
0,27,58,2.2,8.9,8.4,5.7,0,0,4
0,28,26,0.3,3.7,3.1,4.8,0,0,3
0,29,30,0,6.4,4,3.7,0,0,3
0,30,7,0,1.4,0.6,1.3,0,0,1
0,31,3,0,0.7,0.1,0.4,0,0,1
0,32,2,0,0.4,0.1,0.3,0,0,1
0,35,1,0,0.1,0.2,0.1,0,0,1
0,36,6,0.1,0.3,0.7,1.1,0,0,2
0,37,4,0.1,0.1,0.5,0.8,0,0,1
0,39,2,0,0.1,0.2,0.4,0,0,1
0,41,2,0.1,0.2,0.6,0.2,0,0,1
0,43,1,0.1,0.1,0.3,0.1,0,0,1
0,44,12,0,1.3,0.7,3.6,0,0,2
0,46,7,0.1,0.3,0.3,2.4,0,0,2
0,50,3,0,0.1,0.2,1,0,0,2
0,51,5,0.2,0.2,0.4,1.3,0,0,1
0,52,17,0,0.6,3.6,2.8,0,0,2
0,53,3,0,0,0.2,1,0,0,2
0,64,10,0,0.7,1.1,2.1,0,0,1
0,65,6,0,0.4,0.6,1.3,0,0,1
0,70,7,0.2,1.5,1,0.2,0,0,2
0,71,36.5,0.5,2.4,7.6,2.7,0,6,1
0,72,32,4.6,3.7,0.4,7.6,0,0,4
0,73,60,4,2,10.4,8.6,0,0,1
0,74,2,0,0.2,0.2,0.3,0,0,1
0,75,18,0.4,1.4,1.8,2.6,0,0,2
0,76,39,1,4.2,4.2,6.9,0,0,4
0,77,23,0.6,2.5,2.5,4,0,0,3
0,78,8,0.1,0.9,0.9,1.4,0,0,2
0,79,5,0.1,0.6,0.5,0.8,0,0,1
0,85,6.5,0,0.4,1.1,0.9,0,0,2
0,86,2,0.1,0.1,0.4,0.2,0,0,1
0,87,14,0.7,0.5,2.8,1.2,0.2,0,2
0,88,1,0.1,0,0.2,0.1,0,0,1
0,94,32,3,3.6,5.2,0.8,0,0,3
