x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
66,254,4,1.9,0.6,0,0.1,0.1,1.8,0.1,1.2,302.2,1
68,254,1,0.5,0.2,0,0,0,0.5,0,0.3,75.5,1
68,255,37,18,5.9,0,3.2,0,14.8,0,14.9,1811.9,9
69,255,10,4.9,1.6,0,0.4,0.4,4.5,0.4,2.9,755.5,2
70,253,1,0.5,0.2,0,0,0,0.5,0,0.3,75.5,1
70,254,17,5.4,1,1.3,0,0.6,5.4,0.6,5.4,595.6,4
70,255,41,23.1,8,0,0,1.9,23.1,5.9,17.9,2022,6
71,252,5,2.4,0.8,0,0.2,0.2,2.2,0.2,1.5,377.7,1
71,253,10,4.9,1.6,0,0.3,0.3,4.6,0.3,3,755.4,5
71,254,40,12.6,2.2,2.8,0,1.3,12.6,1.3,12.6,1401.3,11
71,255,248,144,83,2,50.1,21.1,93.9,35.9,86,10217.9,7
72,252,48.5,24.2,6.8,0.8,0,4.9,24.2,5.7,17.9,3236.9,18
72,253,165,74.1,33.9,4.9,23.2,5.9,50.9,15.2,31.1,6172.2,12
72,254,156.5,72,29,5,25,8,47,19,49.2,6543,18
73,252,20,11.1,6,0,2,1,9.1,6,4,1016.9,4
73,253,228.5,107,38,6.3,22.9,7.8,84.1,27.1,67.1,9473.1,20
73,254,15,9.4,4.8,0,0.7,0.3,8.7,2.6,6.4,1006.5,7
73,255,21.5,13.5,7.1,0,1.1,0.6,12.4,3.6,9.4,1442.6,5
74,250,3,1.1,0.2,0.1,0.1,0.1,1,0,0.7,120.2,1
74,252,1,0.5,0.3,0,0.1,0,0.4,0,0.4,53.1,1
74,253,7,3.5,2.1,0.3,0.6,0.3,2.9,0.3,2.9,371.8,3
74,254,19,7.2,2.3,1.1,1.1,1.1,6.1,2.7,1.1,578.7,3
74,255,181,82,25,2,11,14.9,71,16,57.2,7449,21
75,249,30,10.7,1.7,0.9,0.4,1.3,10.3,0.4,7.4,1202.3,4
75,252,6,3,1.8,0.2,0.5,0.2,2.5,0.2,2.5,318.7,3
75,253,399,159.8,59.9,20.2,82,14.5,77.8,52.1,69.5,13180.8,24
75,254,15,5.7,1.8,0.8,0.8,0.8,4.9,2.2,0.8,456.8,3
75,255,43,19,4,1,10.1,5.1,8.9,7,4,1298.9,4
76,248,34,10.9,2,2,5,1,5.9,1,4,1117.1,8
76,249,48.5,19.7,2.9,2,0.7,2,19,0.8,16.1,2114.9,12
76,253,36,18.3,7.6,0.1,9.9,3,8.4,3.2,10.1,1501.7,6
76,254,195,84.6,27.1,6,22.6,6,62,19.1,56.2,8260,30
76,255,174.5,74,24.9,4.9,20.1,7.7,53.9,15.9,50.1,6764.3,16
77,247,21,9.3,3.6,0.4,0.9,0.4,8.4,1.8,6.3,1523.1,6
77,248,1383,624.3,246.2,45,413,66.2,211.3,140.3,259.4,50397.9,54
77,249,254,109.9,36.8,8.2,6.1,15,103.8,16.7,71.9,10570.1,44
77,253,24,10.6,5.3,0.7,0,0,10.6,1.8,9.7,829.4,5
77,254,27,12.2,5.2,0.5,3.8,2.2,8.4,2.2,6.5,941,3
77,255,78,33.1,9.8,1.5,9.4,5.8,23.7,4.9,16.6,2520.1,16
78,247,67,29.2,7.3,1.3,2.1,2.1,27.1,3.1,24.3,3431.8,20
78,248,281.5,118.1,28.2,6.1,9.1,15.9,109,21.7,59.9,11828.9,31
78,249,302.5,114.7,24.7,9.2,10.9,15.7,103.8,25.3,79.3,11419.7,43
78,250,81,32.1,7,0.7,4.2,1.9,27.9,4.8,22,2814,11
78,253,17,6.1,0.9,0.5,0.3,0.7,5.8,0.2,4.2,681.3,1
78,254,140.5,63.9,28,3,9.8,11.4,54.1,5.9,41,5502.8,18
78,255,27,12,4,0,1,1.8,11,1,9.9,1168,7
79,246,2,0.9,0.3,0,0.1,0,0.8,0.2,0.6,145.1,1
79,247,24,10.4,4.2,0.5,0.8,0.5,9.6,2.2,7.2,1740.7,10
79,248,146,57.7,10,3.1,11.9,7.9,45.8,8.1,37.6,6533.9,27
79,249,174.5,78,31.6,5.9,12.9,8.8,65.1,26.2,27.1,7620.1,19
79,252,23,8.3,1.4,0.6,0.3,0.9,8,0.3,5.5,921.7,7
79,255,106,49.9,18,2.1,10,6,39.9,5.1,35.9,4566.9,18
80,248,36.5,12.6,3.4,2,0,0,12.6,2,9.9,1158.7,6
80,249,19,6.5,1.8,1.1,0,0,6.5,1.1,5.2,603.1,5
80,252,4,2,0.8,0,0.4,0.2,1.6,0.4,1.6,234.8,2
80,253,19,9.5,3.5,0,1.9,0.6,7.6,1.9,7.6,1115.6,6
80,254,84,41.9,17.9,1,8.1,4,33.8,7,28.9,3515.6,9
80,255,26,13,6,0,0,2,13,2,10,1188.1,6
81,252,3,1.5,0.5,0,0.3,0.1,1.2,0.3,1.2,176.1,1
81,253,19,11,5.1,0,0,1,11,1.9,11,1200.9,5
81,254,2,1.2,0.4,0,0.2,0,1,0.2,0.4,101.6,2
81,255,18,10,4.4,0,1,0,9,1.8,4.4,913.6,4
82,255,2,1,0.4,0,0.2,0.1,0.8,0.2,0.8,117.4,1
