x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,19,3,0.7,0.2,0.1,0.6,0,0,1
0,46,6,0.6,0.6,0.2,1.6,0,0,1
0,87,4,0.2,0,0,2.1,0.2,0,1
0,95,6,0.1,0.6,0.6,1,0.1,0,1
0,99,8,0,0.8,0.4,2.3,0,0,1
0,111,4,0.1,0.5,0.1,0.8,0,0,1
0,116,2,0,0.4,0.2,0.2,0,0,1
0,117,5,0.1,0.9,0.5,0.5,0,0,1
0,118,16,0.3,2.8,1.7,1.7,0,0,1
0,119,1,0,0.2,0.1,0.1,0,0,1
0,120,1,0,0.2,0.1,0.1,0,0,1
0,121,8,0,0.6,1.9,0.8,0,0,1
0,122,15,0,1.1,3.6,1.5,0,0,1
0,123,53,6,2,9,6,0,0,0
0,124,65,1,2,29,0,0,21,0
0,125,50,6,7,9,1,0,5,0
0,126,28,7,1,3,1,0,0,0
0,127,4,0.6,0.7,0.3,0.1,0,0,1
1,0,4,0.3,0.4,0.1,0.7,0,0,1
1,4,1,0.1,0.1,0,0.2,0,0,1
1,9,2,0.1,0.5,0.1,0.4,0,0,1
1,19,1,0.2,0.1,0,0.2,0,0,1
1,20,3,0.7,0.2,0.1,0.6,0,0,1
1,30,2,0.2,0,0.1,0.6,0,0,1
1,35,1,0.1,0,0.1,0.3,0,0,1
1,87,3,0.1,0,0,1.6,0.2,0,1
1,88,1,0,0,0,0.5,0.1,0,1
1,89,4,0.2,0,0,2.1,0.2,0,1
1,94,10,0.2,1,1,1.6,0.2,0,1
1,95,9,0.2,0.9,0.9,1.4,0.2,0,1
1,111,6,0.1,0.7,0.2,1.2,0,0,1
1,117,3,0.1,0.5,0.3,0.3,0,0,1
1,123,56,2,3,15,0,0,0,0
1,124,73,9,3,19,0,0,0,0
1,125,61,2,22,4,1,0,0,0
1,127,26,9,3,0,1,0,0,0
2,1,6,0.4,0.7,0.1,1.1,0,0,1
2,2,1,0.1,0.1,0,0.2,0,0,1
2,5,9,0.6,1,0.2,1.6,0,0,1
2,6,1,0,0.2,0.1,0.2,0,0,1
2,15,1,0,0.2,0.1,0.2,0,0,1
2,16,1,0.2,0.1,0,0.2,0,0,1
2,19,2,0.5,0.1,0.1,0.4,0,0,1
2,30,7,0.6,0.3,0.3,2.1,0,0,1
2,50,6,0.6,0.6,0.2,1.6,0,0,1
2,56,2,0.2,0.1,0.1,0.6,0,0,1
2,57,6,0.5,0.3,0.4,1.7,0,0,1
2,68,7,0.1,0.1,0.7,2.3,0,0,1
2,88,1,0,0,0,0.5,0.1,0,1
2,89,6,0.3,0,0,3.2,0.3,0,1
2,95,2,0,0.2,0.2,0.3,0.1,0,1
2,116,3,0.1,0.5,0.3,0.3,0,0,1
2,118,1,0,0.2,0.1,0.1,0,0,1
2,121,3,0,0.2,0.7,0.3,0,0,1
2,122,2,0,0.1,0.5,0.2,0,0,1
2,124,30,0,0,11,0,0,3,0
2,125,36,2,6,4,0,0,0,0
2,126,24,3.6,4.1,1.9,0.3,0,0,1
2,127,9,1.3,1.6,0.7,0.1,0,0,1
3,21,1,0.2,0,0.1,0.2,0,0,1
3,50,3,0.3,0.3,0.1,0.8,0,0,1
3,56,16,1.1,1.6,0,4.8,0,0,1
3,57,8,0.5,0.8,0,2.4,0,0,1
3,68,6,0.1,0.1,0.5,2,0,0,1
3,101,2,0,0.2,0.1,0.6,0,0,1
3,111,4,0.1,0.5,0.1,0.8,0,0,1
3,116,1,0,0.2,0,0.1,0,0,1
3,118,7,0.2,1.2,0.2,0.8,0,0,1
3,121,4,0.1,0.7,0.1,0.5,0,0,1
3,122,6,0.2,0.9,0.2,0.7,0,0,1
3,127,18,0.5,5.8,0.5,1.1,0,0,1
4,6,1,0,0.2,0.1,0.2,0,0,1
4,7,4,0.1,0.9,0.3,0.9,0,0,1
4,10,1,0,0.2,0.1,0.2,0,0,1
4,20,8,2,0.5,0.2,1.5,0,0,1
4,21,7,1.6,0.3,0.3,1.5,0,0,1
4,22,2,0.4,0.1,0.1,0.4,0,0,1
4,26,1,0.1,0,0.1,0.3,0,0,1
4,29,9,0.8,0.3,0.3,2.8,0,0,1
4,30,1,0.1,0,0.1,0.3,0,0,1
4,48,3,0.3,0.3,0.1,0.8,0,0,1
4,49,6,0.6,0.6,0.2,1.6,0,0,1
4,50,9,0.9,0.9,0.2,2.5,0,0,1
4,51,23,1,3,1,8,0,0,0
4,52,3,0.3,0.4,0.1,1.1,0,0,1
4,57,6,0.4,0.6,0,1.8,0,0,1
4,88,2,0.1,0.2,0,0.8,0,0,1
4,101,1,0,0.1,0,0.3,0,0,1
4,113,5,0.1,0.6,0.2,1,0,0,1
4,119,9,0.3,1.4,0.3,1,0,0,1
4,127,20,1,0,1,9,0,0,0
5,11,2,0.1,0.5,0.1,0.4,0,0,1
5,19,5,1.3,0.3,0.2,0.9,0,0,1
5,21,9,2,0.4,0.4,1.9,0,0,1
5,22,4,0.9,0.2,0.2,0.8,0,0,1
5,48,2,0.2,0.2,0.1,0.5,0,0,1
5,50,5,0.5,0.5,0.1,1.4,0,0,1
5,51,10,0.8,1.3,0.4,3.7,0,0,1
5,52,8,0.7,1,0.3,3,0,0,1
5,53,1,0.1,0.1,0,0.4,0,0,1
5,71,12,0.2,0.2,1.1,4,0,0,1
5,72,16,0.3,0.3,1.5,5.2,0,0,1
5,88,8,0.6,0.6,0,3.1,0,0,1
5,89,2,0.1,0.2,0,0.8,0,0,1
5,93,11,0,0,0.5,3.1,0,0,1
5,113,6,0.1,0.7,0.2,1.2,0,0,1
5,114,10,0.2,1.3,0.3,2,0,0,1
5,127,2,0.1,0.6,0.1,0.1,0,0,1
6,1,2,0.2,0.2,0,0.4,0,0,1
6,5,5,0.4,0.5,0.1,0.9,0,0,1
6,10,3,0.1,0.7,0.2,0.6,0,0,1
6,12,3,0.1,0.7,0.2,0.6,0,0,1
6,13,3,0.1,0.7,0.2,0.6,0,0,1
6,36,2,0.2,0.5,0.2,0.4,0,0,1
6,37,5,0.6,1.1,0.6,0.9,0,0,1
6,54,2,0.2,0.2,0.1,0.7,0,0,1
6,71,6,0.1,0.1,0.5,2,0,0,1
6,72,7,0.1,0.1,0.7,2.3,0,0,1
6,73,1,0,0,0.1,0.4,0,0,1
6,86,3,0.2,0.2,0,1.2,0,0,1
6,92,16,0,0,0.7,4.5,0,0,1
6,93,13,0,0,0.5,3.7,0,0,1
