x,y,val
8,12,6391
6,1,35
5,7,8958
10,14,8748
9,6,2270
4,10,22904
10,8,9
8,13,980
12,10,11730
10,15,36098
9,10,1779
4,1,6547
8,4,26786
3,0,304
8,6,9413
6,4,9546
11,11,3349
7,2,23285
6,8,6270
1,1,193
12,14,1408
7,12,1980
7,0,4821
13,14,77
12,2,42
3,11,16047
3,7,256
9,12,2191
12,9,2185
4,9,5700
6,6,6005
10,9,611
3,3,1724
5,15,119
10,10,1350
11,2,3719
13,11,15462
11,1,2
11,9,5160
13,8,283
8,8,5639
4,15,1812
8,15,2171
2,5,1229
11,8,2043
3,13,562
5,6,9230
12,12,119
3,10,8682
6,0,1652
4,7,332
8,9,3371
7,7,8886
7,3,13521
9,14,6276
5,9,2718
1,3,734
4,14,1051
3,8,733
6,15,4091
6,9,4224
10,7,2261
12,4,520
0,2,91
2,11,16
12,6,73
6,3,300
8,10,26
2,1,11467
11,10,1791
9,15,851
4,0,2119
12,3,816
11,5,1
4,3,3757
10,2,436
3,2,28386
6,13,10289
5,10,1975
2,0,116
9,5,1712
13,9,399
3,5,2837
3,15,9180
3,1,1352
5,12,2339
7,1,9002
5,0,3394
7,9,2183
5,11,4711
12,15,6893
10,6,3644
6,12,2909
11,7,11
11,4,405
4,8,15520
6,11,1798
3,9,3422
5,14,13160
2,6,31
11,13,8
7,14,2376
12,5,12675
11,3,814
5,8,6118
3,4,26110
4,6,20740
9,4,26094
10,4,3051
7,6,7195
2,3,13648
2,8,103
5,2,1789
8,5,11321
11,15,35
9,11,3312
6,5,15736
2,2,1825
9,7,2542
7,13,511
6,14,1080
2,4,1150
3,14,5710
5,1,804
6,7,10315
12,7,11
3,6,4015
12,8,3487
9,9,2801
8,14,1818
8,2,2556
9,8,4621
13,15,1318
8,3,219152
6,10,1568
4,11,11622
4,4,8360
4,13,3571
7,5,7138
7,15,3797
4,2,5715
7,10,2352
8,11,3122
10,13,1
2,7,40
2,10,46
8,7,4733
11,14,2801
13,7,45
10,3,3847
13,10,3666
7,11,1789
7,8,4211
11,12,2263
13,5,3
9,3,59666
4,12,6956
2,12,353
5,5,12003
9,13,8573
7,4,42908
10,5,2
5,4,5493
6,2,5
12,11,451
1,2,8600
3,12,2007
5,13,2022
5,3,217
4,5,317
13,12,2910
