x,y,val
9,9,4575
12,5,3849
10,3,1924
11,6,36002
9,14,345
4,0,4091
12,3,260
7,13,3134
9,2,3979
5,5,2431
4,4,23762
8,9,64
5,14,23
3,4,69657
13,6,3
2,4,2247
1,1,211
13,1,307
8,5,13295
14,0,562
9,7,1657
5,6,4126
9,15,268
6,2,847
6,6,7652
3,0,536
9,1,777
10,5,2225
5,3,4717
6,0,11
5,15,744
11,5,11774
11,14,177
8,13,106
8,2,3227
6,15,568
8,12,2016
8,8,166
3,2,9376
7,12,475
9,5,384
7,15,1463
8,1,46
13,4,3648
10,12,270
0,3,140
14,1,355
13,3,5478
10,7,6051
8,11,84
6,14,3716
9,11,2739
2,1,306
6,13,262
8,7,680
3,1,2490
12,0,5214
7,14,2381
11,3,719
7,7,347
1,2,37219
8,3,3365
0,2,399
10,14,3769
12,1,8
11,7,3940
2,2,1526
9,8,1037
6,7,217
5,4,3175
5,2,2624
12,7,630
11,9,10666
11,0,2
7,1,5
12,4,2089
0,5,19
10,2,21
10,6,1791
6,3,101
9,6,6491
2,5,21835
4,2,260
1,4,747
3,3,42751
7,3,712
7,8,126
0,6,137
10,13,6655
12,8,526
12,6,3942
8,4,698
10,1,3015
6,12,96
8,6,1870
11,8,1945
2,3,4581
7,6,183
1,3,1783
10,0,2563
12,2,1895
9,12,1388
13,5,809
7,4,1830
1,5,295
10,8,4084
10,9,374
4,5,1624
3,5,466
1,6,1123
6,5,6021
11,1,1901
13,0,5889
14,2,470
7,0,5713
8,15,658
7,5,569
9,0,1995
0,4,808
4,1,581
5,0,5270
11,15,258
8,0,2577
10,4,1922
13,2,15202
10,15,772
8,14,1654
4,3,26186
9,4,2244
6,4,2918
9,3,5
5,1,5776
6,1,1970
11,2,19
9,13,4280
7,2,11442
11,4,1190
