x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,15,3,39.7,64
0,16,0,40.9,66
0,119,0,26.7,76
1,13,1,36.6,61
1,14,2,36.6,61
1,15,18,37.6,62
2,103,0,16.6,66
2,104,6,17,66
2,105,1,17.2,67
2,110,3,20.7,70
2,111,20,21,70
2,113,5,22.4,72
3,102,7,14.6,64
3,103,51,15.9,65
3,104,7,16.7,66
4,62,6,7.8,37
4,69,2,27.5,29
4,101,1,14.4,64
4,102,2,14.1,64
4,103,2,17.3,67
5,6,2,26.1,51
5,7,3,26.2,51
5,61,16,10.2,37
5,62,15,37.1,39
5,69,4,25.9,27
5,98,0,19.4,69
6,6,6,29.2,54
6,7,15,27.8,53
6,61,8,10,35
6,98,1,17.4,67
7,5,2,41.8,67
7,6,1,41.8,67
7,63,2,28.4,30
7,111,0,25.8,75
8,82,5,12.3,41
8,83,0,12.1,42
8,111,0,27.1,77
9,44,0,37.4,37
9,65,9,22.5,24
9,83,15,13.7,44
9,84,2,11.3,44
10,65,18,21.2,23
11,27,0,34.6,34
11,64,16,20.6,22
11,65,0,22.4,24
11,115,19,34.2,84
11,116,5,35.6,85
12,26,14,32.7,32
12,27,24,30.9,30
12,59,1,20,37
12,61,0,14.5,30
12,63,3,20.2,22
12,64,1,22.1,24
12,115,5,37.8,87
12,116,2,38,87
13,26,2,33.8,33
13,27,0,29.2,29
13,38,1,28.3,28
13,39,2,30.4,30
13,40,3,26.7,26
13,59,2,16.2,29
13,60,3,15.6,29
13,61,18,18.3,20
13,62,4,19.7,21
13,63,4,19.2,21
14,23,3,47.6,47
14,24,2,48.2,48
14,27,0,33.4,33
14,38,1,24.2,24
14,39,5,22.1,21
14,58,4,17.3,27
14,59,2,17.7,19
14,60,2,18.4,20
14,61,10,20.2,22
14,62,7,21.5,23
14,89,1,7.2,49
14,90,2,6.5,49
15,23,2,44.8,44
15,24,2,47,46
15,25,0,31.7,31
15,43,0,30.6,30
15,57,4,18.7,20
15,58,6,15.5,17
15,90,2,5.7,49
15,91,4,4.6,49
16,22,1,39.2,39
16,23,1,33.1,33
16,56,12,15.5,17
16,90,9,6.9,52
16,91,32,3.9,50
16,92,8,3.7,50
16,94,1,4.4,54
17,22,1,36.6,36
17,23,2,33.2,33
17,55,1,13.2,15
17,56,0,13.4,15
17,91,19,6,53
17,92,85,3.3,51
17,93,22,3.3,53
17,94,0,4.6,54
17,97,10,18.3,72
18,22,1,34.6,34
18,23,2,34.1,33
18,91,0,3.4,54
18,92,96,2.3,53
18,93,57,4.8,57
19,43,0,21.3,21
19,77,1,46.8,63
19,92,116,0.9,54
19,93,87,2.2,56
19,94,8,5.3,59
20,41,1,19.5,19
20,42,2,16.3,16
20,43,0,18.1,17
20,50,1,24,23
20,51,1,24.9,24
20,93,50,2,56
20,94,23,2.5,56
21,41,0,17.4,17
21,43,48,16.5,16
21,44,0,17.2,17
21,50,1,28.4,28
21,51,1,27.4,27
21,94,15,3.3,57
21,96,0,7.1,61
22,43,1,13.3,13
22,52,46,10.1,12
22,91,1,34.7,88
22,94,9,4.1,58
22,95,0,4.5,58
23,52,42,9.8,11
23,53,3,10.3,12
23,55,2,11.8,13
24,53,24,7.7,9
24,59,6,21.9,23
24,95,1,10.4,64
25,51,1,10,12
25,52,9,8.3,10
25,53,0,6.8,8
25,57,1,20.7,22
25,58,14,20.4,22
25,59,1,21.5,23
26,22,0,39.9,39
26,51,3,7,9
27,20,1,44.6,44
27,26,5,24.3,24
27,27,0,30.9,30
27,39,4,16.2,16
27,40,0,10.7,10
27,97,0,8.5,62
28,20,5,42.8,42
28,21,2,34.8,34
28,23,0,32.6,32
28,26,14,22.3,22
28,38,2,12.5,12
28,39,8,13.4,13
28,50,2,4.9,6
28,97,1,9.2,63
29,16,2,45.2,45
29,17,1,30.9,30
29,36,9,10,9
29,37,3,9.3,9
29,38,19,8.5,8
29,39,4,8,7
29,40,2,7.4,7
29,44,2,6.2,6
29,45,3,7.5,7
29,46,1,7.3,7
29,48,9,3.4,6
30,8,0,43.6,42
30,14,0,46.8,46
30,16,2,28.6,28
30,40,10,7.1,6
30,41,22,6.4,6
30,44,1,5.2,5
30,45,0,8.1,7
30,46,65,3.9,3
30,47,106,1.9,4
30,48,144,3,5
31,0,1,38.9,38
31,1,2,38.5,37
31,2,2,39.1,38
31,3,9,40.1,39
31,8,0,46.4,45
31,9,4,47.2,46
31,10,0,45.2,44
31,11,0,46.4,45
31,12,5,47,46
31,33,0,12,11
31,34,8,12.4,12
31,40,0,8.9,8
31,41,2,9.2,9
31,42,23,5.7,5
31,43,7,5.3,5
31,44,43,4,3
31,45,134,3.4,3
31,46,224,3.1,1
31,47,311,1.6,4
31,48,24,3.4,5
31,49,14,3.9,5
31,99,5,13.4,67
32,1,1,25.3,37
32,2,3,26.8,36
32,8,1,53.3,52
32,9,2,49.1,48
32,33,9,13.2,13
32,42,4,9.1,8
32,45,12,5.8,5
32,46,82,2.8,3
32,47,15,3.4,4
32,49,3,6.3,8
32,57,13,25.1,27
32,99,2,11.7,67
32,100,21,11.4,67
32,101,7,11.1,67
32,102,12,11.8,71
33,0,8,24.3,39
33,26,0,17.3,17
33,32,8,13.7,13
33,52,3,13,14
33,53,9,14.4,16
33,54,6,18.5,20
33,55,6,20.7,22
33,58,3,27.5,29
33,59,3,29.3,31
33,61,10,33.6,35
33,64,1,40.7,42
33,101,23,11,69
33,102,20,10,70
34,0,3,24.6,41
34,3,5,23.4,33
34,4,4,47.6,46
34,5,18,49.6,48
34,6,20,22.8,30
34,31,23,15.9,15
34,32,18,15.9,15
34,45,2,4.8,5
34,47,4,8.3,8
34,65,22,42.5,44
34,66,16,44.8,46
34,102,25,8.8,70
35,4,0,21.9,31
35,5,10,22.1,31
35,31,16,16.7,16
35,32,18,21,20
35,33,8,22.5,22
35,45,3,5.6,6
36,31,1,19.7,19
36,44,0,9.5,9
36,45,13,7.4,7
36,55,1,39.2,41
36,65,4,49.1,51
36,85,2,15.5,55
37,45,9,6.1,6
37,49,1,29.7,31
37,55,0,33.9,35
37,84,0,12.6,52
37,85,2,9.6,52
38,1,0,18.9,34
38,96,0,5.9,67
38,99,3,4.5,66
39,0,11,18.1,35
39,1,1,18.7,35
39,44,0,8.9,9
39,45,6,10.6,11
39,81,0,13,48
40,1,3,23.1,39
40,41,1,15,15
40,44,1,9.4,9
40,45,5,13.2,13
40,93,2,3.4,59
40,94,11,2.3,59
40,98,2,3.1,64
40,99,4,4.1,65
41,1,0,26.8,43
41,43,10,11.5,11
41,44,0,9.1,9
41,48,15,15.9,16
41,49,5,18.4,18
41,53,1,28.8,29
41,95,2,1.9,61
41,96,23,0.9,61
41,97,6,1.5,63
41,98,10,2.6,64
42,43,32,11.2,11
42,44,32,11.1,11
42,45,10,12.6,13
42,46,1,14.9,15
42,47,2,14.4,14
42,97,45,1.8,63
42,98,14,3.7,65
43,30,2,48.5,59
43,42,2,11.7,12
43,43,13,12.1,12
43,44,18,14.2,14
43,45,2,13.6,14
43,75,0,8,43
43,96,1,5.3,66
43,97,13,2.5,64
43,98,10,3.3,64
44,42,2,11.7,12
44,48,5,15.2,15
44,71,3,9.8,45
44,74,0,6.8,42
44,75,5,9,44
44,76,2,9.4,44
44,97,0,4.2,65
44,98,12,3.5,65
45,35,0,34.8,35
45,46,0,19.3,19
45,47,2,17.9,18
45,48,0,17.4,17
45,49,0,16.8,17
45,59,0,20.8,28
45,73,3,5.2,40
45,74,3,5.1,40
46,35,0,32.4,32
46,43,2,15.2,15
46,45,0,28,28
46,46,0,30.2,30
46,73,2,6,41
46,74,5,4.2,39
47,8,2,26.8,61
47,43,2,16.9,17
47,44,7,24.2,24
47,45,0,24.3,24
47,46,9,22.2,22
47,67,3,8.4,37
47,72,0,2.9,38
48,0,9,16.4,48
48,2,4,20.5,53
48,21,0,26.8,49
48,22,0,63.5,68
48,43,1,19.1,19
48,44,13,20.4,20
48,45,0,20.3,20
48,46,0,22.8,23
48,47,4,20.9,21
48,48,4,19.7,20
48,66,1,5.2,33
48,67,1,5.5,34
48,70,7,3.6,38
48,71,22,4.1,39
48,72,1,2.1,37
49,1,6,15,48
49,44,1,25.1,25
49,66,7,6.1,33
49,67,0,3.3,33
49,69,3,1.9,34
49,70,41,2.3,37
49,71,21,1.8,37
49,101,2,7.9,69
50,1,6,14.5,46
50,2,0,14.7,47
50,40,5,17,17
50,41,1,21.3,21
50,42,1,21.2,21
50,43,2,21.4,21
50,70,3,2.3,37
50,101,2,8.7,70
51,38,9,18.3,18
51,39,2,18,18
51,40,0,18.4,18
51,41,3,22.1,22
51,101,0,9.5,71
52,3,10,11.5,46
52,4,8,12,47
52,19,5,16.6,39
52,30,2,20.1,27
52,31,1,18.8,25
52,32,1,20.7,24
52,37,0,32.4,32
52,46,2,22.6,23
52,101,6,10.4,72
52,102,4,13.4,74
53,4,7,13.5,49
53,5,1,12.5,49
53,21,1,16.1,39
53,27,17,15.8,28
53,28,1,16.4,27
53,31,5,41.6,42
53,35,3,32.5,32
53,36,11,33.1,33
53,40,7,19,19
53,41,2,20.4,20
53,101,12,11.5,73
54,5,2,16.1,52
54,6,3,11.1,51
54,20,1,11.4,34
54,21,5,10.7,33
54,35,9,30.3,30
54,36,3,29.7,30
54,40,1,22,22
54,42,3,20.3,20
54,44,1,23.3,24
54,101,22,13.2,74
54,102,4,12.9,74
55,6,2,22.4,58
55,7,2,8.1,50
55,42,2,23.4,23
55,43,12,21.9,22
55,44,55,22.6,23
55,45,5,21.4,22
55,101,2,14,75
55,102,19,14.2,75
56,8,9,6,48
56,9,6,6.9,49
56,45,2,21.6,24
56,102,6,16.8,78
56,103,0,16.9,78
57,9,0,7.1,49
57,13,2,4.8,48
57,14,4,5.3,49
57,29,0,27.1,52
58,10,0,8.2,51
58,11,0,2.9,45
58,12,6,3.8,46
58,13,24,1.3,45
58,14,37,4.6,43
58,15,13,4.8,43
58,17,1,4.6,39
58,18,2,5.8,39
58,29,14,25.1,50
59,11,2,5.2,48
59,12,71,4.4,47
59,13,28,2.5,43
59,14,238,3.1,42
59,15,10,4.2,42
59,16,1,6.1,43
59,113,0,45.6,107
60,3,14,10.1,54
60,4,5,9.7,54
60,5,5,16.5,58
60,11,1,6.5,49
60,12,50,4.7,47
60,13,1,6.9,49
60,15,9,5.7,45
61,11,2,7.4,50
61,12,11,6,48
61,13,0,8.3,51
61,50,1,20.4,31
61,51,1,21,31
62,12,0,9.2,52
62,13,0,10,52
62,50,1,18.9,31
62,65,4,16.9,52
63,65,5,16.7,52
64,8,2,8.4,60
65,5,1,5.9,60
65,6,0,5.4,56
65,7,3,6,58
65,62,3,23.7,59
66,0,11,6.1,52
66,2,3,3.5,54
66,3,8,4.5,54
66,5,11,3.4,57
66,6,16,4.6,58
66,7,4,7.1,59
66,50,2,13.4,30
67,0,3,5.7,51
67,2,0,3.8,53
67,3,2,2.5,54
67,4,32,1.8,54
67,5,72,1.8,56
67,6,37,3.7,57
67,50,2,13.6,33
67,63,4,21.4,56
68,3,2,4.4,56
68,5,23,2.9,57
68,6,30,2.8,56
69,5,27,6,60
69,61,0,24.8,60
69,62,8,24.7,60
71,6,0,9,63
71,60,43,23.2,63
71,61,0,26.5,69
71,86,16,33.2,88
71,87,6,34.4,90
72,46,7,9.3,36
72,60,7,21.7,64
72,61,2,23,65
73,5,0,9.1,63
73,12,3,8.4,62
73,45,11,8.1,36
73,46,1,11.1,40
73,59,9,20.3,64
73,60,2,25.5,68
73,80,2,38.5,83
73,107,0,NA,NA
74,43,6,10.6,41
74,44,0,7,37
74,59,0,30.5,73
74,70,7,35.4,78
74,71,12,33.5,76
74,72,7,33.7,76
74,73,5,36.4,79
74,74,7,37.3,79
74,77,5,38.7,81
74,79,0,40.7,83
75,9,0,18.8,73
75,44,0,6.2,38
75,57,6,17.8,61
75,58,9,18.9,62
