x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
3,2,1,NA,NA
4,2,54,NA,NA
5,2,2,NA,NA
15,14,0,25.3,178
15,15,100,27.9,181
16,15,12,28.4,181
29,2,0,16.6,140
29,3,2,15.2,137
30,19,2,1.9,169
30,20,54,0.6,171
31,2,1,16,136
31,20,33,3.5,173
31,21,0,3.7,174
32,5,0,11.3,142
33,5,16,10.1,142
35,10,1,5.9,154
35,13,47,1.7,158
35,14,19,0.7,160
36,10,0,6.2,152
36,13,0,2.2,161
36,14,13,2.2,161
38,8,3,5.1,147
38,9,0,5.6,150
38,10,0,4.2,150
39,6,0,2.2,154
39,7,277,1.8,155
39,8,257,3,151
39,9,550,1.6,151
39,10,2,6.5,153
40,6,185,2.1,156
40,7,1156,1.8,155
40,8,0,1.9,155
40,9,28,7.4,153
41,6,11,2.7,157
41,7,34,3.1,157
41,8,179,2.7,159
41,9,8,2,160
42,7,96,1.9,164
42,8,103,3.1,165
86,9,0,18.5,169
86,10,0,18.5,169
87,9,24,18.3,169
87,10,19,16.3,167
87,15,24,6.1,162
88,10,1,14.2,165
88,15,40,4.7,161
88,23,1,25.1,181
88,24,1,27.4,184
89,10,1,13.2,164
89,15,183,5.8,159
89,16,241,4.7,163
90,15,152,4.9,159
90,16,372,2,160
92,13,5,8.3,159
92,14,4,7.4,158
93,9,0,9.4,160
93,15,0,5.9,156
94,10,1,7.7,159
94,16,1,6.9,155
98,8,0,NA,NA
104,29,212,3,154
104,30,246,4.3,157
104,31,35,3.7,158
105,29,106,1.2,156
105,30,152,1.7,156
105,31,46,4.9,159
111,33,0,9.7,164
112,5,1,18.3,137
113,5,1,16.6,139
114,5,0,15.6,140
115,6,0,14.3,141
115,7,3,12.2,144
116,7,5,11.4,144
116,8,0,11.1,144
117,8,5,7.6,148
117,36,13,3.5,170
117,37,6,2.8,174
118,36,115,2.8,171
118,37,79,2.1,175
120,7,2,2.9,153
120,8,3,2.9,155
121,7,57,1.9,153
121,8,13,1.2,153
122,7,4,2.3,150
