x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,77,4,17
0,1,24,4.9,18
0,2,3,3.4,16
0,3,22,5.7,18
0,4,16,7.9,20
0,5,0,8.3,22
0,7,82,6.1,22
0,8,313,3.9,22
0,9,81,3.2,22
0,10,207,2.5,21
0,11,6,3,22
0,13,9,9,28
0,14,9,8.9,21
0,15,157,6.2,18
0,16,96,6.2,20
0,17,164,3.1,22
0,20,8,9.7,24
0,21,28,8.8,24
0,22,2,5.4,22
0,23,29,5.1,24
0,24,14,5.3,24
0,25,12,5.4,27
0,26,106,3.8,25
0,28,11,2.8,29
0,29,20,2.3,28
0,31,19,1.6,27
0,32,38,2.9,30
0,33,26,9.3,35
0,34,10,5.3,31
0,35,47,4.2,30
0,36,13,5.1,31
0,38,21,3.5,29
0,39,93,2.7,28
0,40,110,1.8,25
0,41,73,2.3,24
0,42,58,4.8,27
0,43,155,3.6,24
0,44,136,3.4,22
0,45,325,2.8,21
0,46,455,3.8,22
0,47,1017,1,23
0,48,259,2.1,23
0,49,571,2.1,22
0,50,754,3.5,22
0,51,687,2,22
0,52,1075,4.3,22
0,53,134,3.5,23
0,54,314,2.9,19
0,55,474,2.2,18
0,56,174,0.9,16
0,57,393,1,15
0,58,222,2.2,18
0,59,219,4.8,19
0,60,328,5.3,17
0,61,123,5.9,17
0,62,62,3.3,16
0,63,605,2.3,17
0,64,348,1.7,17
0,66,6,3.9,16
0,69,166,0.6,13
0,70,1161,1.9,18
0,71,3100,2.4,19
0,72,548,3.2,22
0,73,114,5,24
0,74,46,3.4,23
0,75,189,3.5,21
0,80,106,2.1,14
1,0,348,2.4,16
1,1,455,2.7,15
1,2,166,5,17
1,3,122,4.7,19
1,4,46,6.1,20
1,5,30,7.8,22
1,7,1,7.3,23
1,8,5,5.4,24
1,9,11,4.5,22
1,10,319,1.5,20
1,11,85,3.3,22
1,12,4,6.5,25
1,14,52,7.5,18
1,16,8,9.2,23
1,17,32,5.3,24
1,20,11,11.6,25
1,21,125,8.9,22
1,22,80,6.8,22
1,23,29,7.8,24
1,24,175,6.4,25
1,25,9,7,28
1,27,47,4.7,27
1,28,25,4,27
1,32,99,1.4,31
1,33,253,0.5,29
1,34,35,1.1,29
1,35,81,4.6,30
1,36,12,7.9,31
1,37,30,8.3,31
1,40,2,2.8,25
1,41,94,2.1,24
1,42,403,1,24
1,43,48,2.3,23
1,44,129,4.3,21
1,45,135,3.5,19
1,46,32,4.8,20
1,48,175,2.1,22
1,49,585,1.4,22
1,50,257,2.6,20
1,51,879,2,19
1,52,793,1.6,20
1,53,268,3.5,23
1,54,209,4.3,20
1,55,27,3.2,16
1,56,321,3.3,16
1,57,915,2.9,14
1,58,265,4.7,14
1,59,34,7.1,19
1,60,127,10.2,18
1,61,78,3.2,15
1,62,311,2.3,14
1,63,503,1.5,15
1,64,265,1.2,14
1,66,7,2.8,15
1,67,5,2.5,14
1,68,1972,2.1,15
1,69,3597,1.1,12
1,70,184,2.7,16
1,71,2,3.6,20
1,72,181,4.1,21
1,73,1,2.7,24
1,74,128,2.8,23
1,81,7,5,14
1,82,352,5.2,11
1,83,12,6.9,11
1,84,106,7.2,10
1,85,240,8.1,10
2,0,797,0.5,14
2,1,845,1.7,14
2,2,168,4.2,17
2,3,74,2.9,17
2,4,84,4,18
2,5,100,5.5,20
2,7,5,6.3,21
2,8,24,9.4,24
2,9,12,6.4,23
2,10,19,3.2,20
2,12,22,2.3,18
2,13,7,2.7,18
2,16,26,8.5,19
2,17,10,8.5,19
2,19,184,8.6,20
2,20,41,10.7,22
2,21,23,7.7,20
2,22,3,7.8,20
2,23,3,7.8,26
2,28,3,4.7,28
2,29,122,4.7,30
2,30,3,5.8,31
2,31,5,9,34
2,32,30,2.1,31
2,33,82,2,31
2,34,6,4.2,30
2,35,192,3.8,29
2,36,1,2.9,27
2,37,35,9.6,30
2,40,11,5,26
2,41,103,2.7,24
2,42,313,1.6,23
2,43,54,2.6,22
2,44,93,3.6,22
2,45,177,2.4,19
2,46,247,5.9,21
2,47,112,4.4,21
2,48,91,2.2,20
2,49,35,2.2,21
2,50,337,3,18
2,51,358,1.4,18
2,52,137,3.9,19
2,53,10,4.9,20
2,55,19,4.9,17
2,56,75,4.4,17
2,57,763,3,14
2,58,182,3.8,11
2,59,301,5.2,13
2,60,87,6.7,14
2,61,70,5.1,15
2,62,635,1,13
2,63,1876,1,14
2,64,1653,1.6,14
2,67,760,1.6,13
2,68,5511,2.3,14
2,69,8410,0.4,13
2,70,8,4,16
2,72,205,5.7,20
2,73,192,3.1,23
2,74,721,1.6,22
2,75,21,4.5,22
3,0,272,1.6,12
3,1,47,3.2,14
3,2,45,3.7,17
3,3,610,3,16
3,4,853,1.2,17
3,5,84,4.7,19
3,7,105,4.6,19
3,8,15,7.9,22
3,9,64,9.7,25
3,10,34,3.7,20
3,11,301,4.1,18
3,12,6,3.8,17
3,13,67,3.5,17
3,14,55,4.7,16
3,15,22,6.1,17
3,16,64,6.3,17
3,17,0,7,18
3,18,12,6.9,18
3,19,51,7,18
3,20,19,9.9,21
3,21,3,8,19
3,22,9,11.1,23
3,23,7,12.4,24
3,24,83,7.9,23
3,25,5,7.7,27
3,26,128,5.8,26
3,27,40,10.5,32
3,28,16,5.6,29
3,29,22,2.2,28
3,30,1,1.9,27
3,31,10,6,31
3,32,16,4,31
3,37,216,6.6,27
3,38,86,8.6,29
3,39,49,8.3,29
3,40,129,6.4,27
3,41,24,3.8,25
3,42,160,4.8,26
3,43,55,2,23
3,44,643,1.5,21
3,45,52,3.3,17
3,46,51,3.6,18
3,47,199,1.4,18
3,48,397,4.2,20
3,49,109,6.4,20
3,50,191,4.2,18
3,51,330,2.4,16
3,52,152,2.9,18
3,53,147,4.7,18
3,54,257,2.9,17
3,55,301,2.5,17
3,56,232,6.7,16
3,57,280,6,17
3,58,265,6.3,12
3,59,188,4.2,10
3,60,1614,5.2,12
3,61,1445,3.4,12
3,62,83,1.8,12
3,63,74,3.1,13
3,64,2039,1.1,11
3,66,164,3.2,11
3,67,1492,3.2,14
3,68,11574,1.9,11
3,69,3699,3.8,15
3,70,1197,4.2,16
3,71,554,4.3,18
3,72,792,3.2,17
3,73,148,4.3,22
3,74,92,2.2,21
3,75,4,1.7,22
3,76,252,2.5,23
3,93,397,0.2,24
4,0,78,2.4,11
4,1,5,4.2,13
4,2,20,7.3,17
4,3,85,5,16
4,4,79,3.2,15
4,5,76,2.6,17
4,7,88,2.8,17
4,8,5,4.2,19
4,9,10,5.8,21
4,10,17,6.1,22
4,11,53,5.3,16
4,13,23,4.4,16
4,14,212,4.6,16
4,15,87,4.6,16
4,16,15,4.6,16
4,17,0,6.2,18
4,19,39,5.9,17
4,20,17,6.1,17
4,21,17,7.9,19
4,22,17,8.9,20
4,23,73,11.3,23
4,24,1,9,21
4,25,4,8.6,26
4,27,104,5,27
4,28,35,2.5,28
4,29,27,1.7,28
4,30,123,2.3,28
4,31,20,2.1,27
4,32,37,7.4,33
4,34,47,4,33
4,36,20,4.4,25
4,37,44,4.6,25
4,38,11,7.6,27
4,39,43,6.5,25
4,40,142,4.9,25
4,41,20,5.2,26
4,42,9,2.2,24
4,43,255,0.4,21
4,44,31,0.6,22
4,46,46,3.2,16
4,47,499,2.3,17
4,48,291,4.3,20
4,49,207,4.2,18
4,50,77,3.3,16
4,51,24,4.6,19
4,52,24,5.1,19
4,54,639,3.5,17
4,55,823,1.2,15
4,56,984,2,17
4,57,806,3.4,15
4,58,540,7.2,15
4,59,128,4.8,10
4,60,5124,1.8,9
4,61,6392,0.6,9
4,64,1093,3.4,10
4,67,1045,2,11
4,68,10643,1.1,10
4,69,980,2.2,12
4,70,2720,4.4,14
4,71,4867,1.5,16
4,72,404,1.6,18
4,73,132,1.9,19
4,74,638,2.5,20
4,75,62,1.2,21
4,76,1550,1.8,23
4,77,621,2.4,23
4,78,185,3.1,24
4,79,324,4.1,25
5,0,24,3.2,11
5,1,0,6,12
5,2,36,8.2,14
5,3,8,3,13
5,4,27,5.5,16
5,5,12,5.5,18
5,6,45,2.1,16
5,7,69,2.2,17
5,8,644,1.9,17
5,9,30,8.6,18
5,10,4,7.2,15
5,11,4,6.7,14
5,12,11,7.1,14
5,13,8,5.7,15
5,14,161,5.2,16
5,15,22,3,14
