x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,7,5.8,24
0,1,25,5.7,24
0,2,28,3.7,22
0,3,7,4.2,23
0,4,1,6.2,26
0,5,10,7.2,27
0,6,1,3,25
0,7,593,2.2,23
0,8,11,8.4,20
0,9,124,8.9,21
0,10,16,8.6,18
0,12,253,14.9,23
0,16,395,4.6,18
0,17,1,4.8,18
0,18,53,5.1,18
0,22,32,4.2,22
0,23,850,0.2,22
0,24,7,2.7,19
0,25,22,5.5,20
0,26,0,11.2,18
0,27,181,9.4,11
0,28,69,4.5,6
0,29,249,2.5,5
0,30,1023,2.3,4
0,31,425,6.1,8
0,32,466,5.8,8
0,33,370,7.2,9
0,34,108,8.4,11
0,35,60,8.8,11
0,36,212,9.1,12
0,37,204,7.7,13
0,38,33,10.3,16
0,39,7,8.3,17
0,42,336,2.8,18
0,43,31,4.4,19
0,44,4,6.9,20
0,45,29,15.3,29
0,46,35,8.3,22
0,47,1263,4.2,21
0,48,898,1.3,24
0,50,15,7.8,21
0,51,195,6,15
0,52,11,5,15
0,54,1144,3.2,16
0,55,446,6,20
0,56,2,9.8,17
0,58,26,8.2,29
0,59,39,6.6,30
0,60,34,7.1,30
0,61,37,8,31
0,62,37,7.8,27
0,63,46,10.8,28
0,64,28,13.2,30
0,65,14,4.1,24
0,66,1,10.5,30
0,67,1,13.2,36
0,68,5,9.5,31
0,69,5,5.5,27
0,70,3,9.5,33
0,71,875,2.9,24
0,72,4779,0.9,22
0,73,215,2.6,20
0,74,33,4.9,20
0,75,11,7.4,21
0,76,2,6.5,18
0,77,0,8.1,18
0,81,28,5.6,16
0,84,1528,1.5,19
0,85,4289,2.3,18
0,92,1,12.9,35
0,93,1,10.2,42
0,94,1,10.3,43
0,96,540,3,49
0,97,3,2.7,51
0,114,394,9.4,25
0,115,1,9,25
0,116,1,18.2,34
0,117,1,15.5,31
0,118,1,4.6,19
0,119,1,5.1,18
0,120,4,6.4,19
0,121,5,8.9,19
0,122,1,8.7,18
1,0,14,2.2,21
1,1,132,3.7,22
1,2,76,3.3,22
1,3,25,5.2,24
1,5,12,5.4,29
1,6,41,5.2,27
1,7,9,7.6,27
1,8,17,6.1,19
1,11,0,11,20
1,12,0,8.6,15
1,14,36,9.3,23
1,15,1,9.4,23
1,16,18,6.3,20
1,17,90,5.3,19
1,20,13,8.5,20
1,22,7,3.9,22
1,23,7,5.4,18
1,25,159,8.7,15
1,26,134,5.8,6
1,27,319,6,8
1,28,180,6.8,9
1,29,934,4.4,7
1,30,132,5.6,8
1,31,30,3.5,5
1,32,357,7.7,10
1,33,7,9.6,12
1,34,10,10.5,14
1,37,850,1.6,15
1,38,3,6.4,18
1,39,91,7,16
1,41,90,5.8,21
1,42,843,0.3,21
1,43,42,10,24
1,44,41,9.9,24
1,45,45,12.2,26
1,46,145,10.5,24
1,47,284,5.2,26
1,48,112,4,28
1,49,9,4.6,29
1,52,80,7.6,14
1,53,43,8.4,13
1,54,48,4.8,13
1,58,6,4.7,30
1,59,25,5.1,31
1,60,20,5.8,31
1,61,10,5.8,30
1,62,32,7.1,29
1,63,47,10.4,34
1,64,15,12,29
1,65,10,14,31
1,66,6,10.7,31
1,67,4,10.9,31
1,68,4,6.3,28
1,69,3,4.3,26
1,71,5,2.5,25
1,72,1081,3.7,24
1,73,17,3,23
1,74,1,5.1,23
1,77,1,8.7,18
