x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
1,54,0,28,67
1,55,1,30.7,69
3,54,0,29.6,66
3,55,6,31.1,66
4,54,4,31,65
4,55,29,31.1,64
4,65,0,42.6,59
4,66,0,42.6,59
5,59,0,34.7,61
5,65,3,41.5,58
5,66,1,42.6,59
6,3,2,53.9,148
6,4,0,54.4,149
8,112,1,NA,NA
9,69,6,45.4,53
9,70,3,43.6,51
9,71,0,43.8,51
10,71,3,45.1,51
11,71,0,45.4,50
12,76,1,46,47
13,6,0,NA,NA
14,87,1,NA,NA
15,105,2,NA,NA
17,75,4,43.8,45
17,76,19,42.5,43
19,76,0,41.1,42
19,98,0,NA,NA
20,94,8,NA,NA
26,77,2,38.5,39
26,78,0,36.4,37
33,82,9,29.7,30
33,83,3,29.4,30
34,82,2,29.9,31
34,83,6,28.6,29
36,84,1,26.8,28
39,126,3,52.9,67
42,64,1,NA,NA
42,98,0,NA,NA
44,126,0,27.8,29
45,126,2,26.6,27
46,41,0,NA,NA
50,89,0,15.1,16
52,86,0,21.1,22
52,113,0,16.7,17
52,114,0,16.6,17
53,79,0,41.5,43
53,85,6,20.3,22
53,86,6,18,19
53,87,3,17.3,19
54,86,2,20.2,21
55,92,1,10.8,12
55,108,3,13,14
56,108,0,11.8,13
57,91,0,10.7,12
57,92,3,9.4,10
58,92,23,9.6,11
58,106,0,10.1,11
59,92,0,8.6,10
59,93,11,8.6,9
59,104,0,9.4,10
60,92,0,11.6,13
60,93,21,7.8,9
60,94,2,6.9,8
61,93,8,6.6,8
61,94,43,7.8,9
61,95,6,5.9,7
62,93,30,7.2,8
62,94,68,5.3,7
62,95,29,5.2,6
62,96,33,7.3,8
62,97,4,6.5,7
63,95,84,5.9,7
63,96,34,4.2,5
63,97,0,3.9,5
64,95,39,3.1,4
64,96,19,4.3,5
64,97,106,3,4
64,98,20,8.1,9
65,93,0,3.1,4
65,96,590,2.6,4
65,97,450,1.4,1
65,98,413,3.5,4
65,99,4,4.5,5
66,96,27,1.6,3
66,97,186,1.6,3
66,98,139,2.2,3
66,99,0,7.3,8
67,96,5,2.4,4
67,97,27,4.1,6
67,98,0,3.8,5
68,96,16,3.2,5
68,97,1,3.5,5
69,96,15,4.5,6
69,97,4,4.3,6
70,96,1,4.8,6
73,95,4,6.9,9
73,96,9,7.1,8
74,95,4,8.1,10
74,96,2,9.7,11
74,122,2,31.6,33
74,125,3,36.1,37
75,95,13,8.4,10
75,96,4,8.5,10
75,109,0,19.6,21
75,121,0,22.3,41
75,122,2,23.4,42
75,123,0,23.6,43
75,124,1,33.6,35
75,125,10,35.1,36
76,95,6,9.1,11
76,96,10,9.3,11
76,103,0,14.5,16
76,109,2,15,34
76,121,1,21.4,40
76,125,0,25.6,45
76,126,6,26.1,45
77,93,0,9.7,17
77,94,8,8.4,13
77,95,2,8.6,12
77,96,1,10.5,13
77,97,3,10.1,11
77,98,0,10.4,12
77,100,2,11.9,13
77,102,7,14,15
