x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,4,183,1.4,18
0,5,1057,0.3,19
0,6,366,1.6,20
0,7,256,2.5,19
0,8,0,3.5,20
0,12,113,0.5,20
0,13,57,2.5,23
0,14,130,4.7,25
0,15,85,4.9,24
0,24,0,6.2,21
0,28,0,2.2,24
0,29,128,3,25
0,32,0,2.6,25
0,39,0,2.6,26
0,41,21,1,22
0,42,355,1.2,21
0,43,0,2,19
0,48,155,7.9,15
0,49,59,8.7,14
0,50,0,9.2,14
0,51,2,8.9,11
0,52,2,9,11
0,58,0,5.5,7
0,59,73,3.6,4
0,60,823,2.6,2
0,61,1225,2.4,3
0,65,12,3.5,6
0,66,17,2.7,7
0,68,399,1.3,8
0,69,1171,0.1,9
0,86,17,5.6,7
0,87,2335,2,5
0,88,6372,2.2,4
0,89,5630,0.9,2
0,90,2460,1,3
0,91,1605,0.1,5
0,92,82,2.4,7
0,96,225,4.9,11
0,97,52,2.7,10
0,99,620,2,13
0,100,579,0.6,13
0,101,0,2.3,15
0,102,0,4.2,17
0,105,29,4.9,5
0,106,133,1.8,4
0,107,2264,1.2,6
0,108,17,2,7
0,110,295,5,9
0,113,570,0.8,13
0,114,109,1.3,13
0,115,98,4.2,14
0,116,37,5.7,13
0,120,0,1.6,13
0,121,3,4.9,16
0,125,164,4.7,17
0,126,406,1.8,14
0,127,0,5.4,17
1,2,3,3.8,19
1,7,77,5.1,22
1,8,19,4.9,22
1,12,392,1.5,22
1,13,231,2,23
1,14,65,4.6,25
1,15,27,4.5,25
1,24,465,5.6,21
1,25,75,7.3,22
1,28,78,3.3,26
1,29,596,0.9,24
1,30,8,2.4,25
1,39,13,2,25
1,40,242,1.7,23
1,46,0,7.2,17
1,47,297,6.6,16
1,48,654,7.6,14
1,49,81,7.7,13
1,52,0,8.5,10
1,53,8,6.3,7
1,55,37,4.6,6
1,58,2,3.5,5
1,59,526,5.4,7
1,60,2530,0.3,2
1,61,2246,1.3,3
1,62,2,1.7,4
1,63,32,2.5,4
1,68,287,1.8,10
1,69,190,1.9,11
1,71,3,4.5,14
1,85,0,6.7,11
1,86,32,2.4,7
1,87,1478,1.6,6
1,88,1475,4,8
1,89,589,1.9,4
1,90,1343,3.2,5
1,91,910,2.9,5
1,92,16,3.7,6
1,99,0,4.8,17
1,100,333,1.5,15
1,101,15,3.8,17
1,105,151,0.5,1
1,106,3019,1.7,4
1,107,4985,0.2,5
1,108,327,0.8,7
1,110,194,4.7,9
1,113,969,1.1,15
1,114,417,3,15
1,118,0,2.8,13
1,119,946,1,12
1,120,149,0.9,13
1,121,139,5.7,18
1,123,4,2.6,19
1,126,666,6.7,19
2,2,179,4.2,21
2,3,23,4.5,22
2,5,95,2.1,20
2,8,23,7.6,24
2,9,206,7,25
2,10,10,4.2,25
2,22,0,5.6,22
2,23,5,6.3,21
2,24,35,5.8,20
2,25,157,7.1,21
2,26,30,8.4,23
2,34,1,11.3,31
2,39,216,1.8,25
2,40,114,2.5,25
2,41,55,4.5,23
2,47,16,8.9,17
2,48,0,8.4,13
2,49,55,7,12
2,52,404,7.6,9
2,53,185,7.5,9
2,55,51,6.9,8
2,56,2,6.4,9
2,57,65,5.8,9
2,58,30,6.2,9
2,59,35,3.1,5
2,60,531,2.4,3
2,61,533,2,4
2,62,382,3.6,5
2,66,89,4.5,10
2,71,140,3.9,13
2,72,0,4.3,13
2,73,2,4.6,14
2,86,5,3.9,9
2,87,7,3.2,9
2,88,31,4.3,8
2,89,12,6.4,10
2,90,4,5.3,7
2,91,1,2.6,5
2,99,35,3.6,17
2,100,58,2,16
2,101,0,3.1,17
2,102,0,3.7,17
2,106,1211,1,5
2,107,22,3.7,7
2,108,78,3.7,8
2,110,1,3.6,11
2,115,0,2.5,11
2,119,221,2.2,14
2,120,760,3.2,15
2,121,236,3.3,15
2,123,111,5.3,21
2,124,1014,2.1,20
2,127,83,3.8,18
3,2,20,5.8,23
3,3,37,5.4,23
3,5,105,4,22
3,7,0,4.3,22
3,8,145,5.8,23
3,9,28,6.7,27
3,14,118,4.9,26
3,15,9,6.7,27
3,22,50,5.1,22
3,25,622,6.8,21
